,BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
39,21-53092,False,False,False,False,False,False,True,
40,21-53175,False,False,False,False,True,False,False,
41,21-53286,False,False,False,False,True,False,False,
42,21-54115,False,False,False,True,False,False,False,
43,21-54237,False,False,False,True,False,False,False,
44,21-54454,False,False,False,False,False,False,True,
45,21-54897,False,False,False,False,False,True,False,
46,21-54925,False,False,False,False,True,False,False,
47,21-55316,False,False,False,True,False,False,False,
48,21-55370,False,False,False,True,False,False,False,
49,21-55427,False,True,False,False,False,False,False,
50,21-55614,False,False,False,False,False,False,True,
51,21-55884,False,False,False,False,False,False,True,
52,21-55885,False,False,False,False,False,False,True,
53,21-55939,False,False,False,True,False,False,False,
54,21-56005,False,False,False,True,False,False,False,
55,21-56277,False,True,False,False,False,False,False,
56,21-56302,False,False,False,False,False,False,True,
57,21-56357,False,False,False,False,True,False,False,
58,21-56413,False,False,False,False,False,False,False,
59,21-56662,False,False,False,True,False,False,False,
60,21-56672,False,False,False,False,True,False,False,
61,21-56740,False,False,False,False,False,True,False,
62,21-56775,False,False,False,False,False,False,True,
63,21-56822,False,False,False,True,False,False,False,
64,21-56824,False,False,False,False,False,False,False,
65,21-56947,False,False,False,True,False,False,False,
66,21-57004,False,False,False,False,False,False,True,
67,21-57026,False,False,False,False,True,False,False,
68,21-57030,False,False,False,False,True,False,False,
69,21-57038,False,False,False,False,True,False,False,
70,21-57048,False,False,False,False,False,True,False,
71,21-57085,False,True,False,False,False,False,False,
72,21-57353,False,False,False,True,False,False,False,
73,21-57398,False,False,False,True,False,False,False,
74,21-57403,False,False,False,True,False,False,False,
75,21-57408,False,False,False,False,False,False,True,
76,21-57434,False,False,False,False,True,False,False,
77,21-57511,False,False,False,False,True,False,False,
78,21-57619,False,False,False,False,False,False,True,
79,21-57625,False,False,False,False,False,False,True,
80,21-57698,False,False,False,False,True,False,False,
81,21-57745,False,False,False,False,True,False,False,
82,21-57757,False,False,True,False,False,False,False,
83,21-57774,False,False,False,False,False,False,True,
84,21-57815,False,False,False,False,False,False,True,
85,21-57830,False,False,False,True,False,False,False,
86,21-57921,False,False,False,False,False,True,False,
87,21-57992,False,False,False,True,False,False,False,
88,21-58015,False,False,False,False,False,False,False,
89,21-58061,False,False,False,False,False,False,True,
90,21-58069,False,False,False,False,False,True,False,
91,17-129047,False,False,False,False,False,False,False,
92,21-58182,False,False,False,False,True,False,False,
93,21-58211,False,False,True,False,False,False,False,
94,17-2632,False,False,False,False,True,False,False,
95,21-58407,False,False,False,False,False,False,True,
96,17-56904,False,False,False,False,False,False,False,
97,21-58485,False,False,False,False,False,False,False,
98,21-58498,False,False,False,False,False,False,True,
99,21-58530,False,False,False,False,False,False,False,
100,21-58534,False,False,False,False,False,False,True,
101,17-143048,False,False,False,False,True,False,False,
102,21-58547,False,False,False,False,True,False,False,
103,21-58549,False,False,False,False,False,False,False,
104,18-15275,False,False,False,False,False,False,True,
105,21-58577,False,False,False,False,True,False,False,
106,21-58586,False,False,False,False,False,False,False,
107,21-58639,False,False,False,False,False,True,False,
108,18-163112,False,False,False,False,False,False,True,
109,17-148219,False,True,False,False,False,False,False,
110,21-58826,False,True,False,False,False,False,False,
111,21-58833,False,False,False,False,False,False,False,
112,21-58838,False,False,False,False,False,False,False,
113,21-58864,False,False,False,False,False,False,True,
114,21-58865,False,False,False,False,True,False,False,
115,21-58868,False,False,False,False,False,False,True,
116,21-58885,False,False,False,False,False,True,False,
117,21-58888,False,False,False,False,False,True,False,
118,21-58892,False,False,False,False,True,False,False,
119,21-58897,False,False,False,False,False,False,True,
120,21-58911,False,False,False,False,True,False,False,
121,21-58913,False,False,False,False,True,False,False,
122,21-58914,False,False,False,False,False,False,True,
123,21-58917,False,False,False,False,False,False,False,
124,21-58918,False,False,False,False,False,False,True,
125,21-58919,False,False,False,False,False,True,False,
126,21-58922,False,False,False,True,False,False,False,
127,21-58923,False,False,False,False,True,False,False,
128,21-58924,False,False,False,True,False,False,False,
129,21-58926,False,False,False,True,False,False,False,
130,21-58927,False,False,False,False,True,False,False,
131,21-58928,False,False,False,False,True,False,False,
132,21-58933,False,False,False,True,False,False,False,
133,21-58936,False,False,False,False,False,False,False,
134,21-58939,False,False,False,False,False,False,False,
135,21-58941,False,False,False,False,False,False,True,
136,21-58943,False,True,False,False,False,False,False,
137,21-58944,False,False,False,False,True,False,False,
138,21-58948,False,False,False,False,False,False,False,
139,21-58950,False,False,False,False,False,True,False,
140,21-58951,False,False,False,False,True,False,False,
141,21-58952,False,False,False,False,True,False,False,
142,21-58953,False,False,False,False,True,False,False,
143,21-58956,False,False,False,False,False,False,True,
144,21-58958,False,True,False,False,False,False,False,
145,21-58965,False,False,False,False,False,True,False,
146,21-58966,False,False,False,False,True,False,False,
147,21-58967,False,False,False,True,False,False,False,
148,21-58970,False,False,False,False,True,False,False,
149,21-58971,False,False,False,False,True,False,False,
150,21-58973,False,False,False,False,False,False,False,
151,21-58974,False,False,False,False,False,False,True,
152,21-58975,False,False,False,False,True,False,False,
153,21-58976,False,True,False,False,False,False,False,
154,21-58977,False,False,False,True,False,False,False,
155,21-58983,False,False,False,False,True,False,False,
156,21-58988,False,False,False,False,True,False,False,
157,21-58989,False,False,False,False,True,False,False,
158,21-58992,False,True,False,False,False,False,False,
159,21-58994,False,False,False,False,False,False,False,
160,21-58998,False,False,False,False,False,True,False,
161,21-59008,False,False,False,False,False,False,True,
162,21-59009,False,False,False,False,False,False,False,
163,21-59010,False,False,False,True,False,False,False,
164,21-59012,False,False,False,False,True,False,False,
165,21-59013,False,False,False,False,True,False,False,
166,21-59021,False,False,False,False,True,False,False,
167,21-59023,False,False,False,False,True,False,False,
168,21-59026,False,False,False,False,False,False,True,
169,21-59028,False,False,False,False,False,False,False,
170,21-59032,False,False,False,False,False,False,True,
171,21-59033,False,False,False,False,False,False,True,
172,21-59041,False,False,False,False,False,False,True,
173,21-59043,False,False,False,False,True,False,False,
174,21-59049,False,False,False,False,True,False,False,
175,21-59050,False,False,False,False,True,False,False,
176,21-59051,False,False,False,False,True,False,False,
177,21-59052,False,False,False,False,True,False,False,
178,21-59053,False,False,False,True,False,False,False,
179,21-59055,False,False,False,False,False,False,True,
180,21-59056,False,False,False,False,False,True,False,
181,21-59058,False,True,False,False,False,False,False,
182,21-59062,False,True,False,False,False,False,False,
183,21-59063,False,False,False,False,True,False,False,
184,21-59066,False,False,False,False,False,False,True,
185,21-59067,False,False,False,False,True,False,False,
186,21-59068,False,False,False,True,False,False,False,
187,21-59069,False,False,False,False,False,False,False,
188,21-59073,False,False,False,False,True,False,False,
189,21-59074,False,False,False,False,True,False,False,
190,21-59075,False,False,False,False,False,False,False,
191,21-59077,False,False,False,True,False,False,False,
192,21-59079,False,False,False,False,False,False,False,
193,21-59080,False,True,False,False,False,False,False,
194,21-59081,False,False,False,False,True,False,False,
195,21-59084,False,False,False,False,False,False,False,
196,21-59088,False,False,False,False,True,False,False,
197,21-59090,False,False,False,False,False,False,True,
198,21-59091,False,False,False,False,True,False,False,
199,21-59093,False,False,False,True,False,False,False,
200,21-59098,False,False,False,False,True,False,False,
201,21-59101,False,False,False,False,True,False,False,
202,21-59104,False,True,False,False,False,False,False,
203,21-59105,False,True,False,False,False,False,False,
204,21-59106,False,False,False,False,True,False,False,
205,21-59108,False,False,False,False,False,True,False,
206,21-59112,False,False,False,False,False,False,False,
207,21-59114,False,True,False,False,False,False,False,
208,21-59118,False,False,False,False,False,False,False,
209,21-59120,False,False,False,False,True,False,False,
210,21-59121,False,False,False,False,True,False,False,
211,21-59122,False,False,False,False,True,False,False,
212,21-59124,False,False,False,True,False,False,False,
213,21-59125,False,False,False,False,True,False,False,
214,21-59127,False,False,False,False,True,False,False,
215,21-59128,False,False,False,False,False,False,True,
216,21-59130,False,False,False,False,False,False,True,
217,21-59131,False,False,False,False,False,False,False,
218,21-59132,False,False,False,False,True,False,False,
219,21-59134,False,False,False,False,False,False,True,
220,21-59135,False,False,True,False,False,False,False,
221,21-59136,False,False,False,False,False,False,True,
222,21-59139,False,False,False,False,False,False,True,
223,21-59140,False,False,False,False,False,False,True,
224,21-59145,False,False,False,False,False,False,False,
225,21-59149,False,True,False,False,False,False,False,
226,21-59151,False,False,False,False,False,False,True,
227,21-59152,False,False,False,False,False,False,False,
228,21-59156,False,True,False,False,False,False,False,
229,21-59157,False,False,False,False,False,False,False,
230,21-59159,False,False,False,False,False,True,False,
231,21-59162,False,False,False,False,True,False,False,
232,21-59163,False,False,False,True,False,False,False,
233,21-59164,False,False,False,False,False,False,False,
234,21-59165,False,False,False,True,False,False,False,
235,21-59166,False,False,False,False,False,False,True,
236,21-59168,False,False,False,False,False,False,False,
237,21-59169,False,False,False,False,False,False,False,
238,21-59170,False,True,False,False,False,False,False,
239,21-59171,False,False,False,False,False,False,True,
240,21-59172,False,False,False,False,False,False,True,
241,21-59174,False,False,False,False,False,False,False,
242,21-59175,False,False,False,False,True,False,False,
243,21-59180,False,False,False,False,False,False,True,
244,21-59185,False,False,False,False,False,False,True,
245,21-59186,False,False,False,False,False,False,False,
246,21-59188,False,False,False,False,False,False,False,
247,21-59191,False,False,False,True,False,False,False,
248,21-59198,False,False,False,False,True,False,False,
249,21-59201,False,True,False,False,False,False,False,
250,21-59204,False,False,False,False,True,False,False,
251,21-59206,False,False,False,False,False,False,True,
252,21-59210,False,False,False,False,False,False,True,
253,21-59213,False,True,False,False,False,False,False,
254,21-59214,False,False,False,False,False,False,True,
255,21-59215,False,False,False,False,False,False,True,
256,21-59219,False,False,False,True,False,False,False,
257,21-59221,False,False,False,True,False,False,False,
258,21-59222,False,False,False,False,True,False,False,
259,21-59223,False,False,False,False,True,False,False,
260,21-59224,False,False,False,False,False,False,False,
261,21-59228,False,False,False,False,False,False,True,
262,21-59229,False,False,False,False,False,True,False,
263,21-59231,False,False,False,False,True,False,False,
264,21-59236,False,False,False,False,False,False,False,
265,21-59237,False,False,True,False,False,False,False,
266,21-59238,False,False,False,False,False,True,False,
267,21-59240,False,False,False,False,False,True,False,
268,21-59243,False,False,False,False,False,False,True,
269,21-59249,False,False,False,False,False,True,False,
270,21-59251,False,False,False,False,False,False,False,
271,21-59252,False,False,False,False,True,False,False,
272,21-59253,False,False,False,False,False,False,True,
273,21-59254,False,False,False,False,False,False,True,
274,21-59255,False,False,False,False,False,False,False,
275,21-59257,False,False,False,False,True,False,False,
276,21-59258,False,False,False,False,False,False,False,
277,21-59260,False,False,False,True,False,False,False,
278,21-59262,False,False,False,False,False,True,False,
279,21-59264,False,False,False,False,True,False,False,
280,21-59265,False,False,False,False,False,False,True,
281,21-59266,False,False,False,False,False,False,False,
282,21-59273,False,True,False,False,False,False,False,
283,21-59274,False,False,False,False,True,False,False,
284,21-59276,False,True,False,False,False,False,False,
285,21-59278,False,False,False,False,False,False,True,
286,21-59280,False,False,False,False,True,False,False,
287,21-59283,False,False,False,False,False,True,False,
288,21-59286,False,False,False,False,True,False,False,
289,21-59287,False,True,False,False,False,False,False,
290,21-59293,False,False,False,False,False,False,True,
291,21-59296,False,False,False,False,True,False,False,
292,21-59298,False,False,True,False,False,False,False,
293,21-59300,False,False,False,False,False,False,True,
294,21-59306,False,False,False,False,False,False,False,
295,21-59310,False,False,False,True,False,False,False,
296,21-59311,False,False,False,False,False,False,False,
297,21-59313,False,False,False,False,True,False,False,
298,21-59314,False,False,False,False,True,False,False,
299,21-59315,False,False,False,False,True,False,False,
300,21-59316,False,False,False,False,True,False,False,
301,21-59319,False,True,False,False,False,False,False,
302,21-59322,False,False,False,False,False,False,False,
303,21-59324,False,False,False,False,False,True,False,
304,21-59325,False,False,False,False,False,False,True,
305,21-59326,False,False,False,False,False,False,False,
306,21-59327,False,False,False,False,False,True,False,
307,21-59328,False,False,False,False,False,False,False,
308,21-59330,False,False,False,True,False,False,False,
309,21-59339,False,False,False,False,False,False,True,
310,21-59341,False,False,False,False,False,True,False,
311,21-59343,False,False,False,False,False,False,False,
312,21-59344,False,False,False,False,True,False,False,
313,21-59345,False,False,False,False,False,False,False,
314,21-59348,False,True,False,False,False,False,False,
315,21-59354,False,False,False,False,False,False,False,
316,21-59357,False,False,False,False,False,False,False,
317,21-59358,False,False,False,False,False,False,False,
318,21-59362,False,False,False,False,True,False,False,
319,21-59363,False,False,False,False,True,False,False,
320,21-59367,False,False,False,False,False,True,False,
321,21-59368,False,False,False,False,False,True,False,
322,21-59371,False,False,False,False,False,False,True,
323,21-59374,False,False,False,False,False,True,False,
324,21-59378,False,False,False,False,False,False,True,
325,21-59379,False,False,False,False,True,False,False,
326,21-59380,False,False,False,True,False,False,False,
327,21-59383,False,False,False,False,False,False,True,
328,21-59384,False,False,False,False,True,False,False,
329,21-59385,False,False,False,False,True,False,False,
330,21-59387,False,False,False,False,True,False,False,
331,21-59389,False,False,False,False,True,False,False,
332,21-59395,False,False,False,False,True,False,False,
333,21-59397,False,False,False,False,True,False,False,
334,21-59401,False,False,False,False,False,False,False,
335,21-59403,False,True,False,False,False,False,False,
336,21-59404,False,False,False,False,False,False,True,
337,21-59406,False,False,False,False,True,False,False,
338,21-59407,False,False,False,False,True,False,False,
339,21-59411,False,False,False,True,False,False,False,
340,21-59413,False,False,False,False,True,False,False,
341,21-59414,False,False,False,False,False,False,True,
342,21-59415,False,False,True,False,False,False,False,
343,21-59419,False,False,False,False,True,False,False,
344,21-59422,False,False,False,False,False,False,True,
345,21-59429,False,True,False,False,False,False,False,
346,21-59434,False,False,False,False,True,False,False,
347,21-59435,False,False,False,False,True,False,False,
348,21-59440,False,False,False,False,False,False,False,
349,21-59441,False,False,False,True,False,False,False,
350,21-59442,False,False,False,False,True,False,False,
351,21-59444,False,False,False,False,False,False,True,
352,21-59445,False,False,False,False,False,False,False,
353,21-59447,False,False,False,False,False,False,False,
354,21-59448,False,False,False,False,False,True,False,
355,21-59449,False,False,False,False,False,False,False,
356,21-59450,False,False,False,False,False,False,True,
357,21-59453,False,False,False,False,False,True,False,
358,21-59458,False,True,False,False,False,False,False,
359,21-59464,False,False,False,False,False,True,False,
360,21-59465,False,False,False,False,True,False,False,
361,21-59468,False,False,False,False,False,False,False,
362,21-59469,False,False,False,False,False,True,False,
363,21-59473,False,False,False,False,True,False,False,
364,21-59476,False,False,False,False,False,False,False,
365,21-59477,False,False,False,False,False,True,False,
366,21-59481,False,False,False,True,False,False,False,
367,21-59482,False,False,False,False,False,True,False,
368,21-59486,False,False,False,False,True,False,False,
369,21-59491,False,False,False,True,False,False,False,
370,21-59492,False,False,False,False,True,False,False,
371,21-59496,False,False,False,False,True,False,False,
372,21-59500,False,True,False,False,False,False,False,
373,21-59504,False,False,False,False,True,False,False,
374,21-59505,False,False,False,False,False,False,True,
375,21-59509,False,False,False,False,False,True,False,
376,21-59511,False,False,False,False,True,False,False,
377,21-59514,False,False,False,False,True,False,False,
378,21-59515,False,False,False,False,False,False,True,
379,21-59516,False,False,False,False,False,False,False,
380,21-59517,False,False,False,False,True,False,False,
381,21-59518,False,False,False,False,False,False,False,
382,21-59521,False,False,False,True,False,False,False,
383,21-59524,False,False,False,False,True,False,False,
384,21-59525,False,False,False,False,False,False,True,
385,21-59527,False,True,False,False,False,False,False,
386,21-59528,False,False,False,False,True,False,False,
387,21-59531,False,False,False,False,True,False,False,
388,21-59533,False,False,False,False,True,False,False,
389,21-59536,False,False,False,False,True,False,False,
390,21-59541,False,False,False,False,True,False,False,
391,21-59545,False,False,False,False,False,False,True,
392,21-59547,False,False,False,False,True,False,False,
393,21-59548,False,False,False,False,False,False,True,
394,21-59549,False,False,False,True,False,False,False,
395,21-59559,False,False,False,False,True,False,False,
396,21-59562,False,False,False,False,False,False,True,
397,21-59563,False,False,False,True,False,False,False,
398,21-59564,False,False,False,False,False,True,False,
399,21-59565,False,False,False,False,False,True,False,
400,21-59566,False,False,False,False,True,False,False,
401,21-59569,False,True,False,False,False,False,False,
402,21-59574,False,False,False,False,True,False,False,
403,21-59575,False,False,False,False,False,False,True,
404,21-59578,False,False,False,False,False,False,True,
405,21-59579,False,False,False,False,True,False,False,
406,21-59585,False,False,False,False,False,False,False,
407,21-59587,False,False,False,True,False,False,False,
408,21-59590,False,False,False,False,False,False,True,
409,21-59594,False,False,False,False,False,False,True,
410,21-59597,False,False,False,True,False,False,False,
411,21-59598,False,False,False,False,False,False,True,
412,21-59600,False,False,False,False,False,False,False,
413,21-59601,False,False,False,False,True,False,False,
414,21-59604,False,False,False,False,True,False,False,
415,21-59606,False,False,False,False,True,False,False,
416,21-59610,False,False,False,False,False,True,False,
417,21-59611,False,False,False,False,False,False,True,
418,21-59614,False,False,False,False,False,False,True,
419,21-59615,False,False,False,False,False,True,False,
420,21-59616,False,False,False,False,False,False,True,
421,21-59619,False,False,False,False,False,False,False,
422,21-59620,False,False,False,True,False,False,False,
423,21-59624,False,False,True,False,False,False,False,
424,21-59628,False,False,False,False,False,False,True,
425,21-59629,False,False,False,True,False,False,False,
426,21-59636,False,True,False,False,False,False,False,
427,21-59637,False,False,False,False,False,False,False,
428,21-59642,False,False,False,False,False,False,True,
429,21-59643,False,False,False,False,False,False,True,
430,21-59645,False,False,False,False,False,False,False,
431,21-59654,False,True,False,False,False,False,False,
432,21-59655,False,True,False,False,False,False,False,
433,21-59666,False,False,False,True,False,False,False,
434,21-59667,False,False,False,False,True,False,False,
435,21-59669,False,False,False,False,True,False,False,
436,21-59675,False,False,False,False,False,False,True,
437,21-59680,False,False,False,False,False,True,False,
438,21-59682,False,False,False,False,True,False,False,
439,21-59684,False,False,False,False,True,False,False,
440,21-59687,False,False,False,False,False,False,False,
441,21-59688,False,False,False,True,False,False,False,
442,21-59689,False,False,False,False,False,True,False,
443,21-59690,False,False,False,False,False,False,False,
444,21-59691,False,False,False,False,False,True,False,
445,21-59696,False,False,False,False,False,True,False,
446,21-59697,False,False,False,True,False,False,False,
447,21-59700,False,False,False,False,False,False,True,
448,21-59707,False,False,False,False,True,False,False,
449,21-59713,False,False,False,True,False,False,False,
450,21-59714,False,False,False,False,True,False,False,
451,21-59715,False,False,False,False,True,False,False,
452,21-59716,False,False,False,False,True,False,False,
453,21-59718,False,False,False,False,True,False,False,
454,21-59724,False,False,False,False,False,False,False,
455,21-59725,False,False,False,False,False,False,True,
456,21-59728,False,False,False,False,False,False,True,
457,21-59729,False,False,False,True,False,False,False,
458,21-59730,False,False,False,False,True,False,False,
459,21-59732,False,False,False,False,False,True,False,
460,21-59735,False,False,False,False,True,False,False,
461,21-59741,False,False,False,False,True,False,False,
462,21-59742,False,False,False,False,False,False,True,
463,21-59745,False,False,False,False,True,False,False,
464,21-59747,False,False,False,False,True,False,False,
465,21-59751,False,False,False,False,False,True,False,
466,21-59752,False,False,False,False,False,False,True,
467,21-59753,False,False,False,False,True,False,False,
468,21-59754,False,False,False,False,False,False,False,
469,21-59757,False,False,False,False,False,False,True,
470,21-59763,False,False,False,False,False,True,False,
471,21-59765,False,False,False,False,False,False,True,
472,21-59767,False,True,False,False,False,False,False,
473,21-59769,False,False,False,False,True,False,False,
474,21-59773,False,False,False,False,False,False,False,
475,21-59783,False,False,False,False,False,False,True,
476,21-59786,False,False,False,False,True,False,False,
477,21-59787,False,False,False,False,True,False,False,
478,21-59788,False,False,False,False,False,False,True,
479,21-59790,False,False,False,False,False,True,False,
480,21-59792,False,False,False,False,False,False,False,
481,21-59802,False,False,False,False,True,False,False,
482,21-59811,False,False,False,False,True,False,False,
483,21-59814,False,False,False,False,True,False,False,
484,21-59815,False,False,False,False,True,False,False,
485,21-59816,False,False,False,False,True,False,False,
486,21-59819,False,False,False,True,False,False,False,
487,21-59822,False,False,False,True,False,False,False,
488,21-59825,False,True,False,False,False,False,False,
489,21-59826,False,False,False,False,False,True,False,
490,21-59831,False,True,False,False,False,False,False,
491,21-59834,False,True,False,False,False,False,False,
492,21-59837,False,False,False,False,True,False,False,
493,21-59838,False,False,False,False,False,True,False,
494,21-59844,False,False,False,False,False,False,True,
495,21-59845,False,True,False,False,False,False,False,
496,21-59850,False,False,False,False,False,False,False,
497,21-59852,False,False,False,False,False,True,False,
498,21-59854,False,False,False,False,False,False,True,
499,21-59855,False,False,False,False,False,True,False,
500,21-59857,False,False,False,False,False,True,False,
501,21-59858,False,False,False,False,False,False,False,
502,21-59860,False,False,False,False,False,False,False,
503,21-59862,False,False,False,False,False,True,False,
504,21-59863,False,False,False,False,False,False,False,
505,21-59870,False,False,False,True,False,False,False,
506,21-59876,False,False,False,False,False,False,True,
507,21-59877,False,False,False,False,True,False,False,
508,21-59880,False,False,False,False,False,False,True,
509,21-59885,False,False,False,False,True,False,False,
510,21-59886,False,False,False,False,False,False,True,
511,21-59887,False,False,False,False,False,False,True,
512,21-59888,False,False,False,False,False,True,False,
513,21-59891,False,False,False,False,True,False,False,
514,21-59892,False,False,False,False,True,False,False,
515,21-59894,False,False,False,False,False,False,True,
516,21-59895,False,False,False,True,False,False,False,
517,21-59898,False,False,False,False,False,False,True,
518,21-59899,False,False,False,False,False,True,False,
519,21-59902,False,False,False,False,False,False,True,
520,21-59903,False,False,False,False,False,False,False,
521,21-59911,False,False,False,False,True,False,False,
522,21-59914,False,False,False,False,False,False,False,
523,21-59917,False,False,False,False,True,False,False,
524,21-59918,False,False,False,True,False,False,False,
525,21-59920,False,False,False,False,False,True,False,
526,21-59923,False,False,False,False,False,False,False,
527,21-59925,False,False,False,False,True,False,False,
528,21-59926,False,False,False,False,False,False,True,
529,21-59934,False,False,False,False,True,False,False,
530,21-59935,False,False,False,False,True,False,False,
531,21-59936,False,False,False,False,True,False,False,
532,21-59937,False,False,False,False,True,False,False,
533,21-59946,False,False,False,False,False,False,False,
534,21-59947,False,False,False,False,True,False,False,
535,21-59955,False,False,False,False,False,False,True,
536,21-59956,False,False,False,False,True,False,False,
537,21-59957,False,False,False,True,False,False,False,
538,21-59966,False,False,False,False,False,False,True,
539,21-59968,False,False,False,False,False,True,False,
540,21-59969,False,False,False,False,True,False,False,
541,21-59970,False,True,False,False,False,False,False,
542,21-59971,False,False,False,False,True,False,False,
543,21-59974,False,False,False,False,False,False,False,
544,21-59975,False,False,False,False,False,False,False,
545,21-59979,False,True,False,False,False,False,False,
546,21-59983,False,False,False,False,True,False,False,
547,21-59987,False,False,False,False,False,False,False,
548,21-59994,False,False,False,False,True,False,False,
549,21-59996,False,False,False,False,False,False,False,
550,21-59998,False,False,False,False,False,False,True,
551,21-60001,False,False,False,False,False,False,True,
552,21-60004,False,False,True,False,False,False,False,
553,21-60015,False,False,False,False,False,False,False,
554,21-60017,False,False,False,False,False,True,False,
555,21-60018,False,False,False,False,True,False,False,
556,21-60019,False,False,False,False,True,False,False,
557,21-60022,False,False,False,False,True,False,False,
558,21-60023,False,False,False,False,True,False,False,
559,21-60024,False,False,False,True,False,False,False,
560,21-60027,False,False,False,False,False,False,False,
561,21-60028,False,False,True,False,False,False,False,
562,21-60032,False,False,False,False,False,False,True,
563,21-60036,False,True,False,False,False,False,False,
564,21-60037,False,False,False,False,True,False,False,
565,21-60042,False,False,False,False,True,False,False,
566,21-60047,False,False,False,False,False,False,True,
567,21-60048,False,False,False,False,True,False,False,
568,21-60052,False,False,False,False,False,False,False,
569,21-60056,False,False,False,False,False,False,True,
570,21-60057,False,False,False,False,True,False,False,
571,21-60058,False,False,False,False,True,False,False,
572,21-60060,False,False,False,True,False,False,False,
573,21-60062,False,False,False,True,False,False,False,
574,21-60066,False,False,False,False,False,False,False,
575,21-60073,False,False,False,False,False,False,True,
576,21-60074,False,True,False,False,False,False,False,
577,21-60075,False,False,False,False,True,False,False,
578,21-60076,False,False,False,False,True,False,False,
579,21-60081,False,False,False,False,False,False,False,
580,21-60084,False,False,False,False,False,False,False,
581,21-60090,False,False,False,False,False,False,True,
582,21-60106,False,False,False,False,False,False,False,
583,21-60107,False,True,False,False,False,False,False,
584,21-60110,False,True,False,False,False,False,False,
585,21-60113,False,False,False,False,True,False,False,
586,21-60114,False,False,False,False,False,False,True,
587,21-60117,False,False,False,False,False,False,False,
588,21-60119,False,False,False,False,False,False,True,
589,21-60121,False,False,False,False,True,False,False,
590,21-60126,False,False,False,True,False,False,False,
591,21-60127,False,False,False,False,True,False,False,
592,21-60128,False,False,False,True,False,False,False,
593,21-60130,False,False,False,False,True,False,False,
594,21-60132,False,False,False,False,False,False,False,
595,21-60137,False,False,False,False,True,False,False,
596,21-60139,False,False,False,False,False,True,False,
597,21-60142,False,False,False,False,True,False,False,
598,21-60143,False,False,False,False,True,False,False,
599,21-60144,False,False,False,False,False,True,False,
600,21-60148,False,False,False,False,True,False,False,
601,21-60150,False,False,False,False,True,False,False,
602,21-60156,False,False,False,True,False,False,False,
603,21-60164,False,False,False,False,False,False,False,
604,21-60165,False,True,False,False,False,False,False,
605,21-60166,False,False,False,False,False,False,True,
606,21-60167,False,False,False,False,False,False,True,
607,21-60169,False,False,False,False,True,False,False,
608,21-60170,False,False,False,False,True,False,False,
609,21-60171,False,False,False,False,False,True,False,
610,21-60172,False,True,False,False,False,False,False,
611,21-60174,False,False,False,False,False,False,True,
612,21-60177,False,False,False,False,False,True,False,
613,21-60178,False,True,False,False,False,False,False,
614,21-60179,False,False,False,False,False,False,False,
615,21-60183,False,False,False,False,False,False,False,
616,21-60188,False,False,False,False,True,False,False,
617,21-60189,False,False,False,True,False,False,False,
618,21-60190,False,False,False,False,False,True,False,
619,21-60192,False,False,False,False,False,False,True,
620,21-60194,False,False,False,False,True,False,False,
