,BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
3260,21-82020,False,False,False,False,False,False,True,
3261,21-82034,False,False,False,False,False,True,False,
3262,21-82036,False,False,False,False,True,False,False,
3263,21-82039,False,False,False,False,False,False,True,
3264,21-82042,False,False,False,False,True,False,False,
3265,21-82043,False,False,False,False,True,False,False,
3266,21-82045,False,False,False,False,True,False,False,
3267,21-82046,False,True,False,False,False,False,False,
3268,21-82050,False,False,False,False,True,False,False,
3269,21-82054,False,False,False,False,True,False,False,
3270,21-82057,False,False,False,True,False,False,False,
3271,21-82060,False,False,False,False,True,False,False,
3272,21-82064,False,False,False,False,False,False,True,
3273,21-82065,False,False,False,False,True,False,False,
3274,21-82071,False,False,False,False,False,False,False,
3275,21-82073,False,False,False,False,False,False,True,
3276,21-82075,False,False,False,False,True,False,False,
3277,21-82077,False,False,False,False,False,False,False,
3278,21-82080,False,False,False,False,False,False,True,
3279,21-82082,False,False,False,False,False,False,True,
3280,21-82083,False,False,False,False,False,True,False,
3281,21-82084,False,False,False,False,False,False,False,
3282,21-82092,False,False,False,True,False,False,False,
3283,21-82094,False,False,False,False,False,False,False,
3284,21-82099,False,True,False,False,False,False,False,
3285,21-82100,False,False,False,False,False,False,False,
3286,21-82103,False,False,False,False,False,False,True,
3287,21-82105,False,False,False,False,False,False,True,
3288,21-82107,False,False,False,False,False,True,False,
3289,21-82108,False,True,False,False,False,False,False,
3290,21-82110,False,False,False,False,True,False,False,
3291,21-82112,False,False,False,False,True,False,False,
3292,21-82114,False,True,False,False,False,False,False,
3293,21-82119,False,False,False,False,True,False,False,
3294,21-82122,False,False,False,False,False,True,False,
3295,21-82124,False,False,False,False,False,True,False,
3296,21-82126,False,False,False,False,True,False,False,
3297,21-82127,False,False,False,False,True,False,False,
3298,21-82128,False,False,False,False,False,True,False,
3299,21-82133,False,False,False,False,False,False,True,
3300,21-82134,False,False,False,False,False,False,True,
3301,21-82135,False,False,False,True,False,False,False,
3302,21-82136,False,False,False,False,False,False,True,
3303,21-82141,False,False,False,False,False,False,False,
3304,21-82144,False,False,False,False,False,True,False,
3305,21-82147,False,False,False,True,False,False,False,
3306,21-82153,False,False,False,False,False,False,True,
3307,21-82156,False,False,False,False,False,False,True,
3308,21-82157,False,False,False,False,True,False,False,
3309,21-82159,False,False,False,False,False,False,True,
3310,21-82160,False,False,True,False,False,False,False,
3311,21-82161,False,True,False,False,False,False,False,
3312,21-82165,False,False,False,False,True,False,False,
3313,21-82166,False,False,False,False,True,False,False,
3314,21-82168,False,False,False,False,False,True,False,
3315,21-82170,False,False,False,False,True,False,False,
3316,21-82172,False,False,False,False,False,False,False,
3317,21-82173,False,False,False,False,True,False,False,
3318,21-82175,False,False,False,False,False,True,False,
3319,21-82183,False,True,False,False,False,False,False,
3320,21-82184,False,False,False,False,False,False,False,
3321,21-82185,False,False,False,False,True,False,False,
3322,21-82186,False,False,False,False,True,False,False,
3323,21-82187,False,False,True,False,False,False,False,
3324,21-82188,False,False,False,False,False,True,False,
3325,21-82190,False,False,False,False,False,False,True,
3326,21-82192,False,False,False,False,False,True,False,
3327,21-82193,False,False,False,False,True,False,False,
3328,21-82194,False,False,True,False,False,False,False,
3329,21-82198,False,False,False,False,True,False,False,
3330,21-82200,False,False,False,False,False,False,True,
3331,21-82203,False,False,False,False,True,False,False,
3332,21-82206,False,False,False,False,True,False,False,
3333,21-82207,False,False,False,False,False,False,False,
3334,21-82219,False,False,False,False,False,False,False,
3335,21-82220,False,True,False,False,False,False,False,
3336,21-82223,False,False,False,False,False,False,True,
3337,21-82224,False,False,False,False,True,False,False,
3338,21-82226,False,False,False,False,False,False,False,
3339,21-82231,False,True,False,False,False,False,False,
3340,21-82235,False,False,False,False,False,True,False,
3341,21-82241,False,False,False,False,True,False,False,
3342,21-82242,False,False,False,False,False,False,False,
3343,21-82244,False,True,False,False,False,False,False,
3344,21-82246,False,False,False,True,False,False,False,
3345,21-82247,False,False,False,True,False,False,False,
3346,21-82250,False,False,False,False,False,True,False,
3347,21-82251,False,False,False,False,True,False,False,
3348,21-82254,False,False,False,False,False,False,True,
3349,21-82259,False,False,False,False,False,False,False,
3350,21-82261,False,True,False,False,False,False,False,
3351,21-82263,False,False,False,False,False,True,False,
3352,21-82265,False,False,False,False,False,False,True,
3353,21-82269,False,True,False,False,False,False,False,
3354,21-82270,False,False,False,False,True,False,False,
3355,21-82273,False,False,False,True,False,False,False,
3356,21-82278,False,False,False,False,False,False,False,
3357,21-82281,False,False,False,False,True,False,False,
3358,21-82282,False,False,False,False,False,False,False,
3359,21-82292,False,False,False,True,False,False,False,
3360,21-82294,False,False,False,False,True,False,False,
3361,21-82295,False,False,False,False,False,False,True,
3362,21-82298,False,False,False,False,True,False,False,
3363,21-82301,False,False,False,False,False,False,False,
3364,21-82312,False,False,False,False,True,False,False,
3365,21-82314,False,False,False,False,False,False,True,
3366,21-82315,False,False,False,False,True,False,False,
3367,21-82316,False,False,False,False,True,False,False,
3368,21-82317,False,False,False,False,False,False,True,
3369,21-82322,False,False,False,False,False,False,True,
3370,21-82327,False,False,False,True,False,False,False,
3371,21-82328,False,False,False,False,True,False,False,
3372,21-82329,False,False,False,False,True,False,False,
3373,21-82330,False,False,False,False,False,True,False,
3374,21-82331,False,False,False,False,False,False,False,
3375,21-82332,False,False,False,False,False,False,False,
3376,21-82333,False,False,False,False,False,False,False,
3377,21-82334,False,False,False,False,True,False,False,
3378,21-82341,False,False,False,False,True,False,False,
3379,21-82342,False,True,False,False,False,False,False,
3380,21-82343,False,False,False,False,False,False,False,
3381,21-82347,False,False,False,False,False,True,False,
3382,21-82350,False,False,False,False,False,True,False,
3383,21-82351,False,False,False,False,False,False,True,
3384,21-82356,False,False,False,False,True,False,False,
3385,21-82365,False,False,False,True,False,False,False,
3386,21-82366,False,False,False,False,True,False,False,
3387,21-82377,False,False,False,False,False,False,True,
3388,21-82379,False,False,False,True,False,False,False,
3389,21-82380,False,False,False,False,False,False,False,
3390,21-82381,False,False,False,False,False,False,False,
3391,21-82382,False,False,False,False,False,True,False,
3392,21-82383,False,False,False,False,False,False,True,
3393,21-82386,False,False,False,False,True,False,False,
3394,21-82389,False,False,False,False,True,False,False,
3395,21-82391,False,False,False,False,False,False,False,
3396,21-82392,False,False,False,False,False,False,True,
3397,21-82404,False,False,False,False,True,False,False,
3398,21-82405,False,False,False,False,False,False,False,
3399,21-82407,False,False,False,False,False,False,False,
3400,21-82408,False,False,False,False,False,False,False,
3401,21-82413,False,False,False,True,False,False,False,
3402,21-82415,False,False,False,False,False,False,True,
3403,21-82417,False,True,False,False,False,False,False,
3404,21-82418,False,False,False,False,False,False,True,
3405,21-82420,False,False,False,False,False,False,False,
3406,21-82422,False,False,False,False,False,False,True,
3407,21-82423,False,False,False,False,False,True,False,
3408,21-82425,False,False,False,False,False,False,True,
3409,21-82432,False,False,False,True,False,False,False,
3410,21-82435,False,False,False,False,True,False,False,
3411,21-82436,False,False,False,False,False,False,True,
3412,21-82440,False,False,False,False,False,False,True,
3413,21-82441,False,True,False,False,False,False,False,
3414,21-82453,False,True,False,False,False,False,False,
3415,21-82455,False,False,False,False,True,False,False,
3416,21-82458,False,False,True,False,False,False,False,
3417,21-82460,False,False,False,False,False,False,False,
3418,21-82461,False,False,False,False,True,False,False,
3419,21-82462,False,False,False,False,False,False,True,
3420,21-82464,False,False,False,False,True,False,False,
3421,21-82466,False,False,False,False,False,False,False,
3422,21-82472,False,True,False,False,False,False,False,
3423,21-82485,False,False,False,True,False,False,False,
3424,21-82486,False,False,False,False,True,False,False,
3425,21-82496,False,False,False,False,False,True,False,
3426,21-82505,False,False,False,False,False,False,True,
3427,21-82507,False,False,False,False,True,False,False,
3428,21-82508,False,False,False,False,False,True,False,
3429,21-82509,False,False,False,False,False,False,True,
3430,21-82511,False,True,False,False,False,False,False,
3431,21-82512,False,False,False,False,False,False,True,
3432,21-82513,False,False,True,False,False,False,False,
3433,21-82514,False,True,False,False,False,False,False,
3434,21-82515,False,False,False,False,True,False,False,
3435,21-82516,False,False,False,False,False,True,False,
3436,21-82520,False,False,False,False,True,False,False,
3437,21-82522,False,False,False,False,False,False,True,
3438,21-82524,False,False,False,True,False,False,False,
3439,21-82528,False,False,False,False,True,False,False,
3440,21-82530,False,False,False,False,True,False,False,
3441,21-82531,False,False,False,False,True,False,False,
3442,21-82532,False,False,False,False,False,True,False,
3443,21-82533,False,True,False,False,False,False,False,
3444,21-82534,False,False,False,False,True,False,False,
3445,21-82537,False,False,False,False,False,True,False,
3446,21-82539,False,False,False,False,False,False,False,
3447,21-82541,False,False,False,False,True,False,False,
3448,21-82542,False,False,False,False,True,False,False,
3449,21-82546,False,False,False,False,False,False,False,
3450,21-82548,False,False,False,False,True,False,False,
3451,21-82551,False,False,False,False,False,True,False,
3452,21-82552,False,False,False,False,True,False,False,
3453,21-82553,False,False,False,True,False,False,False,
3454,21-82554,False,False,False,False,True,False,False,
3455,21-82563,False,False,False,False,True,False,False,
3456,21-82564,False,False,False,True,False,False,False,
3457,21-82568,False,False,False,False,False,True,False,
3458,21-82570,False,True,False,False,False,False,False,
3459,21-82575,False,False,False,False,True,False,False,
3460,21-82576,False,False,False,False,False,False,False,
3461,21-82577,False,False,False,False,False,False,True,
3462,21-82578,False,False,False,False,True,False,False,
3463,21-82583,False,False,False,False,False,False,False,
3464,21-82587,False,False,False,True,False,False,False,
3465,21-82591,False,False,False,False,False,False,False,
3466,21-82592,False,False,False,False,False,False,False,
3467,21-82593,False,False,False,False,False,True,False,
3468,21-82598,False,False,False,False,True,False,False,
3469,21-82603,False,False,False,False,True,False,False,
3470,21-82612,False,False,False,True,False,False,False,
3471,21-82614,False,False,False,True,False,False,False,
3472,21-82615,False,False,False,False,False,True,False,
3473,21-82618,False,False,False,False,True,False,False,
3474,21-82620,False,False,False,False,True,False,False,
3475,21-82623,False,False,False,False,True,False,False,
3476,21-82631,False,False,False,False,False,False,False,
3477,21-82633,False,False,False,False,False,False,True,
3478,21-82636,False,False,False,False,True,False,False,
3479,21-82637,False,True,False,False,False,False,False,
3480,21-82638,False,True,False,False,False,False,False,
3481,21-82640,False,False,False,False,True,False,False,
3482,21-82641,False,False,False,False,True,False,False,
3483,21-82643,False,False,False,False,False,False,False,
3484,21-82646,False,False,False,False,True,False,False,
3485,21-82647,False,False,False,False,True,False,False,
3486,21-82648,False,False,False,False,False,False,False,
3487,21-82654,False,False,False,False,True,False,False,
3488,21-82655,False,False,False,False,True,False,False,
3489,21-82657,False,False,False,False,False,False,True,
3490,21-82658,False,False,False,False,False,False,True,
3491,21-82660,False,False,False,False,False,False,True,
3492,21-82661,False,False,False,True,False,False,False,
3493,21-82662,False,False,False,False,True,False,False,
3494,21-82663,False,False,False,False,False,True,False,
3495,21-82664,False,False,False,False,False,False,True,
3496,21-82665,False,False,False,True,False,False,False,
3497,21-82674,False,True,False,False,False,False,False,
3498,21-82675,False,False,False,False,False,True,False,
3499,21-82676,False,False,False,False,True,False,False,
3500,21-82680,False,False,False,False,True,False,False,
3501,21-82682,False,False,False,False,True,False,False,
3502,21-82683,False,False,False,False,False,False,True,
3503,21-82690,False,False,False,False,False,False,True,
3504,21-82692,False,False,False,False,False,False,False,
3505,21-82694,False,False,True,False,False,False,False,
3506,21-82697,False,False,True,False,False,False,False,
3507,21-82707,False,False,False,False,True,False,False,
3508,21-82730,False,False,False,False,False,False,False,
3509,21-82735,False,False,False,False,False,False,True,
3510,21-82737,False,False,False,False,False,False,False,
3511,21-82738,False,False,False,False,False,True,False,
3512,21-82743,False,False,False,False,False,False,False,
3513,21-82751,False,False,False,True,False,False,False,
3514,21-82752,False,False,False,False,False,True,False,
3515,21-82757,False,False,False,False,False,False,False,
3516,21-82767,False,True,False,False,False,False,False,
3517,21-82768,False,False,False,False,True,False,False,
3518,21-82769,False,False,False,False,False,True,False,
3519,21-82773,False,False,False,False,False,False,False,
3520,21-82774,False,False,False,True,False,False,False,
3521,21-82775,False,False,False,False,False,False,True,
3522,21-82776,False,False,False,True,False,False,False,
3523,21-82784,False,False,False,False,False,False,True,
3524,21-82785,False,False,False,True,False,False,False,
3525,21-82786,False,False,False,False,False,True,False,
3526,21-82787,False,True,False,False,False,False,False,
3527,21-82790,False,False,False,True,False,False,False,
3528,21-82793,False,False,False,False,False,False,False,
3529,21-82796,False,False,False,False,False,False,True,
3530,21-82801,False,False,False,False,True,False,False,
3531,21-82802,False,False,False,False,False,False,True,
3532,21-82805,False,False,False,False,False,False,True,
3533,21-82806,False,False,False,True,False,False,False,
3534,21-82808,False,False,False,True,False,False,False,
3535,21-82811,False,False,False,False,True,False,False,
3536,21-82813,False,False,False,True,False,False,False,
3537,21-82814,False,False,False,False,False,False,False,
3538,21-82816,False,False,False,False,False,False,False,
3539,21-82819,False,False,False,True,False,False,False,
3540,21-82821,False,False,True,False,False,False,False,
3541,21-82822,False,True,False,False,False,False,False,
3542,21-82829,False,False,False,False,True,False,False,
3543,21-82831,False,False,False,True,False,False,False,
3544,21-82833,False,False,False,False,True,False,False,
3545,21-82834,False,False,False,False,False,False,True,
3546,21-82837,False,False,False,False,False,False,False,
3547,21-82841,False,False,False,True,False,False,False,
3548,21-82856,False,False,False,True,False,False,False,
3549,21-82857,False,True,False,False,False,False,False,
3550,21-82864,False,False,False,False,False,False,True,
3551,21-82874,False,False,False,False,True,False,False,
3552,21-82877,False,True,False,False,False,False,False,
3553,21-82890,False,False,True,False,False,False,False,
3554,21-82895,False,False,False,False,False,False,True,
3555,21-82897,False,False,False,False,False,False,False,
3556,21-82898,False,True,False,False,False,False,False,
3557,21-82899,False,True,False,False,False,False,False,
3558,21-82903,False,False,False,False,True,False,False,
3559,21-82905,False,False,False,False,True,False,False,
3560,21-82906,False,False,False,False,False,False,True,
3561,21-82909,False,False,False,False,False,False,True,
3562,21-82911,False,False,False,True,False,False,False,
3563,21-82913,False,False,False,False,False,False,True,
3564,21-82916,False,False,False,False,False,False,False,
3565,21-82927,False,False,False,False,True,False,False,
3566,21-82930,False,False,False,False,True,False,False,
3567,21-82938,False,False,False,False,False,False,False,
3568,21-82939,False,False,False,False,True,False,False,
3569,21-82946,False,False,False,False,True,False,False,
3570,21-82947,False,False,False,False,False,True,False,
3571,21-82948,False,False,True,False,False,False,False,
3572,21-82955,False,False,False,False,True,False,False,
3573,21-82958,False,False,False,False,False,False,True,
3574,21-82960,False,False,False,False,False,False,True,
3575,21-82961,False,False,False,False,False,True,False,
3576,21-82962,False,False,False,False,False,False,True,
3577,21-82963,False,False,False,False,True,False,False,
3578,21-82964,False,True,False,False,False,False,False,
3579,21-82965,False,False,False,False,False,True,False,
3580,21-82968,False,False,False,False,False,False,True,
3581,21-82972,False,False,False,False,True,False,False,
3582,21-82973,False,False,False,False,False,False,True,
3583,21-82974,False,False,False,False,True,False,False,
3584,21-82976,False,False,False,False,False,False,True,
3585,21-82977,False,False,False,False,True,False,False,
3586,21-82978,False,False,False,True,False,False,False,
3587,21-82979,False,False,False,False,False,False,False,
3588,21-82982,False,False,False,True,False,False,False,
3589,21-82983,False,False,False,True,False,False,False,
3590,21-82984,False,False,False,True,False,False,False,
3591,21-82985,False,False,False,False,False,False,False,
3592,21-82986,False,False,False,False,True,False,False,
3593,21-82987,False,False,False,False,False,False,True,
3594,21-82988,False,False,False,False,False,False,False,
3595,21-82991,False,False,False,False,False,False,True,
3596,21-82993,False,False,False,False,True,False,False,
3597,21-82995,False,False,False,True,False,False,False,
3598,21-82997,False,False,False,False,False,False,False,
3599,21-83003,False,False,False,True,False,False,False,
3600,21-83020,False,False,True,False,False,False,False,
3601,21-83029,False,False,False,False,True,False,False,
3602,21-83031,False,False,False,False,False,False,True,
3603,21-83037,False,False,False,False,False,True,False,
3604,21-83039,False,False,False,False,True,False,False,
3605,21-83041,False,False,False,False,True,False,False,
3606,21-83045,False,False,False,False,True,False,False,
3607,21-83052,False,False,False,False,False,False,False,
3608,21-83062,False,False,False,False,False,True,False,
3609,21-83066,False,False,False,False,False,False,True,
3610,21-83067,False,False,False,True,False,False,False,
3611,21-83069,False,False,True,False,False,False,False,
3612,21-83075,False,False,False,False,False,False,True,
3613,21-83076,False,False,False,False,True,False,False,
3614,21-83082,False,False,False,False,True,False,False,
3615,21-83083,False,False,False,False,False,False,False,
3616,21-83085,False,False,False,False,True,False,False,
3617,21-83086,False,False,False,False,False,False,False,
3618,21-83087,False,False,False,False,True,False,False,
3619,21-83089,False,False,False,False,False,False,False,
3620,21-83092,False,False,False,False,False,False,True,
3621,21-83100,False,False,False,False,False,False,False,
3622,21-83107,False,False,False,False,True,False,False,
3623,21-83109,False,False,False,False,False,False,False,
3624,21-83110,False,False,False,False,False,False,True,
3625,21-83111,False,True,False,False,False,False,False,
3626,21-83116,False,False,False,False,False,True,False,
3627,21-83117,False,False,False,False,False,False,False,
3628,21-83120,False,True,False,False,False,False,False,
