,BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
68,21-106937,False,False,False,False,False,False,False,
69,21-106938,False,False,False,False,False,False,False,
70,21-106940,False,False,False,False,False,True,False,
71,21-106941,False,False,False,False,True,False,False,
72,21-106947,False,False,False,False,False,False,False,
73,21-106948,False,False,False,True,False,False,False,
74,21-106952,False,False,False,False,False,True,False,
75,21-106955,False,False,True,False,False,False,False,
76,21-106958,False,False,False,False,False,False,False,
77,21-106961,False,False,False,False,False,False,True,
78,21-106964,False,False,False,False,True,False,False,
79,21-106966,False,False,False,False,True,False,False,
80,21-106967,False,False,False,False,True,False,False,
81,21-106968,False,False,False,False,False,False,False,
82,21-106970,False,False,False,False,False,False,False,
83,21-106974,False,False,False,False,False,False,True,
84,21-106975,False,False,False,False,False,False,False,
85,21-106979,False,False,False,False,True,False,False,
86,21-106984,False,False,False,False,False,False,True,
87,21-106985,False,False,False,False,False,False,True,
88,21-106988,False,False,False,False,True,False,False,
89,21-106996,False,False,False,False,False,False,False,
90,21-106997,False,False,False,False,False,True,False,
91,21-106998,False,False,False,False,False,False,True,
92,21-107001,False,False,False,False,True,False,False,
93,21-107007,False,False,False,True,False,False,False,
94,21-107008,False,True,False,False,False,False,False,
95,21-107015,False,False,False,False,True,False,False,
96,21-107016,False,False,False,False,False,True,False,
97,21-107017,False,False,False,False,False,False,True,
98,21-107018,False,True,False,False,False,False,False,
99,21-107028,False,False,False,False,False,False,True,
100,21-107031,False,True,False,False,False,False,False,
101,21-107033,False,True,False,False,False,False,False,
102,21-107037,False,False,False,False,True,False,False,
103,21-107039,False,False,False,False,True,False,False,
104,21-107046,False,False,False,False,False,False,True,
105,21-107051,False,False,False,False,False,False,True,
106,21-107052,False,False,False,False,False,False,True,
107,21-107054,False,False,False,False,False,False,True,
108,21-107056,False,False,False,False,False,True,False,
109,21-107062,False,False,False,False,False,True,False,
110,21-107065,False,False,False,False,False,False,True,
111,21-107068,False,False,False,True,False,False,False,
112,21-107072,False,False,False,False,False,True,False,
113,21-107077,False,False,False,False,True,False,False,
114,21-107080,False,False,False,False,False,False,True,
115,21-107083,False,False,False,False,False,False,True,
116,21-107085,False,False,False,False,False,False,True,
117,21-107088,False,True,False,False,False,False,False,
118,21-107089,False,False,False,False,False,False,True,
119,21-107091,False,False,False,True,False,False,False,
120,21-107092,False,False,False,False,False,True,False,
121,21-107093,False,False,False,False,False,False,False,
122,21-107098,False,False,False,False,True,False,False,
123,21-107100,False,False,False,False,True,False,False,
124,21-107104,False,False,False,False,False,True,False,
125,21-107105,False,False,False,True,False,False,False,
126,21-107108,False,False,False,False,True,False,False,
127,21-107110,False,False,False,True,False,False,False,
128,21-107111,False,False,False,False,False,False,False,
129,21-107116,False,False,False,False,False,False,True,
130,21-107123,False,False,False,False,False,False,True,
131,21-107126,False,False,False,False,False,False,True,
132,21-107130,False,False,False,False,False,False,False,
133,21-107131,False,False,False,False,False,False,False,
134,21-107136,False,False,False,False,False,False,False,
135,21-107140,False,False,False,False,False,False,True,
136,21-107144,False,False,True,False,False,False,False,
137,21-107151,False,False,False,False,False,False,True,
138,21-107157,False,False,False,False,False,True,False,
139,21-107158,False,True,False,False,False,False,False,
140,21-107165,False,False,False,False,True,False,False,
141,21-107168,False,False,False,False,True,False,False,
142,21-107169,False,False,False,True,False,False,False,
143,21-107178,False,False,False,False,False,False,True,
144,21-107180,False,False,False,False,False,True,False,
145,21-107181,False,False,False,False,True,False,False,
146,21-107182,False,False,False,False,True,False,False,
147,21-107183,False,True,False,False,False,False,False,
148,21-107187,False,False,False,False,False,False,True,
149,21-107194,False,False,False,False,False,False,False,
150,21-107198,False,False,False,False,False,True,False,
151,21-107199,False,False,False,False,True,False,False,
152,21-107200,False,False,False,False,False,False,False,
153,21-107201,False,False,False,False,True,False,False,
154,21-107204,False,False,False,False,False,False,False,
155,21-107205,False,False,False,False,True,False,False,
156,21-107211,False,False,False,False,False,True,False,
157,21-107215,False,False,False,False,False,False,True,
158,21-107219,False,True,False,False,False,False,False,
159,21-107223,False,False,False,False,False,False,True,
160,21-107224,False,False,False,False,False,True,False,
161,21-107225,False,True,False,False,False,False,False,
162,21-107227,False,False,False,False,False,False,True,
163,21-107228,False,False,False,False,True,False,False,
164,21-107230,False,False,False,False,False,False,False,
165,21-107231,False,False,False,False,False,False,False,
166,21-107237,False,False,False,False,False,False,True,
167,21-107238,False,False,False,False,False,False,True,
168,21-107241,False,False,False,False,False,False,True,
169,21-107243,False,False,False,False,True,False,False,
170,21-107251,False,False,False,False,False,False,True,
171,21-107259,False,False,False,False,True,False,False,
172,21-107264,False,False,True,False,False,False,False,
173,21-107266,False,False,False,True,False,False,False,
174,21-107267,False,False,False,False,False,False,True,
175,21-107268,False,False,False,False,True,False,False,
176,21-107276,False,False,False,False,True,False,False,
177,21-107282,False,False,False,True,False,False,False,
178,21-107285,False,False,False,False,True,False,False,
179,21-107289,False,False,False,False,False,False,False,
180,21-107290,False,False,False,False,True,False,False,
181,21-107301,False,False,False,False,False,False,False,
182,21-107302,False,False,False,False,False,False,False,
183,21-107307,False,False,False,False,False,False,True,
184,21-107309,False,False,False,False,False,False,True,
185,21-107312,False,False,False,False,True,False,False,
186,21-107313,False,False,False,False,True,False,False,
187,21-107317,False,True,False,False,False,False,False,
188,21-107324,False,False,False,False,True,False,False,
189,21-107328,False,False,False,False,True,False,False,
190,21-107329,False,False,False,False,False,True,False,
191,21-107330,False,False,False,False,False,False,True,
192,21-107341,False,False,False,True,False,False,False,
193,21-107343,False,True,False,False,False,False,False,
194,21-107346,False,False,False,False,False,False,False,
195,21-107347,False,False,False,False,False,False,True,
196,21-107350,False,False,False,False,True,False,False,
197,21-107352,False,False,False,False,True,False,False,
198,21-107353,False,False,False,False,False,False,True,
199,21-107354,False,False,False,True,False,False,False,
200,21-107357,False,False,False,False,True,False,False,
201,21-107359,False,False,True,False,False,False,False,
202,21-107363,False,False,False,True,False,False,False,
203,21-107366,False,False,False,False,False,False,False,
204,21-107370,False,False,False,False,False,False,True,
205,21-107372,False,False,False,False,False,False,False,
206,21-107373,False,False,False,False,True,False,False,
207,21-107386,False,False,False,False,False,True,False,
208,21-107388,False,False,False,False,True,False,False,
209,21-107389,False,False,False,False,False,False,True,
210,21-107392,False,False,False,False,True,False,False,
211,21-107394,False,False,False,False,True,False,False,
212,21-107405,False,False,False,False,True,False,False,
213,21-107408,False,True,False,False,False,False,False,
214,21-107410,False,True,False,False,False,False,False,
215,21-107413,False,False,False,False,False,True,False,
216,21-107421,False,False,False,False,False,False,False,
217,21-107426,False,False,False,False,False,False,False,
218,21-107432,False,False,False,False,False,False,False,
219,21-107433,False,False,False,False,True,False,False,
220,21-107434,False,False,False,False,False,False,False,
221,21-107435,False,False,False,False,False,False,False,
222,21-107437,False,False,False,False,False,False,True,
223,21-107439,False,False,False,False,True,False,False,
224,21-107440,False,False,False,True,False,False,False,
225,21-107441,False,False,True,False,False,False,False,
226,21-107454,False,False,False,False,True,False,False,
227,21-107455,False,False,False,False,True,False,False,
228,21-107456,False,False,False,False,False,False,True,
229,21-107459,False,False,False,False,True,False,False,
230,21-107460,False,False,False,False,True,False,False,
231,21-107462,False,False,False,False,True,False,False,
232,21-107463,False,False,False,False,False,False,True,
233,21-107467,False,False,False,False,False,False,False,
234,21-107471,False,False,False,False,True,False,False,
235,21-107473,False,False,False,False,True,False,False,
236,21-107477,False,False,False,False,False,False,True,
237,21-107478,False,False,True,False,False,False,False,
238,21-107482,False,False,False,False,False,False,True,
239,21-107483,False,False,False,False,True,False,False,
240,21-107484,False,False,False,False,False,False,True,
241,21-107491,False,False,False,False,False,False,False,
242,21-107500,False,False,False,False,False,True,False,
243,21-107510,False,False,False,True,False,False,False,
244,21-107515,False,False,False,False,False,False,True,
245,21-107520,False,False,False,False,False,False,False,
246,21-107521,False,False,False,False,True,False,False,
247,21-107532,False,True,False,False,False,False,False,
248,21-107533,False,False,False,False,False,False,True,
249,21-107535,False,False,False,False,True,False,False,
250,21-107537,False,False,False,False,True,False,False,
251,21-107541,False,False,False,False,True,False,False,
252,21-107543,False,False,False,False,False,False,True,
253,21-107545,False,False,False,False,False,False,True,
254,21-107546,False,False,False,True,False,False,False,
255,21-107548,False,False,False,False,False,False,True,
256,21-107552,False,False,False,False,True,False,False,
257,21-107558,False,False,False,False,False,False,True,
258,21-107562,False,False,False,False,False,False,False,
259,21-107570,False,True,False,False,False,False,False,
260,21-107575,False,False,False,False,False,True,False,
261,21-107579,False,False,False,False,True,False,False,
262,21-107582,False,False,False,False,False,True,False,
263,21-107583,False,False,False,True,False,False,False,
264,21-107585,False,False,False,True,False,False,False,
265,21-107590,False,False,False,False,False,False,False,
266,21-107596,False,False,False,True,False,False,False,
267,21-107598,False,False,False,False,False,False,True,
268,21-107599,False,False,False,False,True,False,False,
269,21-107605,False,False,False,False,True,False,False,
270,21-107606,False,True,False,False,False,False,False,
271,21-107607,False,False,False,False,False,True,False,
272,21-107610,False,False,False,False,False,False,False,
273,21-107612,False,False,False,False,False,False,False,
274,21-107614,False,True,False,False,False,False,False,
275,21-107618,False,False,False,False,True,False,False,
276,21-107619,False,False,False,False,True,False,False,
277,21-107620,False,False,False,False,True,False,False,
278,21-107621,False,False,False,False,True,False,False,
279,21-107629,False,False,False,True,False,False,False,
280,21-107630,False,False,False,False,True,False,False,
281,21-107635,False,False,False,True,False,False,False,
282,21-107639,False,False,False,False,True,False,False,
283,21-107644,False,False,False,False,True,False,False,
284,21-107646,False,False,False,False,True,False,False,
285,21-107647,False,False,False,False,False,False,True,
286,21-107654,False,False,False,False,False,True,False,
287,21-107658,False,False,False,False,False,False,False,
288,21-107660,False,False,False,True,False,False,False,
289,21-107661,False,False,False,False,False,False,True,
290,21-107664,False,False,False,False,True,False,False,
291,21-107665,False,False,False,False,True,False,False,
292,21-107670,False,True,False,False,False,False,False,
293,21-107671,False,True,False,False,False,False,False,
294,21-107673,False,False,False,False,False,False,False,
295,21-107676,False,False,False,True,False,False,False,
296,21-107678,False,False,False,False,False,False,False,
297,21-107681,False,True,False,False,False,False,False,
298,21-107682,False,False,False,False,False,False,True,
299,21-107683,False,False,False,False,True,False,False,
300,21-107688,False,False,False,False,False,False,False,
301,21-107693,False,False,False,False,True,False,False,
302,21-107694,False,False,False,False,False,False,False,
303,21-107695,False,False,False,False,False,False,False,
304,21-107698,False,False,False,False,True,False,False,
305,21-107699,False,False,False,True,False,False,False,
306,21-107700,False,False,False,False,False,True,False,
307,21-107704,False,False,False,False,True,False,False,
308,21-107708,False,True,False,False,False,False,False,
309,21-107710,False,False,False,True,False,False,False,
310,21-107715,False,False,False,False,False,False,False,
311,21-107717,False,False,False,False,False,False,True,
312,21-107722,False,False,False,False,True,False,False,
313,21-107724,False,False,False,False,False,False,False,
314,21-107726,False,False,False,False,False,False,True,
315,21-107728,False,False,False,False,True,False,False,
316,21-107734,False,False,False,False,False,False,False,
317,21-107739,False,False,False,True,False,False,False,
318,21-107741,False,False,False,False,False,False,True,
319,21-107746,False,False,False,True,False,False,False,
320,21-107753,False,False,False,False,False,False,True,
321,21-107760,False,False,False,False,False,False,False,
322,21-107763,False,False,False,False,True,False,False,
323,21-107766,False,False,False,False,False,False,True,
324,21-107769,False,False,False,False,False,True,False,
325,21-107770,False,False,False,False,True,False,False,
326,21-107774,False,False,False,False,True,False,False,
327,21-107779,False,False,False,False,False,False,False,
328,21-107781,False,True,False,False,False,False,False,
329,21-107788,False,False,False,False,True,False,False,
330,21-107791,False,True,False,False,False,False,False,
331,21-107794,False,False,False,False,False,False,True,
332,21-107795,False,True,False,False,False,False,False,
333,21-107798,False,False,False,False,True,False,False,
334,21-107799,False,False,False,False,True,False,False,
335,21-107802,False,False,False,False,False,False,True,
336,21-107803,False,False,False,False,False,False,True,
337,21-107806,False,False,False,False,True,False,False,
338,21-107807,False,False,False,False,False,False,True,
339,21-107813,False,False,False,False,True,False,False,
340,21-107814,False,False,False,False,False,True,False,
341,21-107815,False,False,False,False,False,False,False,
342,21-107826,False,False,False,False,False,False,True,
343,21-107833,False,False,False,False,False,False,False,
344,21-107835,False,False,False,False,True,False,False,
345,21-107839,False,False,False,False,True,False,False,
346,21-107845,False,False,False,False,False,False,True,
347,21-107846,False,False,False,False,False,False,True,
348,21-107847,False,False,False,False,False,False,False,
349,21-107848,False,False,False,False,False,False,True,
350,21-107852,False,False,False,False,False,True,False,
351,21-107854,False,False,False,False,False,False,True,
352,21-107858,False,False,False,False,True,False,False,
353,21-107862,False,False,False,False,False,True,False,
354,21-107864,False,False,False,False,True,False,False,
355,21-107873,False,False,False,True,False,False,False,
356,21-107875,False,False,False,False,False,False,True,
357,21-107876,False,False,False,False,False,False,False,
358,21-107877,False,False,False,False,False,False,True,
359,21-107878,False,False,False,False,False,True,False,
360,21-107880,False,False,False,False,False,False,True,
361,21-107881,False,False,False,False,False,False,False,
362,21-107886,False,False,False,False,False,False,True,
363,21-107887,False,True,False,False,False,False,False,
364,21-107888,False,False,False,True,False,False,False,
365,21-107891,False,False,False,False,False,False,False,
366,21-107895,False,False,False,False,False,False,True,
367,21-107897,False,False,False,False,False,False,True,
368,21-107904,False,False,False,False,False,True,False,
369,21-107911,False,False,False,False,True,False,False,
370,21-107912,False,True,False,False,False,False,False,
371,21-107913,False,False,False,False,False,True,False,
372,21-107916,False,False,False,False,True,False,False,
373,21-107918,False,False,False,False,False,False,False,
374,21-107919,False,False,False,False,True,False,False,
375,21-107920,False,False,False,False,False,False,False,
376,21-107924,False,False,False,False,False,False,True,
377,21-107931,False,False,True,False,False,False,False,
378,21-107932,False,False,False,False,True,False,False,
379,21-107934,False,False,False,False,False,False,True,
380,21-107935,False,False,False,False,True,False,False,
381,21-107941,False,False,False,True,False,False,False,
382,21-107945,False,False,False,False,True,False,False,
383,21-107948,False,False,False,False,False,False,True,
384,21-107952,False,False,False,False,True,False,False,
385,21-107956,False,False,False,False,False,False,True,
386,21-107960,False,False,False,False,False,False,True,
387,21-107963,False,False,False,True,False,False,False,
388,21-107964,False,False,False,False,False,False,True,
389,21-107965,False,False,False,True,False,False,False,
390,21-107970,False,False,False,False,True,False,False,
391,21-107973,False,False,False,True,False,False,False,
392,21-107982,False,False,False,False,False,False,False,
393,21-107986,False,False,False,False,False,True,False,
394,21-107999,False,False,False,False,False,True,False,
395,21-108002,False,False,False,True,False,False,False,
396,21-108013,False,False,False,False,True,False,False,
397,21-108014,False,False,False,False,False,False,True,
398,21-108024,False,True,False,False,False,False,False,
399,21-108026,False,True,False,False,False,False,False,
400,21-108027,False,False,False,False,True,False,False,
401,21-108030,False,False,False,False,False,False,True,
402,21-108031,False,False,False,False,True,False,False,
403,21-108032,False,False,False,False,False,False,True,
404,21-108034,False,False,False,False,False,False,False,
405,21-108035,False,False,False,False,False,False,True,
406,21-108038,False,False,False,False,True,False,False,
407,21-108040,False,False,False,False,False,True,False,
408,21-108041,False,False,False,True,False,False,False,
409,21-108043,False,False,False,False,True,False,False,
410,21-108044,False,False,False,False,False,False,True,
411,21-108048,False,False,False,False,False,False,True,
412,21-108050,False,False,False,False,True,False,False,
413,21-108051,False,False,False,False,False,False,True,
414,21-108055,False,True,False,False,False,False,False,
415,21-108060,False,False,False,False,False,False,False,
416,21-108062,False,False,False,False,False,False,False,
417,21-108068,False,False,False,False,False,False,False,
418,21-108073,False,False,False,True,False,False,False,
419,21-108075,False,False,False,False,False,False,False,
420,21-108079,False,False,False,False,False,True,False,
421,21-108080,False,False,False,False,True,False,False,
422,21-108084,False,False,False,False,False,False,True,
423,21-108094,False,False,False,False,False,True,False,
424,21-108097,False,False,False,False,False,False,True,
425,21-108099,False,False,False,False,True,False,False,
426,21-108100,False,False,False,True,False,False,False,
427,21-108106,False,False,False,False,False,True,False,
428,21-108111,False,False,False,False,True,False,False,
429,21-108122,False,False,False,False,False,False,True,
430,21-108125,False,False,False,False,True,False,False,
431,21-108128,False,False,False,False,True,False,False,
432,21-108129,False,False,False,False,False,False,True,
433,21-108131,False,False,False,False,False,False,False,
434,21-108134,False,False,False,False,False,False,True,
435,21-108136,False,False,False,False,False,False,True,
436,21-108140,False,False,False,False,False,False,True,
437,21-108143,False,False,False,False,False,False,False,
438,21-108148,False,False,False,False,True,False,False,
439,21-108151,False,False,False,False,False,False,False,
440,21-108156,False,False,True,False,False,False,False,
441,21-108162,False,True,False,False,False,False,False,
442,21-108165,False,False,False,False,True,False,False,
443,21-108168,False,False,False,True,False,False,False,
444,21-108171,False,False,False,False,False,False,True,
445,21-108172,False,False,False,False,False,False,False,
446,21-108175,False,False,False,False,False,False,True,
447,21-108180,False,False,False,False,False,True,False,
448,21-108182,False,False,False,False,False,False,True,
449,21-108184,False,False,False,False,False,False,True,
450,21-108185,False,False,False,False,True,False,False,
451,21-108189,False,True,False,False,False,False,False,
452,21-108196,False,False,False,True,False,False,False,
453,21-108203,False,False,False,False,False,True,False,
454,21-108204,False,False,False,False,False,False,True,
455,21-108205,False,False,False,False,True,False,False,
456,21-108209,False,True,False,False,False,False,False,
457,21-108214,False,False,False,False,False,False,False,
458,21-108215,False,False,False,False,False,False,True,
459,21-108217,False,False,False,False,False,False,False,
460,21-108218,False,False,False,True,False,False,False,
461,21-108220,False,False,False,True,False,False,False,
462,21-108222,False,False,False,False,False,False,False,
463,21-108226,False,False,False,False,False,True,False,
464,21-108228,False,False,False,False,True,False,False,
465,21-108230,False,False,False,False,True,False,False,
466,21-108233,False,False,False,False,True,False,False,
467,21-108238,False,True,False,False,False,False,False,
468,21-108239,False,False,False,False,True,False,False,
469,21-108241,False,True,False,False,False,False,False,
470,21-108245,False,False,False,False,False,False,False,
471,21-108249,False,False,False,False,False,False,False,
472,21-108254,False,False,False,False,True,False,False,
473,21-108255,False,False,False,False,False,True,False,
474,21-108256,False,False,False,False,True,False,False,
475,21-108260,False,False,False,False,False,False,False,
476,21-108271,False,False,False,False,False,False,False,
477,21-108279,False,False,False,True,False,False,False,
478,21-108280,False,False,False,False,True,False,False,
479,21-108281,False,False,False,False,False,False,False,
480,21-108282,False,False,False,False,False,False,True,
481,21-108284,False,False,False,False,False,True,False,
482,21-108285,False,False,False,False,False,True,False,
483,21-108287,False,False,False,False,True,False,False,
484,21-108289,False,False,False,False,False,False,False,
485,21-108290,False,False,False,False,True,False,False,
486,21-108292,False,False,False,False,False,False,False,
487,21-108295,False,False,False,False,False,False,True,
488,21-108296,False,False,False,False,False,False,False,
489,21-108297,False,False,False,False,False,False,True,
490,21-108301,False,False,False,False,False,False,False,
491,21-108303,False,False,False,False,True,False,False,
492,21-108307,False,False,False,True,False,False,False,
493,21-108308,False,False,False,False,False,False,True,
494,21-108309,False,False,False,False,False,False,True,
495,21-108310,False,False,False,False,True,False,False,
496,21-108312,False,False,False,False,False,False,True,
497,21-108313,False,False,False,False,False,False,False,
498,21-108315,False,False,False,False,True,False,False,
499,21-108324,False,False,False,False,False,True,False,
500,21-108329,False,False,False,False,False,False,True,
501,21-108333,False,False,False,False,True,False,False,
502,21-108334,False,False,False,False,True,False,False,
503,21-108336,False,False,False,False,True,False,False,
504,21-108340,False,False,False,False,False,True,False,
505,21-108343,False,False,False,False,False,False,False,
506,21-108346,False,False,False,False,False,False,False,
507,21-108356,False,False,False,False,False,False,False,
508,21-108359,False,False,False,False,False,False,True,
509,21-108361,False,False,False,False,False,False,True,
510,21-108373,False,False,False,False,True,False,False,
511,21-108382,False,False,False,False,True,False,False,
512,21-108383,False,True,False,False,False,False,False,
513,21-108388,False,False,True,False,False,False,False,
514,21-108393,False,False,False,False,False,False,False,
515,21-108398,False,False,False,False,True,False,False,
516,21-108400,False,False,False,False,True,False,False,
517,21-108408,False,False,False,False,True,False,False,
518,21-108409,False,False,False,True,False,False,False,
519,21-108411,False,False,False,False,False,False,False,
520,21-108413,False,False,False,False,False,False,True,
521,21-108419,False,False,False,False,False,False,True,
522,21-108421,False,False,False,False,True,False,False,
523,21-108422,False,False,False,False,True,False,False,
524,21-108430,False,False,False,False,False,False,True,
525,21-108431,False,True,False,False,False,False,False,
526,21-108439,False,False,False,True,False,False,False,
527,21-108444,False,False,False,False,False,True,False,
528,21-108449,False,False,False,False,False,False,True,
529,21-108450,False,False,False,False,False,False,False,
530,21-108451,False,True,False,False,False,False,False,
531,21-108453,False,False,False,False,False,False,False,
532,21-108462,False,False,False,False,True,False,False,
533,21-108463,False,False,False,False,False,False,True,
534,21-108464,False,False,False,False,False,False,True,
535,21-108465,False,False,False,False,False,False,True,
536,21-108467,False,False,False,True,False,False,False,
537,21-108471,False,False,False,False,False,False,False,
538,21-108472,False,False,False,False,True,False,False,
539,21-108473,False,False,False,False,True,False,False,
540,21-108474,False,False,False,False,True,False,False,
541,21-108481,False,False,False,False,True,False,False,
542,21-108483,False,False,False,True,False,False,False,
543,21-108487,False,False,False,False,True,False,False,
544,21-108492,False,False,False,False,False,False,False,
545,21-108495,False,False,False,False,True,False,False,
546,21-108496,False,False,False,False,True,False,False,
547,21-108499,False,False,False,False,True,False,False,
548,21-108500,False,True,False,False,False,False,False,
549,21-108501,False,False,False,False,False,False,True,
550,21-108503,False,False,False,False,False,False,True,
551,21-108517,False,False,False,False,False,False,True,
552,21-108520,False,False,False,False,False,False,True,
553,21-108523,False,False,False,False,False,False,True,
554,21-108529,False,False,False,False,False,False,True,
555,21-108530,False,False,False,False,False,False,True,
556,21-108531,False,False,False,False,False,False,True,
557,21-108533,False,False,False,False,False,False,True,
558,21-108535,False,False,False,False,False,False,True,
559,21-108536,False,False,False,False,True,False,False,
560,21-108537,False,False,False,False,False,False,False,
561,21-108539,False,False,False,True,False,False,False,
562,21-108540,False,False,False,True,False,False,False,
563,21-108542,False,False,False,False,True,False,False,
564,21-108543,False,False,False,False,False,False,True,
565,21-108544,False,False,False,False,True,False,False,
566,21-108546,False,False,False,False,True,False,False,
567,21-108547,False,False,False,False,True,False,False,
568,21-108552,False,False,False,False,False,False,False,
569,21-108556,False,False,False,False,False,False,False,
570,21-108558,False,False,False,False,False,False,False,
571,21-108562,False,False,False,False,True,False,False,
572,21-108566,False,False,False,True,False,False,False,
573,21-108568,False,False,False,False,True,False,False,
574,21-108570,False,False,False,False,False,False,False,
575,21-108572,False,False,False,False,True,False,False,
576,21-108574,False,False,False,False,True,False,False,
577,21-108588,False,False,False,False,False,False,True,
578,21-108595,False,False,False,False,False,False,False,
579,21-108599,False,True,False,False,False,False,False,
580,21-108600,False,False,False,False,False,False,False,
581,21-108604,False,False,False,False,False,False,False,
582,21-108605,False,True,False,False,False,False,False,
583,21-108613,False,False,False,False,False,False,True,
584,21-108614,False,False,False,False,False,False,True,
585,21-108616,False,False,False,False,True,False,False,
586,21-108617,False,False,False,False,False,False,True,
587,21-108619,False,False,False,False,False,False,False,
588,21-108623,False,True,False,False,False,False,False,
589,21-108629,False,False,False,False,True,False,False,
590,21-108634,False,False,False,False,True,False,False,
591,21-108637,False,False,False,False,False,False,True,
592,21-108638,False,False,False,False,False,False,True,
593,21-108639,False,False,False,False,False,False,True,
594,21-108642,False,False,False,False,True,False,False,
595,21-108645,False,False,False,False,True,False,False,
596,21-108646,False,False,False,False,False,False,False,
597,21-108653,False,False,False,False,False,False,True,
598,21-108658,False,False,False,False,False,False,True,
599,21-108659,False,False,False,False,False,True,False,
600,21-108662,False,False,False,True,False,False,False,
601,21-108663,False,False,False,False,True,False,False,
602,21-108670,False,True,False,False,False,False,False,
603,21-108674,False,False,False,False,False,False,True,
604,21-108684,False,False,False,True,False,False,False,
605,21-108686,False,False,False,False,False,True,False,
606,21-108688,False,False,False,False,False,False,True,
607,21-108689,False,False,False,False,False,False,False,
608,21-108691,False,False,False,False,False,False,True,
609,21-108692,False,True,False,False,False,False,False,
610,21-108700,False,True,False,False,False,False,False,
611,21-108701,False,False,False,False,False,False,True,
612,21-108705,False,True,False,False,False,False,False,
613,21-108712,False,False,False,False,False,False,True,
614,21-108714,False,False,False,False,True,False,False,
615,21-108715,False,False,False,False,True,False,False,
616,21-108716,False,False,False,False,False,False,True,
617,21-108719,False,False,False,False,False,False,False,
618,21-108723,False,False,False,False,False,False,False,
619,21-108725,False,False,False,False,False,False,True,
620,21-108727,False,False,False,False,True,False,False,
