,BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
3251,21-35868,False,False,False,False,False,False,True,
3252,21-35870,False,False,False,False,False,False,True,
3253,21-35872,False,False,False,False,False,False,True,
3254,21-35873,False,False,False,False,False,False,False,
3255,21-35875,False,False,False,True,False,False,False,
3256,21-35876,False,False,False,False,False,False,True,
3257,21-35885,False,False,False,False,True,False,False,
3258,21-35886,False,False,False,True,False,False,False,
3259,21-35887,False,False,False,False,True,False,False,
3260,21-35888,False,False,False,False,False,False,True,
3261,21-35889,False,False,False,True,False,False,False,
3262,21-35892,False,False,False,True,False,False,False,
3263,21-35894,False,False,False,False,False,False,False,
3264,21-35895,False,True,False,False,False,False,False,
3265,21-35897,False,False,False,False,False,False,True,
3266,21-35899,False,False,False,False,True,False,False,
3267,21-35902,False,False,False,False,False,True,False,
3268,21-35904,False,True,False,False,False,False,False,
3269,21-35907,False,False,False,False,True,False,False,
3270,21-35909,False,False,False,False,False,False,True,
3271,21-35910,False,False,False,False,False,False,False,
3272,21-35912,False,False,False,False,True,False,False,
3273,21-35914,False,False,False,False,False,False,False,
3274,21-35921,False,False,False,False,True,False,False,
3275,21-35922,False,False,False,False,True,False,False,
3276,21-35923,False,False,False,False,False,True,False,
3277,21-35928,False,False,False,False,True,False,False,
3278,21-35934,False,False,False,False,True,False,False,
3279,21-35942,False,False,False,False,False,False,True,
3280,21-35945,False,True,False,False,False,False,False,
3281,21-35948,False,True,False,False,False,False,False,
3282,21-35949,False,False,False,False,False,False,True,
3283,21-35950,False,False,False,False,True,False,False,
3284,21-35951,False,False,False,True,False,False,False,
3285,21-35954,False,False,False,False,True,False,False,
3286,21-35959,False,False,False,False,False,True,False,
3287,21-35961,False,False,False,True,False,False,False,
3288,21-35966,False,False,False,True,False,False,False,
3289,21-35975,False,False,False,False,True,False,False,
3290,21-35976,False,False,False,False,False,True,False,
3291,21-35979,False,False,False,False,True,False,False,
3292,21-35981,False,True,False,False,False,False,False,
3293,21-35982,False,False,False,False,True,False,False,
3294,21-35984,False,False,True,False,False,False,False,
3295,21-35985,False,False,False,False,True,False,False,
3296,21-35987,False,False,False,False,False,False,False,
3297,21-35989,False,False,False,False,False,False,True,
3298,21-35990,False,False,False,False,False,False,False,
3299,21-35991,False,False,False,False,True,False,False,
3300,21-35995,False,False,False,False,False,False,True,
3301,21-35998,False,False,False,False,True,False,False,
3302,21-36001,False,False,False,False,False,True,False,
3303,21-36002,False,False,False,False,True,False,False,
3304,21-36006,False,False,False,False,True,False,False,
3305,21-36010,False,False,False,False,False,False,True,
3306,21-36015,False,False,False,False,False,False,False,
3307,21-36022,False,False,False,False,False,True,False,
3308,21-36023,False,False,False,False,False,False,True,
3309,21-36030,False,False,False,False,False,False,False,
3310,21-36032,False,False,False,False,False,True,False,
3311,21-36037,False,False,False,False,False,False,False,
3312,21-36042,False,False,False,False,True,False,False,
3313,21-36051,False,True,False,False,False,False,False,
3314,21-36054,False,True,False,False,False,False,False,
3315,21-36056,False,False,False,False,True,False,False,
3316,21-36059,False,False,False,False,False,False,True,
3317,21-36062,False,False,False,False,False,False,True,
3318,21-36063,False,False,False,False,True,False,False,
3319,21-36071,False,False,False,False,False,False,True,
3320,21-36072,False,False,False,False,False,False,True,
3321,21-36073,False,False,False,False,False,False,True,
3322,21-36075,False,False,False,False,False,False,False,
3323,21-36077,False,False,False,False,True,False,False,
3324,21-36079,False,False,False,False,False,False,True,
3325,21-36081,False,False,False,False,False,False,True,
3326,21-36083,False,False,False,False,False,False,False,
3327,21-36085,False,False,False,False,True,False,False,
3328,21-36094,False,False,False,False,True,False,False,
3329,21-36097,False,False,False,False,True,False,False,
3330,21-36099,False,False,False,False,True,False,False,
3331,21-36100,False,True,False,False,False,False,False,
3332,21-36101,False,False,True,False,False,False,False,
3333,21-36106,False,False,False,False,True,False,False,
3334,21-36109,False,False,False,False,True,False,False,
3335,21-36113,False,False,False,False,True,False,False,
3336,21-36114,False,False,False,False,False,False,True,
3337,21-36116,False,False,False,False,True,False,False,
3338,21-36119,False,False,False,False,True,False,False,
3339,21-36120,False,False,False,False,False,False,True,
3340,21-36123,False,False,False,False,False,False,True,
3341,21-36124,False,True,False,False,False,False,False,
3342,21-36126,False,False,False,False,False,False,True,
3343,21-36127,False,False,False,False,True,False,False,
3344,21-36134,False,False,False,False,False,False,True,
3345,21-36137,False,False,False,False,True,False,False,
3346,21-36140,False,False,False,False,True,False,False,
3347,21-36141,False,False,False,False,False,False,True,
3348,21-36142,False,False,False,False,True,False,False,
3349,21-36146,False,False,False,False,True,False,False,
3350,21-36151,False,False,False,False,True,False,False,
3351,21-36152,False,False,False,False,True,False,False,
3352,21-36153,False,False,False,False,False,False,True,
3353,21-36154,False,False,False,False,True,False,False,
3354,21-36156,False,False,False,True,False,False,False,
3355,21-36160,False,False,False,False,True,False,False,
3356,21-36162,False,False,False,False,True,False,False,
3357,21-36168,False,False,False,False,True,False,False,
3358,21-36170,False,False,False,False,True,False,False,
3359,21-36175,False,False,False,True,False,False,False,
3360,21-36176,False,False,False,False,False,False,True,
3361,21-36179,False,False,False,False,False,False,True,
3362,21-36182,False,True,False,False,False,False,False,
3363,21-36192,False,False,False,False,True,False,False,
3364,21-36193,False,False,False,False,False,False,False,
3365,21-36196,False,False,False,False,True,False,False,
3366,21-36198,False,False,False,False,True,False,False,
3367,21-36203,False,False,False,False,False,False,True,
3368,21-36207,False,False,False,True,False,False,False,
3369,21-36208,False,False,False,False,False,False,False,
3370,21-36213,False,False,False,False,False,False,True,
3371,21-36218,False,False,False,False,True,False,False,
3372,21-36224,False,False,False,False,False,False,True,
3373,21-36227,False,False,False,False,False,False,False,
3374,21-36228,False,False,False,True,False,False,False,
3375,21-36231,False,False,False,True,False,False,False,
3376,21-36232,False,False,True,False,False,False,False,
3377,21-36234,False,False,False,False,True,False,False,
3378,21-36236,False,False,False,False,True,False,False,
3379,21-36238,False,False,False,False,True,False,False,
3380,21-36243,False,True,False,False,False,False,False,
3381,21-36248,False,False,False,False,False,False,False,
3382,21-36250,False,False,False,False,True,False,False,
3383,21-36252,False,False,False,False,True,False,False,
3384,21-36255,False,False,False,False,False,False,True,
3385,21-36261,False,False,False,False,True,False,False,
3386,21-36263,False,False,False,False,False,True,False,
3387,21-36264,False,False,False,False,False,False,True,
3388,21-36267,False,False,False,False,False,False,False,
3389,21-36271,False,False,False,False,True,False,False,
3390,21-36274,False,False,False,False,True,False,False,
3391,21-36275,False,False,False,False,False,True,False,
3392,21-36276,False,False,False,False,False,True,False,
3393,21-36277,False,False,False,False,True,False,False,
3394,21-36279,False,False,True,False,False,False,False,
3395,21-36280,False,False,False,False,False,False,False,
3396,21-36283,False,False,False,False,False,True,False,
3397,21-36287,False,False,False,False,True,False,False,
3398,21-36291,False,False,False,False,False,False,True,
3399,21-36292,False,False,False,False,False,False,True,
3400,21-36296,False,False,False,False,False,False,True,
3401,21-36298,False,False,False,False,False,False,True,
3402,21-36301,False,False,False,False,False,False,True,
3403,21-36302,False,False,False,False,False,True,False,
3404,21-36304,False,False,False,False,True,False,False,
3405,21-36308,False,False,False,False,True,False,False,
3406,21-36309,False,True,False,False,False,False,False,
3407,21-36310,False,False,False,True,False,False,False,
3408,21-36312,False,False,False,False,False,False,True,
3409,21-36313,False,False,False,True,False,False,False,
3410,21-36316,False,False,False,True,False,False,False,
3411,21-36319,False,False,True,False,False,False,False,
3412,21-36320,False,False,False,True,False,False,False,
3413,21-36321,False,False,True,False,False,False,False,
3414,21-36322,False,False,False,False,False,False,True,
3415,21-36323,False,False,False,False,False,False,True,
3416,21-36327,False,False,False,False,False,True,False,
3417,21-36329,False,False,False,True,False,False,False,
3418,21-36333,False,False,False,False,False,True,False,
3419,21-36334,False,False,False,False,True,False,False,
3420,21-36336,False,False,False,False,False,False,False,
3421,21-36337,False,False,False,False,False,False,False,
3422,21-36339,False,False,False,True,False,False,False,
3423,21-36340,False,False,False,False,True,False,False,
3424,21-36342,False,False,False,False,True,False,False,
3425,21-36345,False,True,False,False,False,False,False,
3426,21-36347,False,False,False,False,False,False,True,
3427,21-36354,False,False,True,False,False,False,False,
3428,21-36355,False,False,False,False,False,False,False,
3429,21-36356,False,False,False,False,True,False,False,
3430,21-36358,False,False,False,False,False,False,False,
3431,21-36360,False,False,False,False,True,False,False,
3432,21-36362,False,False,False,False,True,False,False,
3433,21-36365,False,False,False,False,False,False,True,
3434,21-36366,False,False,False,False,False,False,True,
3435,21-36369,False,False,False,False,True,False,False,
3436,21-36370,False,False,False,True,False,False,False,
3437,21-36371,False,False,False,False,True,False,False,
3438,21-36374,False,False,False,False,False,False,False,
3439,21-36375,False,False,False,True,False,False,False,
3440,21-36378,False,False,False,False,False,False,True,
3441,21-36379,False,False,False,False,True,False,False,
3442,21-36390,False,False,False,False,True,False,False,
3443,21-36393,False,False,False,False,False,False,False,
3444,21-36399,False,False,False,False,False,False,True,
3445,21-36403,False,False,False,False,True,False,False,
3446,21-36418,False,False,False,False,True,False,False,
3447,21-36419,False,False,False,False,True,False,False,
3448,21-36420,False,False,False,False,True,False,False,
3449,21-36421,False,False,False,False,True,False,False,
3450,21-36428,False,False,False,False,True,False,False,
3451,21-36429,False,False,False,False,False,False,True,
3452,21-36435,False,False,False,False,True,False,False,
3453,21-36437,False,False,False,True,False,False,False,
3454,21-36439,False,False,False,False,True,False,False,
3455,21-36440,False,False,False,False,True,False,False,
3456,21-36441,False,True,False,False,False,False,False,
3457,21-36442,False,False,False,False,False,False,False,
3458,21-36445,False,False,False,False,False,False,False,
3459,21-36450,False,True,False,False,False,False,False,
3460,21-36453,False,False,False,False,False,False,False,
3461,21-36454,False,False,False,False,False,False,True,
3462,21-36456,False,False,False,False,True,False,False,
3463,21-36457,False,False,False,False,False,False,True,
3464,21-36458,False,False,False,False,False,True,False,
3465,21-36462,False,False,False,False,False,False,True,
3466,21-36466,False,False,False,False,True,False,False,
3467,21-36468,False,False,False,False,True,False,False,
3468,21-36470,False,False,False,False,True,False,False,
3469,21-36471,False,False,False,False,True,False,False,
3470,21-36472,False,False,False,False,False,False,False,
3471,21-36474,False,False,False,False,False,False,True,
3472,21-36476,False,False,False,False,True,False,False,
3473,21-36477,False,False,False,True,False,False,False,
3474,21-36478,False,False,False,False,False,False,False,
3475,21-36481,False,False,False,False,False,False,False,
3476,21-36482,False,False,False,False,False,False,True,
3477,21-36483,False,False,False,False,False,False,True,
3478,21-36485,False,False,False,False,False,False,True,
3479,21-36487,False,False,False,False,True,False,False,
3480,21-36489,False,False,False,False,False,False,True,
3481,21-36494,False,False,False,False,False,False,True,
3482,21-36495,False,False,False,True,False,False,False,
3483,21-36496,False,False,False,False,False,False,False,
3484,21-36501,False,False,False,False,False,False,True,
3485,21-36504,False,False,False,False,False,False,True,
3486,21-36505,False,True,False,False,False,False,False,
3487,21-36510,False,False,False,False,False,False,True,
3488,21-36511,False,False,False,False,True,False,False,
3489,21-36512,False,False,False,False,True,False,False,
3490,21-36513,False,False,False,False,False,False,True,
3491,21-36514,False,False,False,False,False,True,False,
3492,21-36520,False,False,False,False,True,False,False,
3493,21-36523,False,False,False,False,True,False,False,
3494,21-36525,False,False,False,False,False,False,False,
3495,21-36529,False,False,False,False,True,False,False,
3496,21-36534,False,False,False,False,False,False,False,
3497,21-36536,False,False,False,False,True,False,False,
3498,21-36539,False,False,False,False,True,False,False,
3499,21-36540,False,False,False,False,True,False,False,
3500,21-36543,False,False,False,False,False,True,False,
3501,21-36548,False,False,False,False,False,True,False,
3502,21-36550,False,False,False,False,True,False,False,
3503,21-36551,False,False,False,False,False,False,True,
3504,21-36555,False,False,False,False,False,False,True,
3505,21-36556,False,False,False,False,True,False,False,
3506,21-36559,False,False,False,False,True,False,False,
3507,21-36562,False,False,False,False,False,False,True,
3508,21-36565,False,False,False,False,False,False,False,
3509,21-36571,False,False,False,False,False,False,False,
3510,21-36572,False,False,False,False,False,False,True,
3511,21-36575,False,False,False,False,False,True,False,
3512,21-36576,False,False,False,True,False,False,False,
3513,21-36577,False,False,False,False,False,False,True,
3514,21-36579,False,False,False,True,False,False,False,
3515,21-36581,False,False,False,False,False,False,False,
3516,21-36582,False,False,False,True,False,False,False,
3517,21-36583,False,False,False,True,False,False,False,
3518,21-36585,False,False,False,False,True,False,False,
3519,21-36587,False,False,False,False,True,False,False,
3520,21-36590,False,False,False,False,True,False,False,
3521,21-36596,False,False,False,False,True,False,False,
3522,21-36600,False,False,False,False,True,False,False,
3523,21-36603,False,False,False,False,False,False,False,
3524,21-36607,False,False,False,False,False,False,False,
3525,21-36608,False,False,False,False,True,False,False,
3526,21-36612,False,False,False,False,False,False,True,
3527,21-36614,False,False,False,False,True,False,False,
3528,21-36615,False,False,False,False,False,False,True,
3529,21-36617,False,True,False,False,False,False,False,
3530,21-36623,False,False,False,False,True,False,False,
3531,21-36627,False,False,False,False,True,False,False,
3532,21-36631,False,False,False,False,False,False,False,
3533,21-36632,False,False,False,False,True,False,False,
3534,21-36633,False,False,False,True,False,False,False,
3535,21-36637,False,False,False,False,False,False,False,
3536,21-36639,False,False,False,False,True,False,False,
3537,21-36640,False,False,False,False,False,False,False,
3538,21-36641,False,False,False,False,True,False,False,
3539,21-36645,False,False,False,False,True,False,False,
3540,21-36646,False,False,False,False,False,False,True,
3541,21-36647,False,False,False,False,True,False,False,
3542,21-36648,False,False,False,False,True,False,False,
3543,21-36655,False,False,False,False,True,False,False,
3544,21-36659,False,False,False,False,False,False,False,
3545,21-36661,False,False,False,False,False,False,True,
3546,21-36664,False,False,False,True,False,False,False,
3547,21-36665,False,False,False,False,True,False,False,
3548,21-36667,False,False,False,False,True,False,False,
3549,21-36668,False,False,False,True,False,False,False,
3550,21-36673,False,False,False,False,True,False,False,
3551,21-36674,False,False,False,True,False,False,False,
3552,21-36677,False,False,False,False,False,False,True,
3553,21-36678,False,False,False,False,True,False,False,
3554,21-36680,False,False,False,False,True,False,False,
3555,21-36681,False,False,False,False,False,True,False,
3556,21-36683,False,False,False,False,True,False,False,
3557,21-36685,False,False,False,False,False,True,False,
3558,21-36686,False,False,False,False,False,False,True,
3559,21-36687,False,True,False,False,False,False,False,
3560,21-36690,False,False,False,False,True,False,False,
3561,21-36691,False,False,False,False,False,True,False,
3562,21-36692,False,False,False,False,True,False,False,
3563,21-36696,False,True,False,False,False,False,False,
3564,21-36700,False,False,False,False,True,False,False,
3565,21-36701,False,False,False,False,False,False,True,
3566,21-36703,False,False,True,False,False,False,False,
3567,21-36704,False,False,False,False,True,False,False,
3568,21-36707,False,False,False,False,False,False,False,
3569,21-36711,False,False,False,False,False,False,True,
3570,21-36716,False,False,False,True,False,False,False,
3571,21-36718,False,False,False,True,False,False,False,
3572,21-36719,False,False,False,False,False,False,True,
3573,21-36720,False,False,False,False,False,False,False,
3574,21-36722,False,True,False,False,False,False,False,
3575,21-36723,False,False,True,False,False,False,False,
3576,21-36725,False,False,False,False,True,False,False,
3577,21-36728,False,False,False,False,False,False,False,
3578,21-36730,False,False,True,False,False,False,False,
3579,21-36731,False,False,False,False,False,False,True,
3580,21-36732,False,False,False,False,False,False,False,
3581,21-36735,False,False,False,False,True,False,False,
3582,21-36737,False,False,False,False,False,False,True,
3583,21-36740,False,False,False,False,False,False,False,
3584,21-36741,False,False,False,False,False,False,True,
3585,21-36745,False,False,False,False,False,False,True,
3586,21-36746,False,False,False,False,True,False,False,
3587,21-36748,False,False,False,False,False,True,False,
3588,21-36749,False,False,False,False,False,False,True,
3589,21-36751,False,True,False,False,False,False,False,
3590,21-36752,False,False,False,False,False,False,True,
3591,21-36753,False,False,False,False,True,False,False,
3592,21-36757,False,False,False,False,False,False,True,
3593,21-36758,False,False,False,False,False,False,True,
3594,21-36762,False,False,False,False,True,False,False,
3595,21-36763,False,False,False,False,False,False,False,
3596,21-36766,False,False,False,False,False,False,False,
3597,21-36768,False,False,False,False,False,False,True,
3598,21-36770,False,False,False,False,False,False,False,
3599,21-36775,False,False,False,True,False,False,False,
3600,21-36782,False,True,False,False,False,False,False,
3601,21-36784,False,True,False,False,False,False,False,
3602,21-36785,False,True,False,False,False,False,False,
3603,21-36787,False,True,False,False,False,False,False,
3604,21-36789,False,False,True,False,False,False,False,
3605,21-36798,False,False,False,False,False,False,False,
3606,21-36799,False,False,False,False,True,False,False,
3607,21-36800,False,False,False,False,True,False,False,
3608,21-36803,False,False,False,False,False,False,False,
3609,21-36806,False,False,False,False,False,False,True,
3610,21-36807,False,False,False,False,False,False,True,
3611,21-36808,False,False,False,True,False,False,False,
3612,21-36810,False,False,False,False,False,False,False,
3613,21-36812,False,True,False,False,False,False,False,
3614,21-36814,False,False,False,True,False,False,False,
3615,21-36816,False,False,False,False,False,False,True,
3616,21-36819,False,False,False,False,True,False,False,
3617,21-36823,False,False,False,False,False,True,False,
3618,21-36824,False,False,False,False,False,False,True,
3619,21-36825,False,True,False,False,False,False,False,
3620,21-36829,False,False,False,False,False,False,True,
3621,21-36830,False,False,False,False,True,False,False,
3622,21-36835,False,False,False,True,False,False,False,
3623,21-36836,False,False,False,False,False,True,False,
3624,21-36838,False,False,False,False,True,False,False,
3625,21-36839,False,False,False,False,False,False,False,
3626,21-36840,False,False,False,False,False,False,True,
3627,21-36841,False,False,False,False,True,False,False,
3628,21-36843,False,False,False,False,False,False,False,
3629,21-36849,False,False,False,False,True,False,False,
3630,21-36851,False,False,False,False,False,False,False,
3631,21-36855,False,True,False,False,False,False,False,
3632,21-36856,False,False,False,False,False,False,True,
3633,21-36860,False,False,False,False,True,False,False,
3634,21-36863,False,False,False,False,True,False,False,
3635,21-36869,False,False,False,False,False,False,True,
3636,21-36871,False,False,False,False,False,True,False,
3637,21-36874,False,False,False,False,False,False,True,
3638,21-36875,False,True,False,False,False,False,False,
3639,21-36881,False,False,False,False,False,False,False,
3640,21-36882,False,False,False,False,True,False,False,
3641,21-36883,False,False,False,False,True,False,False,
3642,21-36884,False,False,True,False,False,False,False,
3643,21-36886,False,False,False,False,False,False,True,
3644,21-36887,False,False,False,False,False,False,True,
3645,21-36893,False,False,False,False,True,False,False,
3646,21-36901,False,False,False,False,True,False,False,
3647,21-36902,False,False,False,False,False,True,False,
3648,21-36903,False,False,False,False,False,False,False,
3649,21-36907,False,False,False,False,False,False,True,
3650,21-36909,False,False,False,False,False,False,False,
3651,21-36911,False,False,False,True,False,False,False,
3652,21-36912,False,False,False,False,False,False,True,
3653,21-36913,False,False,False,False,True,False,False,
3654,21-36914,False,False,False,False,True,False,False,
3655,21-36915,False,False,False,False,False,False,True,
3656,21-36916,False,False,False,False,True,False,False,
3657,21-36919,False,False,False,False,True,False,False,
3658,21-36921,False,False,False,False,False,False,True,
3659,21-36923,False,False,False,False,True,False,False,
3660,21-36926,False,False,False,False,False,False,True,
3661,21-36928,False,False,False,False,True,False,False,
3662,21-36939,False,True,False,False,False,False,False,
3663,21-36940,False,False,False,False,False,False,True,
3664,21-36942,False,False,False,False,True,False,False,
3665,21-36944,False,False,False,True,False,False,False,
3666,21-36949,False,False,False,True,False,False,False,
3667,21-36956,False,False,False,False,False,False,False,
3668,21-36963,False,False,False,False,False,False,False,
3669,21-36964,False,False,False,False,True,False,False,
3670,21-36968,False,False,True,False,False,False,False,
3671,21-36969,False,False,False,False,False,False,False,
3672,21-36971,False,False,False,False,False,False,False,
3673,21-36973,False,False,False,False,False,False,True,
3674,21-36976,False,False,False,False,False,True,False,
3675,21-36977,False,False,False,False,True,False,False,
3676,21-36983,False,False,False,False,True,False,False,
3677,21-36985,False,False,False,False,True,False,False,
3678,21-36990,False,False,False,False,True,False,False,
