,BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
22,20-146017,,2021-03-02 11:00:00,,CF_NIV_SUIV,,,120.0,
23,20-146528,,2021-03-17 23:00:00,,CF_NIV_SUIV,,60.0,,
24,20-147111,,2021-03-31 11:00:00,,CF_NIV_SUIV,,,,
25,20-148507,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,,
26,20-149140,,2021-03-19 11:00:00,,CF_NIV_SUIV,,6.0,,
27,20-149223,,2021-03-04 16:00:00,,CF_NIV_SUIV,,,120.0,
28,20-149233,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,,
29,20-149295,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,,
30,20-149323,,2021-03-23 14:00:00,,CF_NIV_SUIV,,6.0,,
31,20-149446,,2021-03-12 15:00:00,,CF_NIV_SUIV,,6.0,,
32,20-149790,,2021-03-10 15:00:00,,CF_NIV_SUIV,,,180.0,
33,20-149859,,2021-03-02 11:00:00,,CF_NIV_SUIV,,,180.0,
34,20-151728,,2021-03-15 15:00:00,,CF_NIV_SUIV,,,,
35,20-152948,,2021-03-12 16:00:00,,CF_NIV_SUIV,,,180.0,
36,20-153116,,2021-03-24 11:00:00,,CF_NIV_SUIV,,,120.0,
37,20-153188,,2021-04-01 11:00:00,,CF_NIV_SUIV,,,90.0,
38,20-154300,,2021-03-09 16:00:00,,CF_NIV_SUIV,,,,
39,20-154864,,2021-03-26 11:00:00,,CF_NIV_SUIV,,4.0,,
40,20-155927,2021-03-26 11:00:00,,,CF_NIV_SUIV,,6.0,,
41,20-156868,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,,
42,20-157305,,2021-03-16 12:00:00,2021-04-29 22:00:00,CF_NIV_SUIV,,8.0,,
43,20-157878,,2021-03-29 11:00:00,,CF_NIV_SUIV,,6.0,,
44,20-158804,,2021-03-16 10:30:00,,CF_NIV_SUIV,,6.0,,
45,20-159182,,2021-03-31 10:30:00,,CF_NIV_SUIV,,4.0,,
46,20-56790,,2021-03-23 11:00:00,,CF_NIV_SUIV,,,,
47,20-76223,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,120.0,
48,20-86437,,2021-03-17 11:00:00,,CF_NIV_SUIV,,,,
49,20-87998,,2021-03-19 11:00:00,2021-03-22 23:00:00,CF_NIV_SUIV,,4.0,,
50,20-97388,,2021-03-22 22:59:00,,CF_NIV_SUIV,,4.0,,
51,21-1007,,2021-03-23 10:30:00,,CF_NIV_SUIV,,4.0,,
52,21-10163,,2021-03-10 11:00:00,,CF_NIV_SUIV,,3.0,,
53,21-10233,,2021-03-07 23:00:00,,CF_NIV_SUIV,,,,
54,21-10243,,2021-03-16 11:00:00,,CF_NIV_SUIV,,,,
55,21-10277,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,,
56,21-10687,,2021-02-24 11:00:00,,CF_NIV_SUIV,,,150.0,
57,21-10734,,2021-03-02 16:00:00,,CF_NIV_SUIV,,4.0,,
58,21-10768,,2021-03-05 15:00:00,,CF_NIV_SUIV,,7.0,,
59,21-10810,,2021-03-16 15:00:00,,CF_NIV_SUIV,,10.0,,
60,21-10827,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,,
61,21-10945,,2021-03-25 13:00:00,,CF_NIV_SUIV,,,,
62,21-11083,,2021-03-17 11:00:00,,CF_NIV_SUIV,,,,
63,21-11271,,2021-03-15 11:00:00,,CF_NIV_SUIV,,4.0,,
64,21-11367,,2021-03-19 11:00:00,,CF_NIV_SUIV,,,90.0,
65,21-11468,,2021-03-09 15:00:00,,CF_NIV_SUIV,,9.0,,
66,21-11579,,2021-02-25 11:00:00,,CF_NIV_SUIV,,4.0,,
67,21-11667,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,150.0,
68,21-11716,,2021-03-15 15:00:00,,CF_NIV_SUIV,,,180.0,
69,21-11765,,2021-03-19 16:00:00,,CF_NIV_SUIV,,12.0,,
70,21-11788,,2021-03-03 11:00:00,,CF_NIV_SUIV,,6.0,,
71,21-11802,2021-02-26 11:30:00,,,CF_NIV_SUIV,,,,
72,21-11840,,2021-03-08 10:00:00,,CF_NIV_SUIV,,,,
73,21-12092,,2021-03-10 11:00:00,,CF_NIV_SUIV,,8.0,,
74,21-12135,,2021-03-29 15:30:00,,CF_NIV_SUIV,,,,
75,21-12140,,2021-03-17 15:00:00,,CF_NIV_SUIV,,,,
76,21-12150,,2021-03-03 16:00:00,,CF_NIV_SUIV,,,90.0,
77,21-12193,,2021-03-08 11:00:00,,CF_NIV_SUIV,,6.0,,
78,21-12216,,2021-03-01 09:00:00,,CF_NIV_SUIV,,,120.0,
79,21-12241,,2021-03-16 16:00:00,,CF_NIV_SUIV,,5.0,,
80,21-12329,,2021-03-05 15:00:00,,CF_NIV_SUIV,,,180.0,
81,21-12332,,2021-02-24 15:00:00,,CF_NIV_SUIV,,,180.0,
82,21-12337,,2021-03-05 15:00:00,,CF_NIV_SUIV,,,180.0,
83,21-12406,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,180.0,
84,21-12461,,2021-03-09 15:00:00,2021-02-08 23:00:00,CF_NIV_SUIV,,,90.0,
85,21-12463,,2021-03-03 16:00:00,,CF_NIV_SUIV,,,120.0,
86,21-12465,,2021-03-15 15:00:00,,CF_NIV_SUIV,,,180.0,
87,21-12502,,2021-03-08 11:00:00,2021-04-05 22:00:00,CF_NIV_SUIV,,6.0,,
88,21-12503,,2021-03-08 11:00:00,,CF_NIV_SUIV,,6.0,,
89,21-12692,,2021-03-08 11:00:00,,CF_NIV_SUIV,,4.0,,
90,21-12710,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,120.0,
91,21-12724,,2021-03-19 14:30:00,,CF_NIV_SUIV,,6.0,,
92,21-12735,,2021-03-17 15:00:00,,CF_NIV_SUIV,,6.0,,
93,21-12759,,2021-03-01 12:00:00,2021-03-14 23:00:00,CF_NIV_SUIV,,6.0,,
94,21-12792,,2021-02-25 11:00:00,,CF_NIV_SUIV,,6.0,,
95,21-12812,,2021-03-08 15:00:00,,CF_NIV_SUIV,,,180.0,
96,21-12814,,2021-03-15 11:00:00,,CF_NIV_SUIV,,6.0,,
97,21-12819,,2021-02-24 11:00:00,,CF_NIV_SUIV,,,120.0,
98,21-12832,,2021-04-06 11:00:00,,CF_NIV_SUIV,,4.0,,
99,21-12862,,2021-03-17 15:00:00,,CF_NIV_SUIV,,,,
100,21-12889,,2021-02-25 16:00:00,,CF_NIV_SUIV,,,90.0,
101,21-12910,,2021-03-30 15:00:00,,CF_NIV_SUIV,,9.0,,
102,21-12946,2021-03-10 11:00:00,,,CF_NIV_SUIV,,,120.0,
103,21-12982,,2021-03-08 11:00:00,,CF_NIV_SUIV,,5.0,,
104,21-13000,,2021-03-17 11:00:00,,CF_NIV_SUIV,,6.0,,
105,21-13005,,2021-03-05 17:00:00,,CF_NIV_SUIV,,,,
106,21-13047,,2021-02-22 15:00:00,,CF_NIV_SUIV,,,,
107,21-13057,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,180.0,
108,21-13061,,2021-03-10 10:30:00,,CF_NIV_SUIV,,4.0,,
109,21-13096,,2021-03-10 13:00:00,2021-04-05 22:00:00,CF_NIV_SUIV,,,,
110,21-13111,,2021-03-12 11:00:00,,CF_NIV_SUIV,,5.0,,
111,21-13122,,2021-03-17 11:00:00,,CF_NIV_SUIV,,,180.0,
112,21-13140,,2021-03-05 11:30:00,,CF_NIV_SUIV,,,,
113,21-13192,,2021-03-05 11:00:00,,CF_NIV_SUIV,,3.0,,
114,21-13196,,2021-03-18 11:00:00,,CF_NIV_SUIV,,5.0,,
115,21-13203,,2021-03-04 11:00:00,,CF_NIV_SUIV,,9.0,,
116,21-13209,,2021-03-03 11:00:00,,CF_NIV_SUIV,,4.0,,
117,21-13303,,2021-03-26 11:00:00,,CF_NIV_SUIV,,,,
118,21-16475,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,120.0,
119,21-13392,,2021-03-24 16:00:00,,CF_NIV_SUIV,,4.0,,
120,21-12889,,2021-02-25 16:00:00,,CF_NIV_SUIV,,,90.0,
121,21-13421,,2021-03-01 15:00:00,,CF_NIV_SUIV,,,180.0,
122,21-13451,,2021-03-16 11:00:00,,CF_NIV_SUIV,,,120.0,
123,21-13468,,2021-03-22 11:00:00,,CF_NIV_SUIV,,5.0,,
124,21-13474,,2021-03-15 11:00:00,,CF_NIV_SUIV,,5.0,,
125,21-13486,,2021-03-15 15:00:00,,CF_NIV_SUIV,,6.0,,
126,21-13515,,2021-03-08 14:00:00,,CF_NIV_SUIV,,,120.0,
127,21-13606,,2021-03-04 11:00:00,,CF_NIV_SUIV,,5.0,,
128,21-13652,,2021-03-23 15:00:00,,CF_NIV_SUIV,,,120.0,
129,21-13699,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,120.0,
130,21-13710,,2021-03-08 11:00:00,,CF_NIV_SUIV,,4.0,,
131,21-13751,,2021-04-27 11:00:00,,CF_NIV_SUIV,,,,
132,21-13753,,2021-03-02 15:30:00,,CF_NIV_SUIV,,,180.0,
133,21-13766,,2021-03-16 11:00:00,,CF_NIV_SUIV,,,,
134,21-13768,,2021-03-07 23:00:00,,CF_NIV_SUIV,,3.0,,
135,21-13788,,2021-03-15 14:00:00,,CF_NIV_SUIV,,,,
136,21-13798,,2021-02-17 15:00:00,,CF_NIV_SUIV,,,120.0,
137,21-13822,,2021-04-29 11:30:00,,CF_NIV_SUIV,,6.0,,
138,21-13856,,2021-03-08 13:00:00,,CF_NIV_SUIV,,12.0,,
139,21-13865,,2021-04-09 11:00:00,,CF_NIV_SUIV,,12.0,,
140,21-13877,,2021-03-04 11:15:00,,CF_NIV_SUIV,,,120.0,
141,21-13953,,2021-03-25 11:00:00,,CF_NIV_SUIV,,6.0,,
142,21-14032,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,180.0,
143,21-14056,,2021-03-10 10:30:00,,CF_NIV_SUIV,,,120.0,
144,21-14073,2021-03-12 15:00:00,,2021-03-19 23:00:00,CF_NIV_SUIV,,4.0,,
145,21-14077,,2021-03-08 11:00:00,,CF_NIV_SUIV,,6.0,,
146,21-14079,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,120.0,
147,21-14080,,2021-03-12 10:00:00,,CF_NIV_SUIV,,6.0,,
148,21-14081,,2021-03-04 14:00:00,,CF_NIV_SUIV,,4.0,,
149,21-14082,,2021-03-04 14:00:00,,CF_NIV_SUIV,,4.0,,
150,21-14084,,2021-03-15 15:00:00,,CF_NIV_SUIV,,4.0,,
151,21-14085,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,,
152,21-14086,,2021-02-26 10:30:00,,CF_NIV_SUIV,,,120.0,
153,21-14087,,2021-03-08 11:00:00,,CF_NIV_SUIV,,6.0,,
154,21-14089,,2021-03-03 11:00:00,,CF_NIV_SUIV,,,120.0,
155,21-14090,,2021-03-11 11:00:00,,CF_NIV_SUIV,,,120.0,
156,21-14091,,2021-03-08 11:00:00,,CF_NIV_SUIV,,6.0,,
157,21-14092,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,,
158,21-14093,,2021-03-05 11:00:00,,CF_NIV_SUIV,,4.0,,
159,21-14097,,2021-02-24 16:00:00,,CF_NIV_SUIV,,,,
160,21-14099,,2021-03-01 15:00:00,,CF_NIV_SUIV,,,120.0,
161,21-14100,2021-03-24 11:00:00,,,CF_NIV_SUIV,,,,
162,21-14101,,2021-03-01 16:00:00,,CF_NIV_SUIV,,,120.0,
163,21-14103,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,120.0,
164,21-14111,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,120.0,
165,21-14113,,2021-03-11 11:00:00,,CF_NIV_SUIV,,,,
166,21-14114,2021-02-24 11:00:00,2021-02-25 11:00:00,,CF_NIV_SUIV,,,90.0,
167,21-14115,,2021-03-04 15:00:00,,CF_NIV_SUIV,,5.0,,
168,21-14119,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,120.0,
169,21-14123,,2021-03-01 15:00:00,,CF_NIV_SUIV,,6.0,,
170,21-14124,,2021-02-23 11:00:00,,CF_NIV_SUIV,,,90.0,
171,21-14127,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,,
172,21-14129,,2021-03-25 15:00:00,,CF_NIV_SUIV,,6.0,,
173,21-14130,,2021-05-11 15:00:00,,CF_NIV_SUIV,,3.0,,
174,21-14131,,2021-03-04 11:00:00,,CF_NIV_SUIV,,5.0,,
175,21-14134,,2021-03-01 11:00:00,,CF_NIV_SUIV,,4.0,,
176,21-14135,,2021-03-05 11:30:00,,CF_NIV_SUIV,,,,
177,21-14138,,2021-03-01 16:00:00,,CF_NIV_SUIV,,,180.0,
178,21-14139,,2021-03-05 16:00:00,,CF_NIV_SUIV,,,,
179,21-14141,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,,
180,21-14142,,2021-03-01 14:00:00,,CF_NIV_SUIV,,,90.0,
181,21-14144,,2021-02-26 22:00:00,,CF_NIV_SUIV,,,90.0,
182,21-14145,,2021-03-12 15:00:00,,CF_NIV_SUIV,,10.0,,
183,21-14147,,2021-03-17 11:00:00,,CF_NIV_SUIV,,,150.0,
184,21-14149,,2021-04-01 16:30:00,,CF_NIV_SUIV,,,,
185,20-134359,,2020-11-27 10:30:00,,CF_NIV_SUIV,,,,
186,21-14152,,2021-03-03 11:00:00,,CF_NIV_SUIV,,,,
187,21-14153,,2021-03-08 15:00:00,,CF_NIV_SUIV,,6.0,,
188,21-14155,,2021-03-29 15:00:00,,CF_NIV_SUIV,,,,
189,21-14157,,2021-02-22 11:00:00,,CF_NIV_SUIV,,6.0,,
190,21-14158,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,,
191,21-14160,,2021-03-08 11:00:00,,CF_NIV_SUIV,,4.0,,
192,21-14169,,2021-03-19 11:00:00,,CF_NIV_SUIV,,2.0,,
193,21-14176,,2021-02-25 15:00:00,,CF_NIV_SUIV,,,90.0,
194,21-14178,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,90.0,
195,21-14182,,2021-03-11 11:00:00,,CF_NIV_SUIV,,6.0,,
196,21-14183,,2021-02-22 15:00:00,,CF_NIV_SUIV,,3.0,,
197,21-14184,,2021-02-24 15:00:00,,CF_NIV_SUIV,,,120.0,
198,21-14189,,2021-03-02 08:00:00,,CF_NIV_SUIV,,,,
199,21-14190,,2021-02-25 06:00:00,,CF_NIV_SUIV,,,120.0,
200,21-14191,,2021-03-15 16:00:00,,CF_NIV_SUIV,,,90.0,
201,21-14193,,2021-03-22 15:00:00,,CF_NIV_SUIV,,,120.0,
202,21-14196,,2021-03-05 11:00:00,,CF_NIV_SUIV,,4.0,,
203,21-14197,,2021-03-18 15:00:00,,CF_NIV_SUIV,,,,
204,21-14200,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,180.0,
205,20-135149,,2020-12-04 11:00:00,,CF_NIV_SUIV,,,,
206,21-14208,,2021-03-19 10:00:00,,CF_NIV_SUIV,,,160.0,
207,21-14212,,2021-03-17 15:00:00,,CF_NIV_SUIV,,6.0,,
208,21-14213,2021-03-01 11:00:00,,,CF_NIV_SUIV,,5.0,,
209,21-14221,,2021-02-26 15:00:00,,CF_NIV_SUIV,,,180.0,
210,21-14222,,2021-03-08 11:00:00,,CF_NIV_SUIV,,6.0,,
211,21-14223,,2021-03-15 11:00:00,,CF_NIV_SUIV,,6.0,,
212,21-14224,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,150.0,
213,21-14225,,2021-03-05 11:00:00,,CF_NIV_SUIV,,4.0,,
214,21-14226,,2021-03-25 11:00:00,,CF_NIV_SUIV,,4.0,,
215,21-14227,,2021-03-03 15:00:00,,CF_NIV_SUIV,,,120.0,
216,21-14230,,2021-03-08 11:00:00,,CF_NIV_SUIV,,5.0,,
217,21-14235,,2021-03-08 10:00:00,,CF_NIV_SUIV,,,,
218,21-14248,,2021-02-23 15:00:00,,CF_NIV_SUIV,,,120.0,
219,21-14255,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,,
220,21-14261,,2021-03-10 11:00:00,,CF_NIV_SUIV,,6.0,,
221,21-14268,,2021-03-02 11:00:00,,CF_NIV_SUIV,,,150.0,
222,21-14273,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,,
223,21-14276,,2021-03-08 11:00:00,,CF_NIV_SUIV,,4.0,,
224,21-14277,,2021-03-08 15:00:00,,CF_NIV_SUIV,,5.0,,
225,21-14278,,2021-03-05 16:00:00,,CF_NIV_SUIV,,,,
226,21-14279,,2021-03-04 11:00:00,,CF_NIV_SUIV,,,30.0,
227,21-14283,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,,
228,21-14290,,2021-03-05 11:00:00,,CF_NIV_SUIV,,6.0,,
229,21-14291,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,,
230,21-14293,,2021-03-11 18:00:00,,CF_NIV_SUIV,,180.0,,
231,21-14294,,2021-03-22 11:00:00,,CF_NIV_SUIV,,4.0,,
232,21-14295,,2021-02-23 11:00:00,,CF_NIV_SUIV,,4.0,,
233,21-9745,,2021-02-18 17:00:00,,CF_NIV_SUIV,,3.0,,
234,21-14297,,2021-02-16 15:00:00,,CF_NIV_SUIV,,,120.0,
235,21-14299,,2021-02-22 15:00:00,,CF_NIV_SUIV,,,120.0,
236,21-14300,,2021-03-05 10:00:00,,CF_NIV_SUIV,,,120.0,
237,21-14301,,2021-03-04 22:59:00,,CF_NIV_SUIV,,4.0,,
238,21-14302,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,,
239,21-14304,,2021-02-24 15:00:00,,CF_NIV_SUIV,,4.0,,
240,21-14305,,2021-02-25 10:00:00,,CF_NIV_SUIV,,,150.0,
241,21-14306,,2021-03-01 11:00:00,,CF_NIV_SUIV,,4.0,,
242,21-14313,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,120.0,
243,21-14314,,2021-03-04 11:00:00,,CF_NIV_SUIV,,,120.0,
244,21-14315,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,,
245,21-14316,,2021-02-22 15:00:00,,CF_NIV_SUIV,,3.0,,
246,21-14317,,2021-02-23 11:00:00,,CF_NIV_SUIV,,,,
247,21-14318,,2021-02-16 15:00:00,,CF_NIV_SUIV,,6.0,,
248,21-14319,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,,
249,21-14324,,2021-02-06 10:00:00,,CF_NIV_SUIV,,,120.0,
250,21-14325,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,180.0,
251,21-14327,,2021-03-03 14:00:00,,CF_NIV_SUIV,,4.0,,
252,21-14333,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,,
253,21-14336,,2021-03-05 11:30:00,,CF_NIV_SUIV,,4.0,,
254,21-14341,,2021-03-12 11:00:00,,CF_NIV_SUIV,,3.0,,
255,21-14342,,2021-02-24 11:00:00,,CF_NIV_SUIV,,,120.0,
256,21-14344,,2021-03-08 11:00:00,,CF_NIV_SUIV,,1.0,,
257,21-14345,,2021-03-11 11:00:00,,CF_NIV_SUIV,,4.0,,
258,21-14346,,2021-03-01 12:00:00,,CF_NIV_SUIV,,4.0,,
259,21-14352,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,120.0,
260,21-14355,,2021-03-10 16:00:00,,CF_NIV_SUIV,,4.0,,
261,21-14357,,2021-03-03 10:00:00,,CF_NIV_SUIV,,,180.0,
262,21-14358,,2021-02-26 11:00:00,,CF_NIV_SUIV,,6.0,,
263,21-14362,,2021-02-23 15:00:00,,CF_NIV_SUIV,,,120.0,
264,21-14365,,2021-03-15 15:00:00,,CF_NIV_SUIV,,6.0,,
265,21-14367,,2021-03-04 11:00:00,,CF_NIV_SUIV,,6.0,,
266,21-14371,,2021-03-08 16:00:00,,CF_NIV_SUIV,,,,
267,21-14374,,2021-03-04 11:00:00,,CF_NIV_SUIV,,6.0,,
268,21-14376,,2021-03-03 16:00:00,,CF_NIV_SUIV,,3.0,,
269,21-14377,,2021-03-09 15:00:00,,CF_NIV_SUIV,,4.0,,
270,21-14379,,2021-02-22 16:00:00,,CF_NIV_SUIV,,4.0,,
271,21-14380,,2021-03-01 15:00:00,,CF_NIV_SUIV,,,120.0,
272,21-14382,,2021-03-05 11:00:00,,CF_NIV_SUIV,,4.0,,
273,21-14383,,2021-03-08 11:00:00,,CF_NIV_SUIV,,7.0,,
274,21-14384,,2021-03-08 15:00:00,,CF_NIV_SUIV,,4.0,,
275,21-14386,,2021-03-09 15:00:00,,CF_NIV_SUIV,,4.0,,
276,21-14387,,2021-03-08 11:00:00,,CF_NIV_SUIV,,5.0,,
277,21-14388,,2021-04-30 11:00:00,,CF_NIV_SUIV,,,,
278,21-14389,,2021-03-08 11:00:00,,CF_NIV_SUIV,,,120.0,
279,21-14390,,2021-03-01 15:00:00,,CF_NIV_SUIV,,,120.0,
280,21-14391,,2021-02-24 22:59:00,,CF_NIV_SUIV,,4.0,,
281,21-14395,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,120.0,
282,21-14399,,2021-03-15 11:00:00,,CF_NIV_SUIV,,4.0,,
283,21-14402,,2021-03-22 11:00:00,,CF_NIV_SUIV,,,,
284,21-14407,,2021-03-01 11:00:00,,CF_NIV_SUIV,,4.0,,
285,21-14409,,2021-02-19 13:00:00,,CF_NIV_SUIV,,,,
286,21-14417,,2021-03-04 11:00:00,,CF_NIV_SUIV,,,,
287,21-14419,,2021-03-12 16:00:00,,CF_NIV_SUIV,,,,
288,21-14422,,2021-03-04 11:00:00,,CF_NIV_SUIV,,5.0,,
289,21-14423,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,120.0,
290,21-14426,,2021-03-10 11:00:00,,CF_NIV_SUIV,,,,
291,21-14427,,2021-03-08 15:00:00,,CF_NIV_SUIV,,,,
292,21-14428,,2021-03-01 13:00:00,,CF_NIV_SUIV,,,180.0,
293,21-14429,,2021-03-04 11:00:00,,CF_NIV_SUIV,,4.0,,
294,21-14430,,2021-02-25 10:00:00,,CF_NIV_SUIV,,,90.0,
295,21-14432,,2021-03-12 14:00:00,,CF_NIV_SUIV,,6.0,,
296,20-134447,,2020-12-03 11:00:00,,CF_NIV_SUIV,,,,
297,21-14437,2021-02-19 11:00:00,,2021-03-07 23:00:00,CF_NIV_SUIV,,,120.0,
298,21-14440,,2021-03-08 11:00:00,,CF_NIV_SUIV,,6.0,,
299,21-14441,2021-02-23 15:00:00,,,CF_NIV_SUIV,,,120.0,
300,21-14443,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,,
301,21-14444,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,,
302,21-14447,,2021-03-22 16:00:00,,CF_NIV_SUIV,,,,
303,21-14449,,2021-03-04 15:00:00,,CF_NIV_SUIV,,5.0,,
304,21-14458,,2021-03-25 11:00:00,,CF_NIV_SUIV,,,,
305,21-14464,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,120.0,
306,21-14465,,2021-02-24 15:00:00,,CF_NIV_SUIV,,,4.0,
307,21-14466,,2021-03-25 11:00:00,,CF_NIV_SUIV,,,,
308,21-14467,,2021-03-05 11:00:00,2021-03-19 23:00:00,CF_NIV_SUIV,,,,
309,21-14471,,2021-02-19 10:00:00,,CF_NIV_SUIV,,,60.0,
310,21-14472,,2021-03-10 15:00:00,2021-03-30 22:00:00,CF_NIV_SUIV,,,,
311,20-137576,,2020-12-08 11:00:00,,CF_NIV_SUIV,,,90.0,
312,21-14474,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,180.0,
313,21-14476,,2021-03-12 16:00:00,,CF_NIV_SUIV,,,120.0,
314,21-14477,,2021-03-01 10:00:00,,CF_NIV_SUIV,,,120.0,
315,21-14478,,2021-02-22 16:00:00,,CF_NIV_SUIV,,,120.0,
316,21-14479,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,120.0,
317,21-14481,,2021-03-31 11:00:00,,CF_NIV_SUIV,,6.0,,
318,21-14483,,2021-02-18 11:00:00,,CF_NIV_SUIV,,,120.0,
319,21-14484,,2021-02-26 15:00:00,,CF_NIV_SUIV,,,180.0,
320,21-14485,,2021-02-17 11:00:00,,CF_NIV_SUIV,,,120.0,
321,21-14486,,2021-03-03 11:00:00,,CF_NIV_SUIV,,,120.0,
322,21-14487,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,180.0,
323,21-14488,,2021-02-19 16:00:00,,CF_NIV_SUIV,,,120.0,
324,21-14489,,2021-03-04 11:00:00,,CF_NIV_SUIV,,6.0,,
325,21-14491,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,120.0,
326,21-14492,,2021-03-09 11:00:00,,CF_NIV_SUIV,,3.0,,
327,21-14493,,2021-03-01 16:00:00,,CF_NIV_SUIV,,,120.0,
328,21-14494,,2021-03-01 15:00:00,,CF_NIV_SUIV,,,,
329,21-14499,,2021-03-08 11:00:00,,CF_NIV_SUIV,,3.0,,
330,21-14504,,2021-02-22 17:00:00,,CF_NIV_SUIV,,,,
331,21-14507,,2021-03-08 11:00:00,,CF_NIV_SUIV,,4.0,,
332,21-14508,,2021-03-08 11:00:00,2021-04-05 22:00:00,CF_NIV_SUIV,,6.0,,
