BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
21-10901,False,False,False,False,True,False,False,
21-10903,False,False,False,True,False,False,False,
21-10910,False,False,False,False,True,False,False,
21-10915,False,False,False,False,False,False,True,
21-10917,False,False,False,True,False,False,False,
21-10920,False,False,False,True,False,False,False,
21-10921,False,False,False,False,False,False,True,
21-10924,False,False,False,False,False,False,True,
21-10926,False,False,False,False,False,False,True,
21-10927,False,False,False,True,False,False,False,
21-10929,False,False,False,False,False,True,False,
21-1093,False,False,False,False,False,False,False,
21-10930,False,False,False,False,False,True,False,
21-10931,False,False,False,False,False,True,False,
21-10934,False,False,False,False,True,False,False,
21-10935,False,False,False,False,False,False,True,
21-10936,False,False,False,False,True,False,False,
21-10940,False,False,False,False,True,False,False,
21-10941,False,False,False,False,True,False,False,
21-10954,False,False,False,False,False,False,True,
21-10956,False,False,False,True,False,False,False,
21-10958,False,True,False,False,False,False,False,
21-10960,False,False,False,False,True,False,False,
21-10961,False,False,False,False,False,False,False,
21-10962,False,False,False,False,True,False,False,
21-10965,False,False,False,False,False,False,True,
21-1097,False,False,False,False,True,False,False,
21-10975,False,False,False,False,False,False,False,
21-10976,False,False,False,False,True,False,False,
21-10977,False,False,False,True,False,False,False,
21-10978,False,False,False,False,True,False,False,
21-10980,False,False,False,False,False,False,False,
21-10983,False,False,False,False,False,False,True,
21-10989,False,False,False,False,False,False,True,
21-10991,False,False,False,False,True,False,False,
21-10992,False,False,False,False,False,False,True,
21-10995,False,False,False,True,False,False,False,
21-11,False,False,False,True,False,False,False,
21-11003,False,False,False,False,False,False,True,
21-11004,False,False,False,False,False,False,True,
21-1101,False,False,False,False,False,False,True,
21-11012,False,False,False,False,False,False,True,
21-11020,False,False,False,False,False,False,True,
21-11026,False,False,False,False,False,False,False,
21-1103,False,False,False,False,True,False,False,
21-11031,False,False,False,False,False,True,False,
21-11032,False,False,False,False,False,False,False,
21-11037,False,False,False,False,False,False,False,
21-11038,False,False,False,True,False,False,False,
21-11042,False,False,False,False,True,False,False,
21-11043,False,False,False,False,False,False,True,
21-11044,False,False,False,False,False,False,True,
21-11047,False,False,False,False,True,False,False,
21-1105,False,False,False,False,False,True,False,
21-11051,False,False,False,False,False,False,True,
21-11052,False,False,True,False,False,False,False,
21-11054,False,False,False,True,False,False,False,
21-11055,False,False,False,False,False,False,True,
21-11056,False,False,False,True,False,False,False,
21-11057,False,False,False,False,True,False,False,
21-11059,False,False,False,False,True,False,False,
21-11061,False,False,False,False,True,False,False,
21-11067,False,False,False,False,True,False,False,
21-11068,False,False,False,False,False,False,False,
21-11069,False,False,False,True,False,False,False,
21-11072,False,False,False,False,False,True,False,
21-11073,False,False,False,False,False,False,False,
21-11074,False,True,False,False,False,False,False,
21-11081,False,False,False,False,True,False,False,
21-11086,False,False,False,False,False,False,False,
21-11087,False,False,False,False,False,False,True,
21-11090,False,False,False,False,False,False,True,
21-11091,False,False,False,False,False,False,False,
21-11092,False,False,False,False,False,False,True,
21-11096,False,True,False,False,False,False,False,
21-11098,False,False,False,True,False,False,False,
21-11099,False,False,False,False,False,False,True,
21-111,False,False,False,False,True,False,False,
21-11109,False,False,False,False,False,False,False,
21-11116,False,True,False,False,False,False,False,
21-11129,False,False,False,False,False,False,False,
21-11134,False,False,False,False,False,False,True,
21-11136,False,False,False,False,True,False,False,
21-11139,False,False,False,False,False,False,False,
21-1114,False,False,True,False,False,False,False,
21-11141,False,False,False,False,True,False,False,
21-1115,False,False,False,False,True,False,False,
21-11160,False,False,False,False,False,False,True,
21-11166,False,True,False,False,False,False,False,
21-11169,False,True,False,False,False,False,False,
21-11171,False,True,False,False,False,False,False,
21-11172,False,False,False,False,True,False,False,
21-11173,False,False,False,False,False,False,False,
21-11175,False,False,False,False,True,False,False,
21-11178,False,False,False,False,False,False,False,
21-11181,False,False,False,False,False,False,False,
21-11182,False,True,False,False,False,False,False,
21-11183,False,False,True,False,False,False,False,
21-11184,False,False,False,False,False,False,True,
21-11185,False,False,False,False,False,False,True,
21-11187,False,False,False,False,False,False,False,
21-11188,False,True,False,False,False,False,False,
21-11191,False,False,False,False,False,False,True,
21-11192,False,False,False,False,True,False,False,
21-11195,False,False,False,False,False,False,False,
21-11199,False,False,False,False,False,False,True,
21-112,False,False,False,True,False,False,False,
21-1120,False,False,False,False,False,False,True,
21-11201,False,False,False,True,False,False,False,
21-11203,False,False,False,False,False,False,True,
21-11206,False,False,False,False,False,True,False,
21-11208,False,False,False,False,False,False,True,
21-11209,False,False,False,False,False,True,False,
21-1121,False,False,False,False,True,False,False,
21-11213,False,False,False,True,False,False,False,
21-11217,False,False,True,False,False,False,False,
21-11218,False,False,False,False,True,False,False,
21-11219,False,False,False,False,True,False,False,
21-11221,False,False,False,False,True,False,False,
21-11223,False,False,False,False,False,False,False,
21-11227,False,False,False,False,False,False,True,
21-11232,False,False,False,True,False,False,False,
21-11234,False,False,False,False,False,False,True,
21-11238,False,False,False,False,True,False,False,
21-11241,False,False,False,False,True,False,False,
21-11243,False,False,False,False,False,True,False,
21-11247,False,False,False,False,True,False,False,
21-11248,False,False,False,False,False,False,False,
21-1125,False,False,False,False,False,False,False,
21-11250,False,False,False,False,True,False,False,
21-11254,False,False,False,False,True,False,False,
21-11258,False,False,False,False,False,False,True,
21-11262,False,False,False,False,False,True,False,
21-11263,False,False,False,False,False,False,False,
21-11267,False,False,False,False,False,True,False,
21-11269,False,False,True,False,False,False,False,
21-11270,False,False,False,False,True,False,False,
21-11274,False,False,False,False,True,False,False,
21-11280,False,False,False,False,False,False,False,
21-11281,False,False,False,False,False,True,False,
21-11282,False,False,False,False,False,False,True,
21-11285,False,False,True,False,False,False,False,
21-11289,False,False,False,False,True,False,False,
21-1129,False,False,False,False,True,False,False,
21-11290,False,False,False,False,True,False,False,
21-11291,False,False,False,False,False,False,True,
21-11293,False,False,False,False,True,False,False,
21-11295,False,False,False,False,True,False,False,
21-11301,False,False,False,False,False,False,True,
21-11309,False,False,False,False,True,False,False,
21-11313,False,False,False,False,False,False,True,
21-11314,False,False,False,False,False,False,False,
21-11315,False,False,False,False,False,False,True,
21-1132,False,False,False,False,False,False,True,
21-1134,False,False,False,True,False,False,False,
21-11344,False,False,False,False,False,False,True,
21-11348,False,False,False,False,True,False,False,
21-1135,False,False,False,False,False,True,False,
21-11355,False,True,False,False,False,False,False,
21-11356,False,False,False,False,False,False,True,
21-11357,False,False,False,False,True,False,False,
21-11362,False,False,False,True,False,False,False,
21-11363,False,True,False,False,False,False,False,
21-11366,False,False,False,False,True,False,False,
21-11370,False,False,False,False,True,False,False,
21-11375,False,False,False,False,True,False,False,
21-11387,False,False,False,False,True,False,False,
21-11388,False,False,False,False,True,False,False,
21-1139,False,True,False,False,False,False,False,
21-11394,False,False,False,False,False,False,False,
21-11395,False,False,False,False,False,False,True,
21-11397,False,True,False,False,False,False,False,
21-11400,False,False,False,False,False,False,False,
21-11401,False,False,False,False,False,False,True,
21-11402,False,False,False,False,True,False,False,
21-11414,False,False,False,False,False,False,False,
21-11415,False,False,False,False,False,False,False,
21-11418,False,False,False,False,False,False,False,
21-1142,False,False,False,False,False,False,False,
21-11424,False,False,False,False,False,False,False,
21-11427,False,False,False,False,False,True,False,
21-11431,False,False,False,False,True,False,False,
21-11433,False,False,False,False,True,False,False,
21-11436,False,False,False,False,True,False,False,
21-11439,False,False,False,False,False,False,True,
21-11444,False,False,False,True,False,False,False,
21-11448,False,False,False,True,False,False,False,
21-11453,False,False,False,False,False,False,False,
21-11457,False,False,False,False,True,False,False,
21-1146,False,False,False,False,False,True,False,
21-11460,False,False,False,False,True,False,False,
21-11463,False,False,False,False,True,False,False,
21-11464,False,False,False,False,False,False,False,
21-11466,False,False,False,False,True,False,False,
21-1147,False,False,False,False,True,False,False,
21-11477,False,False,False,False,True,False,False,
21-11481,False,True,False,False,False,False,False,
21-11482,False,False,False,False,True,False,False,
21-11488,False,False,False,False,True,False,False,
21-1149,False,False,False,False,False,False,True,
21-11490,False,False,False,False,True,False,False,
21-11491,False,False,False,False,False,False,True,
21-11495,False,False,False,False,False,False,False,
21-11496,False,False,False,False,False,False,True,
21-11499,False,False,False,False,False,False,True,
21-115,False,False,False,True,False,False,False,
21-11501,False,False,False,False,False,True,False,
21-11506,False,False,False,False,False,False,False,
21-11510,False,False,False,False,False,False,True,
21-11517,False,False,False,False,False,False,False,
21-11519,False,False,False,False,False,False,True,
21-11520,False,False,False,False,False,False,False,
21-11521,False,False,False,False,False,False,True,
21-11522,False,False,False,False,False,False,True,
21-11524,False,False,False,False,True,False,False,
21-11525,False,False,False,False,False,True,False,
21-11529,False,False,False,False,True,False,False,
21-1153,False,False,False,False,False,False,True,
21-11530,False,False,False,False,True,False,False,
21-11532,False,False,False,False,False,False,True,
21-11534,False,False,False,False,False,False,False,
21-11536,False,False,False,False,True,False,False,
21-11543,False,False,False,True,False,False,False,
21-11546,False,False,False,False,False,False,True,
21-1155,False,False,False,False,False,False,False,
21-11552,False,False,False,False,False,True,False,
21-11554,False,False,False,False,False,True,False,
21-11555,False,False,False,False,False,False,False,
21-11556,False,False,False,False,False,False,True,
21-11558,False,False,False,True,False,False,False,
21-11560,False,False,True,False,False,False,False,
21-11564,False,False,False,False,False,False,True,
21-11566,False,False,False,False,False,False,True,
21-11570,False,False,False,False,False,False,False,
21-11573,False,False,False,False,True,False,False,
21-11574,False,False,False,False,False,False,True,
21-1158,False,False,False,False,False,False,True,
21-11580,False,True,False,False,False,False,False,
21-11584,False,False,True,False,False,False,False,
21-11587,False,False,False,False,False,False,True,
21-11588,False,True,False,False,False,False,False,
21-11599,False,False,False,False,True,False,False,
21-11600,False,False,False,False,True,False,False,
21-11601,False,False,False,False,False,False,True,
21-11602,False,False,False,False,False,False,False,
21-11603,False,False,False,False,True,False,False,
21-11604,False,False,False,False,False,False,True,
21-11605,False,False,False,True,False,False,False,
21-11606,False,False,False,True,False,False,False,
21-11607,False,False,False,False,False,False,True,
21-11608,False,False,False,False,False,False,True,
21-11615,False,False,False,False,False,False,False,
21-11616,False,False,False,False,True,False,False,
21-11617,False,False,False,False,True,False,False,
21-11619,False,False,False,False,False,True,False,
21-1162,False,False,False,True,False,False,False,
21-11630,False,False,False,False,False,False,False,
21-11631,False,False,False,False,False,False,True,
21-11635,False,False,False,False,False,False,True,
21-1164,False,True,False,False,False,False,False,
21-11642,False,False,False,True,False,False,False,
21-11649,False,False,False,False,True,False,False,
21-1165,False,False,False,False,False,False,False,
21-11650,False,False,False,False,False,False,False,
21-11659,False,False,False,True,False,False,False,
21-11661,False,False,False,False,True,False,False,
21-11662,False,False,False,False,False,True,False,
21-11665,False,False,False,False,True,False,False,
21-11669,False,False,False,False,False,False,False,
21-11673,False,False,False,False,False,False,True,
21-11674,False,False,False,False,True,False,False,
21-11679,False,False,False,False,True,False,False,
21-11680,False,False,False,False,True,False,False,
21-11684,False,False,False,False,True,False,False,
21-11686,False,False,False,False,False,False,False,
21-11688,False,False,False,True,False,False,False,
21-11689,False,False,False,True,False,False,False,
21-1170,False,False,False,False,False,False,True,
21-11700,False,False,False,False,True,False,False,
21-11701,False,False,False,False,False,False,False,
21-11702,False,False,True,False,False,False,False,
21-11704,False,False,False,False,False,False,True,
21-11706,False,False,False,False,True,False,False,
21-11708,False,False,False,False,False,True,False,
21-1171,False,False,False,False,False,False,False,
21-11714,False,False,False,False,True,False,False,
21-11723,False,False,False,False,False,False,True,
21-11728,False,False,False,False,False,True,False,
21-11735,False,False,False,False,True,False,False,
21-11736,False,False,False,False,True,False,False,
