BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
21-124769,False,False,False,False,True,False,False,
21-124771,False,False,False,True,False,False,False,
21-124773,False,False,False,False,True,False,False,
21-124775,False,False,False,False,True,False,False,
21-124777,False,False,False,False,False,False,False,
21-124778,False,False,False,True,False,False,False,
21-124779,False,False,False,False,False,True,False,
21-124781,False,False,True,False,False,False,False,
21-124782,False,False,False,False,True,False,False,
21-124783,False,False,False,False,True,False,False,
21-124786,False,True,False,False,False,False,False,
21-124788,False,False,False,False,False,False,False,
21-124791,False,False,False,False,True,False,False,
21-124793,False,False,False,False,True,False,False,
21-124794,False,False,False,False,True,False,False,
21-124799,False,False,False,False,False,False,True,
21-124800,False,False,False,False,False,False,False,
21-124802,False,False,False,False,True,False,False,
21-124804,False,False,False,False,True,False,False,
21-124806,False,True,False,False,False,False,False,
21-124809,False,False,False,False,False,False,True,
21-124810,False,False,False,False,False,False,False,
21-124811,False,False,False,False,True,False,False,
21-124813,False,True,False,False,False,False,False,
21-124815,False,False,False,False,True,False,False,
21-124816,False,False,False,False,False,False,True,
21-124817,False,False,False,False,True,False,False,
21-124819,False,False,False,False,True,False,False,
21-124821,False,False,False,False,True,False,False,
21-124822,False,False,False,False,False,True,False,
21-124823,False,False,False,False,True,False,False,
21-124825,False,False,False,False,False,False,True,
21-124826,False,False,False,False,True,False,False,
21-124828,False,False,False,False,False,True,False,
21-124831,False,False,False,False,True,False,False,
21-124832,False,False,False,False,False,False,False,
21-124833,False,False,False,False,True,False,False,
21-124835,False,True,False,False,False,False,False,
21-124836,False,False,False,False,False,False,True,
21-124839,False,False,False,False,False,True,False,
21-124843,False,False,False,False,True,False,False,
21-124845,False,False,False,False,True,False,False,
21-124846,False,True,False,False,False,False,False,
21-124847,False,False,False,False,False,False,True,
21-124849,False,False,False,False,False,False,False,
21-124851,False,False,False,False,False,False,True,
21-124852,False,False,False,False,False,False,True,
21-124853,False,False,False,False,True,False,False,
21-124854,False,False,False,False,True,False,False,
21-124855,False,False,False,False,False,False,True,
21-124856,False,False,True,False,False,False,False,
21-124857,False,False,False,False,True,False,False,
21-124859,False,False,False,False,False,False,True,
21-124864,False,False,False,True,False,False,False,
21-124865,False,False,False,False,False,False,True,
21-124868,False,False,False,False,True,False,False,
21-124871,False,True,False,False,False,False,False,
21-124874,False,False,False,False,False,True,False,
21-124879,False,False,False,True,False,False,False,
21-124882,False,False,False,False,False,False,False,
21-124883,False,False,False,False,False,True,False,
21-124884,False,True,False,False,False,False,False,
21-124887,False,False,False,False,False,False,False,
21-124888,False,False,False,True,False,False,False,
21-124889,False,False,False,False,False,False,False,
21-124893,False,False,False,False,False,False,True,
21-124894,False,False,False,True,False,False,False,
21-124895,False,False,False,False,True,False,False,
21-124896,False,True,False,False,False,False,False,
21-124907,False,False,False,False,True,False,False,
21-124908,False,False,False,False,False,False,True,
21-124912,False,True,False,False,False,False,False,
21-124919,False,False,False,False,True,False,False,
21-124920,False,True,False,False,False,False,False,
21-124922,False,False,False,False,False,False,False,
21-124925,False,False,False,False,True,False,False,
21-124926,False,False,False,False,False,False,True,
21-124927,False,False,False,False,True,False,False,
21-124930,False,False,False,False,False,True,False,
21-124934,False,False,False,False,False,False,True,
21-124935,False,False,False,False,True,False,False,
21-124938,False,False,False,True,False,False,False,
21-124943,False,False,False,False,False,False,False,
21-124944,False,False,False,False,True,False,False,
21-124948,False,False,False,False,True,False,False,
21-124952,False,False,False,False,True,False,False,
21-124956,False,True,False,False,False,False,False,
21-124958,False,False,False,True,False,False,False,
21-124959,False,False,False,False,False,True,False,
21-124963,False,False,False,False,False,False,False,
21-124965,False,True,False,False,False,False,False,
21-124966,False,True,False,False,False,False,False,
21-124967,False,True,False,False,False,False,False,
21-124973,False,True,False,False,False,False,False,
21-124974,False,False,False,False,False,False,False,
21-124979,False,False,False,False,False,False,False,
21-124985,False,False,False,False,False,False,True,
21-124993,False,False,False,False,True,False,False,
21-124996,False,False,False,False,False,False,False,
21-124998,False,False,False,False,False,False,False,
21-125000,False,False,False,False,False,True,False,
21-125006,False,False,False,False,False,False,False,
21-125011,False,False,False,False,True,False,False,
21-125014,False,False,False,False,True,False,False,
21-125018,False,False,False,False,False,True,False,
21-125021,False,False,False,True,False,False,False,
21-125024,False,False,False,False,False,False,True,
21-125029,False,False,False,False,False,False,True,
21-125030,False,False,False,False,False,False,True,
21-125031,False,False,False,False,True,False,False,
21-125032,False,False,False,False,True,False,False,
21-125033,False,False,False,False,True,False,False,
21-125034,False,False,False,False,True,False,False,
21-125038,False,False,False,False,False,True,False,
21-125039,False,False,False,False,False,False,False,
21-125044,False,False,False,False,True,False,False,
21-125049,False,False,False,False,False,False,True,
21-125052,False,False,False,False,False,False,False,
21-125053,False,False,False,False,False,False,False,
21-125055,False,False,False,False,True,False,False,
21-125056,False,False,False,False,False,False,True,
21-125060,False,False,False,False,True,False,False,
21-125067,False,False,False,False,False,False,True,
21-125070,False,False,False,False,True,False,False,
21-125071,False,False,False,False,True,False,False,
21-125072,False,False,False,False,False,False,True,
21-125074,False,True,False,False,False,False,False,
21-125075,False,False,False,False,False,False,False,
21-125076,False,False,False,False,False,False,False,
21-125088,False,False,False,True,False,False,False,
21-125089,False,True,False,False,False,False,False,
21-125093,False,False,False,False,True,False,False,
21-125095,False,False,False,True,False,False,False,
21-125097,False,False,False,False,True,False,False,
21-125101,False,False,False,False,True,False,False,
21-125102,False,False,False,False,False,False,True,
21-125103,False,False,False,False,True,False,False,
21-125106,False,True,False,False,False,False,False,
21-125107,False,False,False,False,False,False,False,
21-125112,False,False,False,False,False,False,False,
21-125114,False,False,False,False,False,False,False,
21-125115,False,False,False,False,True,False,False,
21-125119,False,False,False,False,False,False,False,
21-125120,False,False,False,False,True,False,False,
21-125121,False,True,False,False,False,False,False,
21-125127,False,False,False,False,False,False,True,
21-125128,False,False,False,False,False,False,True,
21-125131,False,False,False,False,False,True,False,
21-125134,False,False,False,False,False,False,True,
21-125137,False,False,False,False,True,False,False,
21-125139,False,False,False,True,False,False,False,
21-125141,False,False,False,False,False,False,False,
21-125142,False,False,False,False,False,False,True,
21-125145,False,False,False,False,True,False,False,
21-125146,False,False,False,False,True,False,False,
21-125148,False,False,True,False,False,False,False,
21-125149,False,False,False,False,False,False,True,
21-125155,False,False,False,False,True,False,False,
21-125156,False,False,False,False,False,False,True,
21-125160,False,False,False,False,False,False,True,
21-125161,False,True,False,False,False,False,False,
21-125162,False,False,False,True,False,False,False,
21-125163,False,False,False,False,True,False,False,
21-125167,False,False,False,False,False,False,False,
21-125173,False,False,False,False,True,False,False,
21-125175,False,False,False,False,False,False,False,
21-125184,False,False,False,False,False,False,True,
21-125185,False,False,False,False,True,False,False,
21-125186,False,False,False,False,True,False,False,
21-125187,False,False,False,False,True,False,False,
21-125190,False,False,False,True,False,False,False,
21-125191,False,False,False,False,False,False,True,
21-125192,False,False,False,False,False,True,False,
21-125193,False,False,False,False,True,False,False,
21-125194,False,False,False,False,True,False,False,
21-125195,False,False,False,False,False,False,False,
21-125197,False,False,False,False,False,False,False,
21-125200,False,False,False,False,True,False,False,
21-125202,False,False,False,False,False,False,False,
21-125210,False,False,False,False,True,False,False,
21-125211,False,False,True,False,False,False,False,
21-125213,False,False,False,False,False,False,True,
21-125221,False,False,False,False,False,False,True,
21-125227,False,False,False,False,False,True,False,
21-125229,False,False,False,False,True,False,False,
21-125231,False,False,False,False,False,True,False,
21-125241,False,False,False,True,False,False,False,
21-125247,False,True,False,False,False,False,False,
21-125249,False,False,False,False,False,False,True,
21-125250,False,False,False,False,False,False,True,
21-125251,False,False,False,False,False,False,True,
21-125252,False,False,False,True,False,False,False,
21-125253,False,False,False,False,False,False,True,
21-125257,False,False,False,False,True,False,False,
21-125259,False,False,False,False,False,False,False,
21-125263,False,False,False,False,False,False,True,
21-125264,False,True,False,False,False,False,False,
21-125265,False,False,False,False,False,False,True,
21-125268,False,False,False,False,False,True,False,
21-125274,False,False,False,False,True,False,False,
21-125276,False,False,False,False,False,False,False,
21-125280,False,False,False,False,True,False,False,
21-125281,False,False,False,False,True,False,False,
21-125284,False,False,False,True,False,False,False,
21-125293,False,False,False,False,False,True,False,
21-125294,False,False,False,False,False,False,True,
21-125297,False,False,False,False,False,False,True,
21-125298,False,False,False,False,True,False,False,
21-125300,False,False,False,False,True,False,False,
21-125301,False,False,False,False,False,False,False,
21-125303,False,False,False,False,False,True,False,
21-125305,False,False,False,False,False,False,True,
21-125307,False,False,False,False,False,False,True,
21-125308,False,False,False,False,False,False,True,
21-125310,False,False,False,False,False,False,False,
21-125311,False,False,False,False,False,False,True,
21-125312,False,False,False,False,True,False,False,
21-125323,False,False,False,True,False,False,False,
21-125325,False,False,False,False,False,False,False,
21-125326,False,False,False,False,False,False,False,
21-125352,False,False,False,False,False,False,True,
21-125353,False,False,False,False,False,False,False,
21-125354,False,True,False,False,False,False,False,
21-125355,False,False,False,False,False,False,True,
21-125360,False,True,False,False,False,False,False,
21-125362,False,False,False,False,False,False,True,
21-125365,False,False,False,True,False,False,False,
21-125367,False,True,False,False,False,False,False,
21-125368,False,False,False,False,True,False,False,
21-125372,False,False,False,False,False,False,True,
21-125373,False,False,False,False,False,False,True,
21-125375,False,False,False,False,False,False,False,
21-125376,False,False,False,False,False,False,False,
21-125377,False,True,False,False,False,False,False,
21-125381,False,False,False,False,True,False,False,
21-125382,False,True,False,False,False,False,False,
21-125384,False,False,False,False,False,False,True,
21-125388,False,True,False,False,False,False,False,
21-125389,False,False,False,False,False,True,False,
21-125399,False,False,False,False,False,False,True,
21-125400,False,False,False,False,False,False,True,
21-125403,False,False,False,False,False,False,True,
21-125404,False,False,False,False,True,False,False,
21-125408,False,False,False,False,False,False,False,
21-125414,False,False,False,False,False,False,False,
21-125415,False,False,False,True,False,False,False,
21-125419,False,False,False,False,True,False,False,
21-125421,False,False,False,False,True,False,False,
21-125425,False,False,False,False,False,False,True,
21-125426,False,False,True,False,False,False,False,
21-125428,False,False,False,True,False,False,False,
21-125435,False,False,False,False,False,False,True,
21-125436,False,True,False,False,False,False,False,
21-125438,False,False,False,False,True,False,False,
21-125441,False,False,False,False,False,False,False,
21-125446,False,False,False,False,False,False,True,
21-125452,False,False,True,False,False,False,False,
21-125454,False,False,False,False,True,False,False,
21-125456,False,False,False,False,True,False,False,
21-125457,False,False,True,False,False,False,False,
21-125458,False,True,False,False,False,False,False,
21-125460,False,False,False,False,True,False,False,
21-125461,False,False,False,False,True,False,False,
21-125463,False,False,False,False,True,False,False,
21-125465,False,False,False,False,True,False,False,
21-125472,False,False,False,False,False,False,True,
21-125476,False,False,False,False,False,False,False,
21-125477,False,False,False,False,True,False,False,
21-125479,False,False,False,False,False,True,False,
21-125481,False,True,False,False,False,False,False,
21-125482,False,False,False,False,False,False,False,
21-125484,False,False,False,False,False,True,False,
21-125486,False,False,False,False,True,False,False,
21-125489,False,True,False,False,False,False,False,
21-125490,False,False,False,False,False,False,False,
21-125491,False,False,False,False,True,False,False,
21-125494,False,False,False,False,False,True,False,
21-125496,False,False,False,False,False,False,True,
21-125497,False,False,False,False,False,False,False,
21-125499,False,False,False,False,True,False,False,
21-125501,False,False,False,True,False,False,False,
21-125504,False,False,False,False,True,False,False,
21-125506,False,True,False,False,False,False,False,
21-125513,False,False,False,False,False,False,False,
21-125514,False,False,False,False,False,False,False,
21-125516,False,False,False,False,True,False,False,
21-125525,False,False,False,False,True,False,False,
21-125527,False,False,False,False,False,True,False,
21-125541,False,False,False,False,False,False,False,
21-125543,False,True,False,False,False,False,False,
21-125545,False,True,False,False,False,False,False,
21-125546,False,False,False,False,False,False,False,
21-125549,False,False,False,False,False,False,True,
21-125551,False,False,False,False,False,False,True,
21-125553,False,False,False,False,False,False,False,
21-125555,False,False,False,False,False,False,True,
21-125556,False,False,False,False,True,False,False,
21-125558,False,False,False,True,False,False,False,
21-125559,False,False,False,False,True,False,False,
21-125560,False,False,False,False,True,False,False,
21-125562,False,False,False,False,True,False,False,
21-125563,False,False,False,False,True,False,False,
21-125564,False,False,False,False,True,False,False,
21-125565,False,False,False,True,False,False,False,
21-125566,False,True,False,False,False,False,False,
21-125568,False,False,False,False,True,False,False,
21-125569,False,False,False,False,False,True,False,
21-125574,False,False,False,False,True,False,False,
21-125576,False,False,False,False,False,False,False,
21-125581,False,False,False,False,False,False,True,
21-125583,False,True,False,False,False,False,False,
21-125588,False,False,False,False,True,False,False,
21-125590,False,False,False,False,False,False,True,
21-125592,False,True,False,False,False,False,False,
21-125593,False,False,False,False,False,False,False,
21-125594,False,False,False,False,False,False,False,
21-125595,False,False,False,False,True,False,False,
21-125602,False,False,False,False,False,False,False,
21-125615,False,False,False,True,False,False,False,
21-125616,False,False,False,False,False,False,True,
21-125619,False,False,True,False,False,False,False,
21-125621,False,False,False,False,True,False,False,
21-125622,False,False,False,False,True,False,False,
21-125624,False,False,False,False,False,False,False,
21-125625,False,False,False,False,True,False,False,
21-125627,False,False,False,False,False,False,True,
21-125628,False,False,False,False,True,False,False,
21-125629,False,False,False,False,True,False,False,
21-125630,False,False,False,False,False,False,True,
21-125634,False,False,False,False,True,False,False,
21-125638,False,False,False,False,True,False,False,
21-125640,False,False,False,False,False,False,True,
21-125641,False,False,False,False,False,False,False,
21-125642,False,False,False,True,False,False,False,
21-125644,False,False,False,False,False,False,False,
21-125645,False,False,False,False,True,False,False,
21-125649,False,False,False,False,False,False,True,
21-125651,False,False,False,False,False,False,False,
21-125652,False,False,False,False,False,False,False,
21-125655,False,False,False,False,True,False,False,
21-125657,False,False,False,False,False,True,False,
21-125660,False,False,False,False,True,False,False,
21-125663,False,False,False,False,True,False,False,
21-125667,False,False,False,False,False,True,False,
21-125669,False,False,False,False,False,True,False,
21-125671,False,False,False,False,True,False,False,
21-125673,False,False,False,False,False,False,False,
21-125677,False,False,False,False,False,False,True,
21-125682,False,False,False,False,True,False,False,
21-125683,False,True,False,False,False,False,False,
21-125687,False,False,False,False,True,False,False,
21-125690,False,False,False,False,False,False,True,
21-125692,False,False,False,False,True,False,False,
21-125695,False,False,False,False,False,False,False,
21-125697,False,False,False,False,False,True,False,
21-125702,False,False,False,False,True,False,False,
21-125703,False,False,False,False,True,False,False,
21-125708,False,False,False,False,False,False,True,
21-125711,False,False,False,False,False,False,True,
21-125714,False,False,False,False,True,False,False,
21-125718,False,False,False,False,False,True,False,
21-125720,False,False,False,False,False,True,False,
21-125723,False,False,False,False,True,False,False,
21-125725,False,False,False,False,False,False,True,
21-125727,False,False,False,False,True,False,False,
21-125729,False,False,False,False,False,False,True,
21-125731,False,False,False,True,False,False,False,
21-125733,False,False,False,False,True,False,False,
21-125734,False,False,False,False,False,False,True,
21-125735,False,False,False,False,False,False,True,
21-125738,False,False,False,False,True,False,False,
21-125746,False,False,False,False,False,True,False,
21-125748,False,False,False,False,True,False,False,
21-125749,False,False,False,True,False,False,False,
21-125750,False,False,False,False,False,False,False,
21-125752,False,False,False,False,True,False,False,
21-125753,False,False,False,False,False,True,False,
21-125756,False,False,False,False,True,False,False,
21-125757,False,False,False,False,False,False,False,
21-125761,False,True,False,False,False,False,False,
21-125762,False,False,False,False,False,False,False,
21-125763,False,False,False,False,False,True,False,
21-125764,False,False,False,False,False,True,False,
21-125770,False,False,False,False,False,False,False,
21-125773,False,False,False,False,False,False,False,
21-125775,False,False,False,False,False,True,False,
21-125776,False,False,False,False,True,False,False,
21-125777,False,False,False,False,False,False,False,
21-125779,False,False,False,False,False,False,False,
21-125781,False,False,False,False,True,False,False,
21-125785,False,True,False,False,False,False,False,
21-125788,False,False,False,False,False,True,False,
21-125789,False,False,False,False,False,False,True,
21-125792,False,False,False,False,True,False,False,
21-125799,False,True,False,False,False,False,False,
21-125800,False,False,False,False,True,False,False,
21-125802,False,False,False,False,False,False,False,
21-125805,False,False,False,False,False,False,True,
21-125806,False,False,False,True,False,False,False,
21-125807,False,False,False,False,True,False,False,
21-125808,False,False,False,True,False,False,False,
21-125809,False,False,False,False,True,False,False,
21-125813,False,False,False,True,False,False,False,
21-125814,False,True,False,False,False,False,False,
21-125815,False,False,False,False,False,False,True,
21-125817,False,False,False,False,True,False,False,
21-125821,False,True,False,False,False,False,False,
21-125824,False,False,False,False,False,False,False,
21-125826,False,False,False,False,True,False,False,
21-125837,False,True,False,False,False,False,False,
21-125839,False,False,False,False,False,False,False,
21-125840,False,False,False,False,True,False,False,
21-125841,False,False,False,False,False,False,False,
21-125844,False,False,False,False,True,False,False,
21-125846,False,True,False,False,False,False,False,
21-125849,False,False,False,False,False,False,False,
21-125850,False,False,False,False,False,False,True,
21-125851,False,False,False,False,False,False,True,
21-125853,False,False,False,False,True,False,False,
21-125854,False,False,False,True,False,False,False,
21-125855,False,False,False,True,False,False,False,
21-125857,False,False,False,False,False,False,True,
21-125859,False,False,False,False,True,False,False,
21-125864,False,False,False,False,False,False,True,
21-125866,False,True,False,False,False,False,False,
21-125868,False,False,False,False,True,False,False,
21-125870,False,False,False,False,False,True,False,
21-125871,False,False,True,False,False,False,False,
21-125879,False,False,False,False,False,True,False,
21-125881,False,False,False,False,False,False,False,
21-125886,False,False,False,False,False,False,False,
21-125890,False,False,False,False,False,False,False,
21-125892,False,False,False,False,True,False,False,
21-125899,False,False,False,False,True,False,False,
21-125902,False,False,False,False,True,False,False,
21-125904,False,False,False,False,True,False,False,
21-125909,False,False,False,False,False,False,False,
21-125912,False,True,False,False,False,False,False,
21-125913,False,False,False,False,False,False,False,
21-125920,False,False,False,False,False,True,False,
21-125921,False,False,False,False,False,False,False,
21-125923,False,False,False,False,True,False,False,
21-125924,False,False,False,False,False,True,False,
21-125927,False,False,False,False,True,False,False,
21-125928,False,False,False,False,False,False,True,
21-125929,False,False,False,False,True,False,False,
21-125932,False,False,False,False,False,True,False,
21-125933,False,False,False,False,False,False,True,
21-125940,False,False,False,False,True,False,False,
21-125942,False,False,False,False,False,False,False,
21-125943,False,False,False,False,False,False,False,
21-125944,False,False,False,True,False,False,False,
21-125946,False,False,False,False,False,True,False,
21-125952,False,False,False,False,False,False,False,
21-125955,False,False,False,False,True,False,False,
21-125956,False,False,False,False,False,False,True,
21-125958,False,False,False,False,True,False,False,
21-125965,False,False,False,False,False,False,False,
21-125968,False,False,False,False,False,True,False,
21-125969,False,False,False,False,False,False,False,
21-125970,False,False,False,False,False,False,False,
21-125972,False,False,False,False,False,False,False,
21-125973,False,False,False,False,False,False,False,
21-125974,False,False,False,False,False,True,False,
21-125976,False,False,False,False,True,False,False,
21-125985,False,False,False,False,False,True,False,
21-125987,False,False,False,False,False,False,True,
21-125989,False,False,False,False,True,False,False,
21-125992,False,False,False,False,True,False,False,
21-125997,False,False,False,False,True,False,False,
21-126004,False,False,False,False,True,False,False,
21-126005,False,True,False,False,False,False,False,
21-126007,False,False,False,False,False,False,False,
21-126011,False,False,False,False,True,False,False,
21-126016,False,False,False,True,False,False,False,
21-126017,False,False,False,False,False,False,True,
21-126018,False,False,False,False,True,False,False,
21-126020,False,False,False,False,True,False,False,
21-126022,False,False,False,False,True,False,False,
21-126026,False,False,False,True,False,False,False,
21-126030,False,False,False,False,True,False,False,
21-126031,False,False,False,False,False,False,True,
21-126036,False,True,False,False,False,False,False,
21-126038,False,False,False,False,False,False,False,
21-126040,False,False,False,True,False,False,False,
21-126041,False,False,False,False,True,False,False,
21-126043,False,False,False,False,False,False,True,
21-126047,False,False,False,False,True,False,False,
21-126049,False,False,False,False,True,False,False,
21-126050,False,False,False,False,False,False,False,
21-126051,False,False,False,False,False,True,False,
21-126052,False,False,False,False,True,False,False,
21-126053,False,False,False,False,False,True,False,
21-126054,False,False,False,False,False,False,True,
21-126055,False,False,False,False,True,False,False,
21-126062,False,False,False,False,True,False,False,
21-126064,False,False,False,False,True,False,False,
21-126065,False,False,False,False,False,False,True,
21-126068,False,True,False,False,False,False,False,
21-126069,False,False,False,False,True,False,False,
21-126071,False,False,False,False,False,False,False,
21-126072,False,False,False,False,False,False,True,
21-126074,False,False,False,False,False,False,False,
21-126075,False,False,False,False,True,False,False,
21-126076,False,False,False,True,False,False,False,
21-126083,False,False,False,False,False,True,False,
21-126087,False,False,False,False,True,False,False,
21-126088,False,False,False,False,False,False,True,
21-126089,False,False,False,False,True,False,False,
21-126090,False,False,False,True,False,False,False,
21-126091,False,False,False,False,True,False,False,
21-126093,False,False,False,False,True,False,False,
21-126094,False,False,False,False,True,False,False,
21-126098,False,False,False,False,True,False,False,
21-126100,False,False,False,False,False,False,False,
21-126102,False,True,False,False,False,False,False,
21-126103,False,False,False,True,False,False,False,
21-126105,False,False,False,True,False,False,False,
21-126106,False,True,False,False,False,False,False,
21-126107,False,False,False,False,False,False,False,
21-126108,False,False,False,False,True,False,False,
21-126110,False,False,False,False,True,False,False,
21-126111,False,False,False,False,False,False,True,
21-126112,False,True,False,False,False,False,False,
21-126113,False,False,False,False,True,False,False,
21-126115,False,False,False,False,False,True,False,
21-126117,False,False,False,False,False,False,True,
21-126119,False,False,False,True,False,False,False,
21-126121,False,False,False,False,False,False,True,
21-126125,False,False,False,False,False,False,False,
21-126127,False,False,False,False,False,False,True,
21-126128,False,False,False,False,True,False,False,
21-126129,False,False,False,False,False,False,True,
21-126132,False,False,False,False,True,False,False,
21-126134,False,False,False,False,True,False,False,
21-126135,False,False,False,False,True,False,False,
21-126136,False,False,False,False,False,False,True,
21-126140,False,False,False,True,False,False,False,
21-126142,False,False,False,False,True,False,False,
21-126145,False,False,False,False,False,False,True,
21-126146,False,False,True,False,False,False,False,
21-126147,False,False,False,False,True,False,False,
21-126152,False,False,False,False,True,False,False,
21-126153,False,False,False,False,True,False,False,
21-126155,False,False,False,False,True,False,False,
21-126157,False,False,False,False,True,False,False,
21-126159,False,False,False,True,False,False,False,
21-126161,False,False,False,False,False,False,True,
21-126164,False,False,False,False,True,False,False,
21-126171,False,True,False,False,False,False,False,
21-126174,False,False,False,False,True,False,False,
21-126175,False,False,False,False,True,False,False,
21-126176,False,False,False,False,False,False,True,
21-126177,False,False,False,False,False,False,False,
21-126178,False,False,False,False,True,False,False,
21-126180,False,False,False,False,False,True,False,
21-126181,False,False,False,False,False,False,False,
21-126184,False,False,False,False,False,False,False,
21-126186,False,False,False,False,False,False,True,
21-126188,False,True,False,False,False,False,False,
21-126189,False,False,False,False,False,True,False,
21-126192,False,False,False,False,False,False,True,
21-126195,False,False,False,False,True,False,False,
21-126198,False,False,False,False,True,False,False,
21-126208,False,False,False,False,True,False,False,
21-126209,False,False,False,False,False,True,False,
21-126210,False,False,False,False,False,False,False,
21-126212,False,False,False,True,False,False,False,
21-126214,False,False,False,True,False,False,False,
21-126217,False,False,False,False,False,False,False,
21-126218,False,False,False,False,False,False,True,
21-126236,False,True,False,False,False,False,False,
21-126238,False,False,False,False,False,False,True,
21-126241,False,False,False,False,False,False,True,
21-126242,False,False,False,False,False,False,True,
21-126244,False,False,False,False,True,False,False,
21-126252,False,False,False,False,False,True,False,
21-126254,False,False,False,False,False,True,False,
21-126259,False,False,False,False,True,False,False,
21-126261,False,False,False,False,True,False,False,
21-126263,False,False,False,False,False,True,False,
21-126265,False,False,False,False,True,False,False,
21-126269,False,True,False,False,False,False,False,
21-126271,False,False,False,False,False,False,True,
21-126275,False,False,False,False,False,False,False,
21-126280,False,True,False,False,False,False,False,
21-126286,False,False,False,False,True,False,False,
21-126293,False,False,False,False,False,False,True,
21-126294,False,False,False,False,False,False,True,
21-126300,False,False,False,False,True,False,False,
21-126302,False,False,False,True,False,False,False,
21-126303,False,False,False,False,False,False,True,
21-126304,False,False,False,False,False,True,False,
21-126306,False,False,False,False,True,False,False,
21-126315,False,False,False,True,False,False,False,
21-126317,False,False,False,True,False,False,False,
21-126318,False,False,False,False,True,False,False,
21-126320,False,False,False,False,True,False,False,
21-126323,False,False,False,False,False,False,True,
21-126328,False,False,False,False,True,False,False,
21-126337,False,False,False,False,False,False,False,
21-126339,False,False,False,False,False,False,False,
21-126340,False,False,False,False,True,False,False,
21-126344,False,True,False,False,False,False,False,
21-126345,False,False,False,False,True,False,False,
21-126346,False,False,False,False,True,False,False,
21-126350,False,False,False,False,False,False,True,
21-126355,False,False,False,False,True,False,False,
21-126357,False,False,True,False,False,False,False,
