BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
21-27779,False,False,False,False,False,False,False,
21-27782,False,False,False,False,True,False,False,
21-27783,False,False,False,True,False,False,False,
21-27784,False,False,False,False,True,False,False,
21-27786,False,False,False,False,False,True,False,
21-27787,False,False,False,False,False,False,False,
21-27790,False,False,False,False,True,False,False,
21-27793,False,True,False,False,False,False,False,
21-27794,False,False,False,False,True,False,False,
21-27795,False,False,False,False,True,False,False,
21-27796,False,False,False,False,False,False,False,
21-27803,False,False,False,False,False,False,True,
21-27805,False,False,False,False,False,False,True,
21-27806,False,False,False,False,True,False,False,
21-27807,False,False,False,False,True,False,False,
21-27810,False,False,False,False,False,False,True,
21-27812,False,False,False,True,False,False,False,
21-27815,False,False,False,False,True,False,False,
21-27819,False,False,False,False,False,False,True,
21-27822,False,False,False,False,False,True,False,
21-27825,False,False,False,False,False,False,True,
21-27826,False,False,False,False,True,False,False,
21-27827,False,False,False,False,False,False,False,
21-27828,False,False,False,False,False,False,False,
21-27830,False,False,False,False,True,False,False,
21-27831,False,True,False,False,False,False,False,
21-27834,False,False,False,False,False,False,False,
21-27836,False,False,False,False,True,False,False,
21-27839,False,False,False,False,True,False,False,
21-27841,False,False,False,False,False,False,False,
21-27842,False,False,False,False,False,False,False,
21-27843,False,True,False,False,False,False,False,
21-27844,False,False,False,False,True,False,False,
21-27845,False,False,False,False,True,False,False,
21-27846,False,False,False,False,False,False,True,
21-27847,False,False,False,False,True,False,False,
21-27849,False,False,False,False,True,False,False,
21-27850,False,False,False,True,False,False,False,
21-27854,False,False,False,False,True,False,False,
21-27855,False,False,False,False,False,True,False,
21-27856,False,False,False,False,True,False,False,
21-27859,False,False,False,False,False,False,True,
21-27862,False,False,False,False,False,False,True,
21-27864,False,True,False,False,False,False,False,
21-27865,False,False,False,False,False,False,False,
21-27866,False,True,False,False,False,False,False,
21-27870,False,False,False,False,False,False,False,
21-27872,False,True,False,False,False,False,False,
21-27875,False,False,False,False,True,False,False,
21-27878,False,False,False,False,False,False,True,
21-27879,False,False,False,False,False,True,False,
21-27880,False,False,False,True,False,False,False,
21-27888,False,False,False,False,False,False,False,
21-27890,False,False,False,False,False,False,True,
21-27891,False,False,False,False,False,True,False,
21-27892,False,False,False,False,False,False,True,
21-27903,False,False,False,False,False,False,False,
21-27905,False,False,False,False,True,False,False,
21-27907,False,False,False,False,False,False,False,
21-27909,False,False,False,False,True,False,False,
21-27915,False,False,False,False,False,False,True,
21-27920,False,False,False,False,True,False,False,
21-27923,False,False,False,False,True,False,False,
21-27924,False,True,False,False,False,False,False,
21-27934,False,False,False,False,False,False,True,
21-27935,False,False,False,False,False,False,True,
21-27939,False,False,False,False,False,False,True,
21-27940,False,False,False,False,True,False,False,
21-27944,False,False,False,False,False,True,False,
21-27948,False,False,False,False,True,False,False,
21-27956,False,False,False,False,True,False,False,
21-27959,False,False,False,False,True,False,False,
21-27971,False,False,False,False,True,False,False,
21-27972,False,False,False,False,True,False,False,
21-27977,False,False,False,False,False,False,True,
21-27979,False,False,False,False,True,False,False,
21-27980,False,False,False,False,True,False,False,
21-27982,False,False,False,False,True,False,False,
21-27995,False,False,False,False,True,False,False,
21-27998,False,False,False,False,False,True,False,
21-27999,False,False,False,True,False,False,False,
21-28000,False,False,False,True,False,False,False,
21-28003,False,False,False,False,True,False,False,
21-28006,False,False,False,False,True,False,False,
21-28009,False,False,False,False,True,False,False,
21-28014,False,False,False,False,False,False,True,
21-28015,False,False,False,True,False,False,False,
21-28017,False,False,False,False,False,False,True,
21-28022,False,False,False,False,True,False,False,
21-28024,False,False,False,True,False,False,False,
21-28029,False,False,False,False,False,False,True,
21-28031,False,False,False,False,True,False,False,
21-28041,False,False,False,False,False,False,True,
21-28042,False,False,False,True,False,False,False,
21-28043,False,False,False,False,False,True,False,
21-28044,False,False,False,False,False,False,False,
21-28045,False,False,False,False,True,False,False,
21-28048,False,False,False,False,False,False,False,
21-28049,False,False,False,False,False,False,False,
21-28055,False,True,False,False,False,False,False,
21-28064,False,False,False,False,False,True,False,
21-28071,False,False,False,False,False,False,True,
21-28073,False,False,False,False,False,False,True,
21-28077,False,False,False,False,False,False,True,
21-28078,False,False,False,False,False,False,True,
21-28085,False,False,False,False,True,False,False,
21-28086,False,False,False,False,False,False,True,
21-28087,False,False,False,False,False,True,False,
21-28088,False,False,False,False,True,False,False,
21-28089,False,False,False,False,True,False,False,
21-28091,False,False,False,False,True,False,False,
21-28092,False,False,False,False,False,False,True,
21-28093,False,False,False,False,False,False,False,
21-28094,False,False,False,False,False,False,True,
21-28097,False,False,False,False,True,False,False,
21-28098,False,False,False,False,False,True,False,
21-28102,False,False,False,False,True,False,False,
21-28104,False,False,False,False,False,False,True,
21-28105,False,False,False,False,False,False,True,
21-28106,False,True,False,False,False,False,False,
21-28108,False,False,False,False,False,False,True,
21-28110,False,False,False,False,True,False,False,
21-28112,False,False,False,False,False,False,False,
21-28116,False,False,False,False,False,False,True,
21-28117,False,False,False,False,True,False,False,
21-28118,False,True,False,False,False,False,False,
21-28125,False,False,False,False,True,False,False,
21-28126,False,False,False,False,False,False,True,
21-28127,False,False,False,True,False,False,False,
21-28129,False,False,False,True,False,False,False,
21-28131,False,False,False,False,True,False,False,
21-28140,False,False,False,False,True,False,False,
21-28142,False,False,False,False,False,False,True,
21-28143,False,False,False,False,False,False,False,
21-28144,False,False,False,True,False,False,False,
21-28145,False,False,False,True,False,False,False,
21-28146,False,False,False,False,True,False,False,
21-28147,False,False,False,False,True,False,False,
21-28149,False,False,False,False,True,False,False,
21-28150,False,False,False,True,False,False,False,
21-28154,False,False,False,False,True,False,False,
21-28155,False,False,False,False,False,False,False,
21-28158,False,False,False,False,False,False,True,
21-28163,False,False,False,False,False,False,False,
21-28167,False,False,False,False,False,False,True,
21-28170,False,False,False,False,True,False,False,
21-28171,False,False,False,False,False,True,False,
21-28172,False,False,False,False,True,False,False,
21-28173,False,False,False,False,True,False,False,
21-28174,False,False,False,False,False,False,True,
21-28175,False,False,False,False,False,False,False,
21-28177,False,False,False,True,False,False,False,
21-28180,False,False,False,False,True,False,False,
21-28181,False,False,False,False,False,False,True,
21-28184,False,False,False,False,False,False,False,
21-28186,False,False,False,False,False,False,False,
21-28188,False,False,False,False,False,False,False,
21-28190,False,False,False,False,False,False,True,
21-28191,False,False,False,False,True,False,False,
21-28196,False,True,False,False,False,False,False,
21-28198,False,False,False,False,False,False,False,
21-28203,False,False,False,False,True,False,False,
21-28206,False,False,False,False,False,False,False,
21-28208,False,False,False,False,True,False,False,
21-28209,False,False,False,False,False,False,True,
21-28211,False,False,False,False,True,False,False,
21-28213,False,False,False,False,False,False,True,
21-28214,False,False,False,False,False,False,True,
21-28219,False,False,False,True,False,False,False,
21-28221,False,False,False,False,False,False,False,
21-28223,False,False,False,False,True,False,False,
21-28226,False,False,False,False,False,False,True,
21-28228,False,False,False,False,False,False,True,
21-28230,False,False,False,False,False,False,True,
21-28231,False,False,False,False,True,False,False,
21-28235,False,False,False,False,False,True,False,
21-28238,False,False,False,False,True,False,False,
21-28241,False,False,False,False,True,False,False,
21-28242,False,False,False,False,False,False,True,
21-28243,False,False,False,False,False,False,True,
21-28245,False,False,True,False,False,False,False,
21-28247,False,False,False,False,True,False,False,
21-28253,True,False,False,False,False,False,False,
21-28258,False,False,False,False,False,False,True,
21-28264,False,False,False,False,True,False,False,
21-28267,False,False,False,False,False,False,True,
21-28273,False,False,False,False,False,False,True,
21-28274,False,False,False,False,True,False,False,
21-28275,False,False,False,False,True,False,False,
21-28276,False,False,False,False,False,True,False,
21-28277,False,False,False,False,False,False,True,
21-28278,False,False,False,False,True,False,False,
21-28279,False,False,False,False,True,False,False,
21-28281,False,False,False,False,True,False,False,
21-28282,False,False,False,False,False,False,False,
21-28283,False,False,False,True,False,False,False,
21-28284,False,False,False,False,False,False,True,
21-28285,False,False,False,False,True,False,False,
21-28286,False,False,False,False,False,False,True,
21-28290,False,False,False,False,False,False,True,
21-28291,False,False,False,False,True,False,False,
21-28292,False,False,False,False,False,False,True,
21-28296,False,False,False,False,True,False,False,
21-28298,False,False,False,False,True,False,False,
21-28299,False,False,False,False,False,False,False,
21-28302,False,False,False,False,True,False,False,
21-28305,False,True,False,False,False,False,False,
21-28314,False,True,False,False,False,False,False,
21-28316,False,True,False,False,False,False,False,
21-28318,False,False,False,False,True,False,False,
21-28321,False,False,False,False,False,False,False,
21-28325,False,False,False,False,True,False,False,
21-28328,False,False,False,False,False,False,False,
21-28330,False,False,False,False,False,False,True,
21-28331,False,True,False,False,False,False,False,
21-28333,False,False,False,False,True,False,False,
21-28335,False,False,False,False,False,False,True,
21-28337,False,False,False,False,True,False,False,
21-28338,False,False,False,False,False,True,False,
21-28339,False,False,False,False,False,False,False,
21-28340,False,False,False,False,True,False,False,
21-28341,False,False,False,False,True,False,False,
21-28342,False,False,False,False,True,False,False,
21-28343,False,False,False,False,True,False,False,
21-28344,False,False,False,False,False,False,False,
21-28349,False,False,False,False,True,False,False,
21-28350,False,False,False,False,True,False,False,
21-28355,False,False,False,True,False,False,False,
21-28356,False,False,False,True,False,False,False,
21-28366,False,False,False,True,False,False,False,
21-28368,False,False,False,False,False,False,False,
21-28369,False,False,False,True,False,False,False,
21-28373,False,False,False,False,False,False,True,
21-28381,False,False,False,False,False,True,False,
21-28384,False,False,False,False,True,False,False,
21-28387,False,False,False,False,False,False,True,
21-28390,False,True,False,False,False,False,False,
21-28392,False,False,False,False,False,False,True,
21-28393,False,False,False,True,False,False,False,
21-28398,False,False,False,False,True,False,False,
21-28399,False,False,False,False,False,False,False,
21-28400,False,False,False,False,True,False,False,
21-28403,False,False,False,False,True,False,False,
21-28405,False,False,False,False,False,False,False,
21-28406,False,True,False,False,False,False,False,
21-28407,False,False,False,True,False,False,False,
21-28408,False,False,False,False,True,False,False,
21-28409,False,False,False,False,True,False,False,
21-28411,False,False,False,False,True,False,False,
21-28412,False,False,False,False,True,False,False,
21-28416,False,False,False,False,True,False,False,
21-28417,False,False,False,True,False,False,False,
21-28418,False,False,False,True,False,False,False,
21-28419,False,False,False,False,False,False,False,
21-28420,False,False,False,False,False,False,False,
21-28426,False,False,False,True,False,False,False,
21-28429,False,False,False,False,False,False,True,
21-28432,False,False,False,False,False,False,True,
21-28434,False,False,False,False,False,False,True,
21-28437,False,False,False,False,True,False,False,
21-28439,False,False,False,False,True,False,False,
21-28440,False,False,False,False,False,False,False,
21-28443,False,False,False,False,False,False,True,
21-28444,False,False,False,False,True,False,False,
21-28445,False,False,False,False,True,False,False,
21-28457,False,False,False,False,False,False,False,
21-28458,False,False,False,False,True,False,False,
21-28460,False,False,False,False,True,False,False,
21-28464,False,True,False,False,False,False,False,
21-28466,False,False,False,False,False,False,True,
21-28471,False,False,False,True,False,False,False,
21-28473,False,False,False,False,False,False,True,
21-28476,False,False,False,False,True,False,False,
21-28477,False,False,False,False,False,False,True,
21-28478,False,False,False,True,False,False,False,
21-28482,False,False,False,False,True,False,False,
21-28485,False,False,False,False,False,False,True,
21-28489,False,False,False,False,True,False,False,
21-28496,False,False,False,False,False,False,True,
21-28499,False,False,False,False,False,False,False,
21-28500,False,False,False,False,False,False,False,
21-28502,False,False,False,False,False,False,False,
21-28505,False,False,False,False,False,True,False,
21-28508,False,False,False,False,True,False,False,
21-28509,False,False,False,False,False,False,True,
21-28514,False,False,False,False,True,False,False,
21-28528,False,False,False,False,False,False,False,
21-28530,False,False,False,False,True,False,False,
21-28531,False,False,False,False,False,False,True,
21-28533,False,True,False,False,False,False,False,
21-28534,False,False,True,False,False,False,False,
21-28536,False,False,False,False,False,False,True,
21-28542,False,False,False,False,True,False,False,
21-28543,False,False,False,False,False,False,True,
21-28544,False,False,False,False,False,False,False,
21-28546,False,False,False,False,False,False,True,
21-28547,False,False,False,False,True,False,False,
21-28548,False,False,False,False,False,False,False,
21-28550,False,True,False,False,False,False,False,
21-28553,False,False,False,False,False,False,True,
21-28554,False,False,False,True,False,False,False,
21-28561,False,False,False,False,False,False,False,
21-28563,False,False,False,False,False,False,True,
21-28564,False,False,False,False,False,False,True,
21-28566,False,False,False,False,False,True,False,
21-28589,False,False,False,False,False,False,False,
21-28590,False,False,False,False,False,False,False,
21-28599,False,False,False,False,False,False,True,
21-28600,False,False,False,False,True,False,False,
21-28602,False,False,False,False,False,False,False,
21-28603,False,True,False,False,False,False,False,
21-28604,False,True,False,False,False,False,False,
21-28606,False,False,False,False,True,False,False,
21-28607,False,False,False,False,True,False,False,
21-28609,False,False,False,False,False,False,True,
21-28610,False,False,False,False,True,False,False,
21-28611,False,False,False,False,True,False,False,
21-28613,False,False,False,True,False,False,False,
21-28614,False,False,False,False,False,False,True,
21-28616,False,False,False,False,False,False,False,
21-28620,False,False,False,False,True,False,False,
21-28622,False,False,False,False,False,False,True,
21-28624,False,True,False,False,False,False,False,
21-28625,False,False,False,False,True,False,False,
21-28632,False,False,False,True,False,False,False,
21-28635,False,False,False,False,False,True,False,
21-28637,False,False,False,False,False,False,True,
21-28647,False,False,False,False,True,False,False,
21-28648,False,True,False,False,False,False,False,
21-28653,False,False,False,True,False,False,False,
21-28657,False,False,False,False,False,False,False,
21-28662,False,False,False,False,False,False,False,
21-28664,False,False,False,False,False,False,False,
21-28668,False,False,False,False,True,False,False,
21-28671,False,False,False,False,False,False,True,
21-28672,False,False,False,False,False,False,False,
21-28674,False,False,False,False,True,False,False,
21-28675,False,False,False,False,True,False,False,
21-28676,False,False,False,False,True,False,False,
21-28677,False,False,False,False,False,False,False,
21-28678,False,False,False,True,False,False,False,
21-28682,False,False,False,False,True,False,False,
21-28685,False,False,False,False,True,False,False,
21-28688,False,False,False,False,False,True,False,
21-28690,False,False,False,False,False,False,True,
21-28692,False,False,False,False,False,False,False,
21-28699,False,False,False,False,True,False,False,
21-28704,False,False,False,False,False,False,False,
21-28708,False,False,False,False,True,False,False,
21-28710,False,False,False,False,False,False,True,
21-28711,False,False,False,False,False,True,False,
21-28712,False,False,False,False,False,True,False,
21-28715,False,False,False,False,True,False,False,
21-28718,False,False,False,False,False,True,False,
21-28725,False,False,False,False,False,False,True,
21-28732,False,False,False,False,False,False,True,
21-28735,False,False,False,False,True,False,False,
21-28736,False,False,True,False,False,False,False,
21-28737,False,False,False,False,False,False,True,
21-28738,False,False,True,False,False,False,False,
21-28741,False,False,False,False,True,False,False,
21-28742,False,False,False,False,False,False,True,
21-28744,False,False,False,False,False,False,True,
