,BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
335,21-10164,,2021-03-12 15:00:00,,CF_NIV_SUIV,,,3.0,
336,21-10167,,2021-03-02 11:00:00,,CF_NIV_SUIV,,5.0,,
337,21-10169,,2021-03-01 15:00:00,,CF_NIV_SUIV,,4.0,,
338,21-10172,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,180.0,
339,21-10173,,2021-03-03 11:00:00,,CF_NIV_SUIV,,7.0,,
340,21-10174,2021-02-04 11:00:00,,,CF_NIV_SUIV,,6.0,,
341,21-10176,,2021-02-25 11:00:00,,CF_NIV_SUIV,,3.0,,
342,21-10177,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,120.0,
343,21-10179,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,120.0,
344,21-1018,,2021-02-11 10:00:00,,CF_NIV_SUIV,,,,
345,21-10181,,2021-03-01 15:00:00,,CF_NIV_SUIV,,4.0,,
346,21-10185,,2021-02-22 13:00:00,,CF_NIV_SUIV,,,120.0,
347,21-10186,,2021-02-10 15:30:00,,CF_NIV_SUIV,,,180.0,
348,21-10187,,2021-02-22 11:00:00,2021-02-28 23:00:00,CF_NIV_SUIV,,6.0,,
349,21-10188,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,,
350,21-10189,,2021-02-23 15:00:00,,CF_NIV_SUIV,,6.0,,
351,21-10191,,2021-02-22 11:00:00,,CF_NIV_SUIV,,6.0,,
352,21-10192,,2021-02-15 15:00:00,,CF_NIV_SUIV,,,120.0,
353,21-10194,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,,
354,21-10195,,2021-02-25 11:00:00,,CF_NIV_SUIV,,,,
355,21-10197,,2021-02-26 22:59:00,,CF_NIV_SUIV,,,,
356,21-10200,,2021-02-12 11:00:00,,CF_NIV_SUIV,,,,
357,21-10202,,2021-02-24 15:00:00,,CF_NIV_SUIV,,,120.0,
358,21-10203,,2021-02-26 16:30:00,,CF_NIV_SUIV,,,,
359,21-10205,,2021-02-19 15:00:00,,CF_NIV_SUIV,,,120.0,
360,21-10206,,2021-02-23 15:00:00,,CF_NIV_SUIV,,6.0,,
361,21-10207,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,,
362,21-10210,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,180.0,
363,21-10212,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,,
364,21-10213,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,120.0,
365,21-10216,,2021-02-23 12:00:00,,CF_NIV_SUIV,,4.0,,
366,21-10219,,2021-02-22 15:00:00,,CF_NIV_SUIV,,6.0,,
367,21-10222,,2021-02-26 16:00:00,,CF_NIV_SUIV,,5.0,,
368,21-10223,,2021-02-16 11:00:00,,CF_NIV_SUIV,,,,
369,21-10224,,2021-02-19 15:00:00,,CF_NIV_SUIV,,,,
370,21-10225,,2021-02-23 11:00:00,,CF_NIV_SUIV,,,,
371,21-10226,,2021-02-15 16:00:00,,CF_NIV_SUIV,,,90.0,
372,21-10227,,2021-02-26 10:00:00,,CF_NIV_SUIV,,4.0,,
373,21-10232,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,,
374,21-1024,,2021-02-05 11:00:00,,CF_NIV_SUIV,,6.0,,
375,21-10240,,2021-02-24 11:00:00,,CF_NIV_SUIV,,,120.0,
376,21-10250,,2021-03-04 16:00:00,,CF_NIV_SUIV,,4.0,,
377,21-10252,,2021-02-15 11:00:00,,CF_NIV_SUIV,,3.0,,
378,21-10254,,2021-02-22 16:00:00,2021-03-21 23:00:00,CF_NIV_SUIV,,,,
379,21-10255,,2021-02-26 15:00:00,,CF_NIV_SUIV,,6.0,,
380,21-10257,,2021-02-17 11:00:00,,CF_NIV_SUIV,,3.0,,
381,21-10258,,2021-02-22 12:00:00,,CF_NIV_SUIV,,,120.0,
382,21-10259,,2021-02-16 11:00:00,,CF_NIV_SUIV,,,150.0,
383,21-10260,,2021-02-12 11:00:00,,CF_NIV_SUIV,,,160.0,
384,21-10262,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,,
385,21-10266,,2021-03-10 11:00:00,,CF_NIV_SUIV,,,,
386,21-10276,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,120.0,
387,21-10278,,2021-02-23 11:00:00,,CF_NIV_SUIV,,6.0,,
388,21-10279,2021-02-15 11:00:00,,,CF_NIV_SUIV,,,150.0,
389,21-10284,,2021-02-23 11:00:00,,CF_NIV_SUIV,,,,
390,21-10285,,2021-02-25 08:00:00,,CF_NIV_SUIV,,,,
391,21-10289,,2021-03-09 15:30:00,,CF_NIV_SUIV,,,,
392,21-10290,,2021-02-17 11:00:00,,CF_NIV_SUIV,,,120.0,
393,21-10291,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,,
394,21-10293,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,,
395,21-10296,,2021-02-22 16:00:00,,CF_NIV_SUIV,,,,
396,21-10297,,2021-02-08 22:55:00,,CF_NIV_SUIV,,4.0,,
397,21-10298,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,90.0,
398,21-10299,,2021-02-19 15:00:00,,CF_NIV_SUIV,,,,
399,21-1030,,2021-03-01 15:00:00,,CF_NIV_SUIV,,,,
400,21-10300,,2021-02-22 13:00:00,,CF_NIV_SUIV,,,,
401,21-10301,,2021-02-22 11:00:00,,CF_NIV_SUIV,,4.0,,
402,21-10306,,2021-02-26 16:00:00,,CF_NIV_SUIV,,6.0,,
403,21-10309,,2021-02-26 19:00:00,,CF_NIV_SUIV,,4.0,,
404,21-1031,,2021-01-27 15:00:00,,CF_NIV_SUIV,,,120.0,
405,21-10310,,2021-03-12 11:00:00,,CF_NIV_SUIV,,4.0,,
406,21-10312,,2021-03-12 11:00:00,,CF_NIV_SUIV,,,180.0,
407,21-10313,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,180.0,
408,21-10318,,2021-02-22 11:00:00,,CF_NIV_SUIV,,6.0,,
409,21-1032,,2021-02-05 11:00:00,,CF_NIV_SUIV,,,120.0,
410,21-10320,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,120.0,
411,21-10321,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,120.0,
412,21-10322,,2021-03-03 11:00:00,,CF_NIV_SUIV,,,180.0,
413,21-10323,,2021-02-05 16:00:00,,CF_NIV_SUIV,,,90.0,
414,21-10324,,2021-02-22 16:00:00,,CF_NIV_SUIV,,,,
415,21-10325,,2021-02-22 11:00:00,,CF_NIV_SUIV,,6.0,,
416,21-10327,,2021-02-26 16:00:00,,CF_NIV_SUIV,,5.0,,
417,21-10328,,2021-03-05 11:00:00,,CF_NIV_SUIV,,4.0,,
418,21-10330,,2021-03-05 11:00:00,,CF_NIV_SUIV,,6.0,,
419,21-10331,,2021-02-15 15:00:00,,CF_NIV_SUIV,,,90.0,
420,21-10334,,2021-02-23 15:00:00,,CF_NIV_SUIV,,4.0,,
421,21-10335,,2021-02-26 10:00:00,,CF_NIV_SUIV,,,120.0,
422,21-10336,,2021-02-23 11:00:00,,CF_NIV_SUIV,,4.0,,
423,21-10339,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,,
424,21-10340,,2021-02-22 15:00:00,,CF_NIV_SUIV,,6.0,,
425,21-10343,,2021-03-02 11:00:00,,CF_NIV_SUIV,,4.0,,
426,21-10345,,2021-02-12 11:00:00,,CF_NIV_SUIV,,,120.0,
427,21-10346,,2021-02-17 15:00:00,,CF_NIV_SUIV,,,,
428,21-10348,,2021-03-01 16:00:00,,CF_NIV_SUIV,,5.0,,
429,21-10349,,2021-02-22 15:00:00,,CF_NIV_SUIV,,,120.0,
430,21-1035,,2021-01-29 11:00:00,,CF_NIV_SUIV,,,,
431,21-10350,,2021-02-12 11:00:00,,CF_NIV_SUIV,,,120.0,
432,21-10352,,2021-02-25 16:00:00,,CF_NIV_SUIV,,,150.0,
433,21-10353,,2021-03-01 15:00:00,,CF_NIV_SUIV,,4.0,,
434,21-10355,,2021-03-02 16:00:00,,CF_NIV_SUIV,,4.0,,
435,21-10357,,2021-02-16 11:00:00,,CF_NIV_SUIV,,,180.0,
436,21-10358,,2021-02-15 11:00:00,,CF_NIV_SUIV,,6.0,,
437,21-10361,,2021-03-01 11:00:00,,CF_NIV_SUIV,,6.0,,
438,21-10367,,2021-02-23 11:00:00,,CF_NIV_SUIV,,4.0,,
439,21-1037,,2021-02-09 10:00:00,,CF_NIV_SUIV,,4.0,,
440,21-10370,,2021-02-18 11:00:00,,CF_NIV_SUIV,,,120.0,
441,21-10371,,2021-02-25 11:00:00,,CF_NIV_SUIV,,,,
442,21-10372,,2021-02-12 11:00:00,,CF_NIV_SUIV,,,240.0,
443,21-10374,,2021-02-15 11:00:00,,CF_NIV_SUIV,,6.0,,
444,21-10377,,2021-03-05 11:00:00,,CF_NIV_SUIV,,4.0,,
445,21-10378,,2021-02-25 11:00:00,,CF_NIV_SUIV,,3.0,,
446,21-10380,,2021-03-01 16:00:00,,CF_NIV_SUIV,,6.0,,
447,21-10382,,2021-02-16 11:00:00,,CF_NIV_SUIV,,,90.0,
448,21-10383,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,180.0,
449,21-10384,,2021-02-16 11:00:00,,CF_NIV_SUIV,,,120.0,
450,21-10386,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,120.0,
451,21-10388,,2021-02-26 11:00:00,,CF_NIV_SUIV,,4.0,,
452,21-10390,,2021-02-24 15:00:00,,CF_NIV_SUIV,,5.0,,
453,21-10391,,2021-03-09 11:00:00,,CF_NIV_SUIV,,,,
454,21-10392,,2021-02-26 11:00:00,,CF_NIV_SUIV,,4.0,,
455,21-10393,,2021-02-24 11:00:00,,CF_NIV_SUIV,,,,
456,21-10394,,2021-02-17 11:00:00,,CF_NIV_SUIV,,,120.0,
457,21-10395,,2021-02-22 11:00:00,,CF_NIV_SUIV,,3.0,,
458,21-10396,,2021-03-11 16:30:00,,CF_NIV_SUIV,,,180.0,
459,21-10397,,2021-02-22 15:30:00,,CF_NIV_SUIV,,,180.0,
460,21-10398,,2021-02-26 11:00:00,,CF_NIV_SUIV,,6.0,,
461,21-10400,,2021-02-19 16:00:00,,CF_NIV_SUIV,,,,
462,21-10402,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,60.0,
463,21-10405,,2021-02-25 11:00:00,,CF_NIV_SUIV,,4.0,,
464,21-10406,2021-02-13 11:00:00,,,CF_NIV_SUIV,,,180.0,
465,21-10407,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,180.0,
466,21-10408,,2021-02-05 11:00:00,,CF_NIV_SUIV,,4.0,,
467,21-10409,,2021-03-09 17:00:00,,CF_NIV_SUIV,,4.0,,
468,21-1041,,2021-02-08 11:00:00,,CF_NIV_SUIV,,4.0,,
469,21-10410,,2021-02-22 11:00:00,,CF_NIV_SUIV,,2.0,,
470,21-10412,,2021-02-23 15:00:00,,CF_NIV_SUIV,,6.0,,
471,21-10414,,2021-02-24 11:00:00,,CF_NIV_SUIV,,,120.0,
472,21-10416,,2021-03-01 10:00:00,,CF_NIV_SUIV,,4.0,,
473,21-10418,,2021-03-18 15:00:00,,CF_NIV_SUIV,,5.0,,
474,21-10419,,2021-02-18 11:00:00,,CF_NIV_SUIV,,,150.0,
475,21-10420,,2021-02-23 11:00:00,,CF_NIV_SUIV,,4.0,,
476,21-10421,,2021-02-15 11:00:00,,CF_NIV_SUIV,,6.0,,
477,21-10422,,2021-02-22 14:00:00,,CF_NIV_SUIV,,,,
478,21-10423,,2021-02-10 11:00:00,,CF_NIV_SUIV,,,,
479,21-10424,,2021-02-25 11:00:00,,CF_NIV_SUIV,,6.0,,
480,21-10425,,2021-02-16 15:00:00,,CF_NIV_SUIV,,,,
481,21-10429,,2021-02-26 15:00:00,,CF_NIV_SUIV,,5.0,,
482,21-10433,,2021-02-26 15:00:00,,CF_NIV_SUIV,,,,
483,21-10434,2021-02-19 13:00:00,,,CF_NIV_SUIV,,,90.0,
484,21-10435,,2021-02-15 15:00:00,,CF_NIV_SUIV,,,160.0,
485,21-10436,,2021-02-25 11:00:00,,CF_NIV_SUIV,,,120.0,
486,21-10437,,2021-02-22 11:00:00,,CF_NIV_SUIV,,6.0,,
487,21-10438,,2021-02-25 11:00:00,,CF_NIV_SUIV,,6.0,,
488,21-10439,,2021-03-01 11:00:00,,CF_NIV_SUIV,,6.0,,
489,21-10441,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,,
490,21-10442,,2021-02-25 11:00:00,,CF_NIV_SUIV,,180.0,,
491,21-10443,,2021-02-24 11:00:00,,CF_NIV_SUIV,,4.0,,
492,21-10449,,2021-03-01 11:00:00,,CF_NIV_SUIV,,4.0,,
493,21-10453,,2021-02-22 15:00:00,,CF_NIV_SUIV,,3.0,,
494,21-10454,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,,
495,21-10456,,2021-02-25 17:00:00,,CF_NIV_SUIV,,,120.0,
496,21-10457,,2021-03-01 11:00:00,,CF_NIV_SUIV,,4.0,,
497,21-10458,,2021-02-12 11:00:00,,CF_NIV_SUIV,,6.0,,
498,21-10459,,2021-02-15 16:00:00,,CF_NIV_SUIV,,,120.0,
499,21-1046,,2021-02-11 10:30:00,,CF_NIV_SUIV,,4.0,,
500,21-10460,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,120.0,
501,21-10462,,2021-02-23 10:00:00,,CF_NIV_SUIV,,4.0,,
502,21-10463,,2021-04-28 16:00:00,,CF_NIV_SUIV,,,,
503,21-10469,,2021-02-22 11:30:00,,CF_NIV_SUIV,,,,
504,21-10471,,2021-02-21 23:00:00,,CF_NIV_SUIV,,6.0,,
505,21-10472,,2021-02-22 11:00:00,,CF_NIV_SUIV,,3.0,,
506,21-10477,,2021-02-24 11:00:00,,CF_NIV_SUIV,,4.0,,
507,21-10478,,2021-03-01 11:00:00,,CF_NIV_SUIV,,4.0,,
508,21-10479,,2021-02-19 11:00:00,,CF_NIV_SUIV,,4.0,,
509,21-10480,,2021-02-12 11:00:00,,CF_NIV_SUIV,,,,
510,21-10481,,2021-03-01 11:00:00,,CF_NIV_SUIV,,6.0,,
511,21-10483,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,,
512,21-10484,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,,
513,21-10485,,2021-02-12 11:00:00,,CF_NIV_SUIV,,3.0,,
514,21-10486,,2021-02-23 10:00:00,,CF_NIV_SUIV,,,,
515,21-10487,,2021-02-22 11:00:00,,CF_NIV_SUIV,,4.0,,
516,21-10493,,2021-02-22 16:00:00,,CF_NIV_SUIV,,,120.0,
517,21-10494,,2021-02-26 11:00:00,,CF_NIV_SUIV,,4.0,,
518,21-10495,,2021-02-22 13:00:00,,CF_NIV_SUIV,,4.0,,
519,21-10496,,2021-02-11 11:00:00,,CF_NIV_SUIV,,,180.0,
520,21-10497,,2021-03-02 11:00:00,,CF_NIV_SUIV,,180.0,,
521,21-10498,,2021-02-12 11:00:00,,CF_NIV_SUIV,,,120.0,
522,21-10500,,2021-03-15 11:00:00,,CF_NIV_SUIV,,,,
523,21-10501,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,,
524,21-10503,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,180.0,
525,21-10509,,2021-02-22 11:00:00,,CF_NIV_SUIV,,6.0,,
526,21-1051,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,,
527,21-10510,,2021-02-12 15:00:00,,CF_NIV_SUIV,,,180.0,
528,21-10511,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,180.0,
529,21-10512,,2021-03-01 11:00:00,,CF_NIV_SUIV,,6.0,,
530,21-10513,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,120.0,
531,21-10514,,2021-02-15 15:00:00,,CF_NIV_SUIV,,,,
532,21-10526,,2021-02-22 10:30:00,,CF_NIV_SUIV,,,120.0,
533,21-10543,,2021-02-09 11:00:00,,CF_NIV_SUIV,,,120.0,
534,21-10545,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,180.0,
535,21-1055,,2021-03-01 11:00:00,,CF_NIV_SUIV,,6.0,,
536,21-10552,,2021-02-23 15:00:00,,CF_NIV_SUIV,,,,
537,21-10580,,2021-02-26 16:00:00,,CF_NIV_SUIV,,,210.0,
538,21-10606,,2021-02-25 14:00:00,,CF_NIV_SUIV,,3.0,,
539,21-10620,,2021-03-05 17:00:00,,CF_NIV_SUIV,,,,
540,21-10627,,2021-02-25 11:00:00,,CF_NIV_SUIV,,5.0,,
541,21-1063,,2021-01-29 13:00:00,,CF_NIV_SUIV,,,180.0,
542,21-10633,,2021-03-05 12:00:00,,CF_NIV_SUIV,,,120.0,
543,21-10642,,2021-03-04 16:00:00,,CF_NIV_SUIV,,3.0,,
544,21-10644,,2021-02-16 11:00:00,,CF_NIV_SUIV,,,90.0,
545,21-10645,,2021-02-19 11:00:00,,CF_NIV_SUIV,,4.0,,
546,21-10647,,2021-02-16 11:00:00,,CF_NIV_SUIV,,,,
547,21-10648,,2021-03-04 11:00:00,,CF_NIV_SUIV,,,,
548,21-1065,,2021-02-04 16:00:00,,CF_NIV_SUIV,,,90.0,
549,21-10653,,2021-02-26 15:30:00,,CF_NIV_SUIV,,,90.0,
550,21-10662,,2021-02-22 12:00:00,,CF_NIV_SUIV,,,,
551,21-10664,,2021-02-19 11:00:00,,CF_NIV_SUIV,,6.0,,
552,21-10665,,2021-02-18 11:00:00,,CF_NIV_SUIV,,,90.0,
553,21-10671,,2021-02-12 11:00:00,,CF_NIV_SUIV,,,90.0,
554,21-10672,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,,
555,21-10675,,2021-02-15 22:59:00,,CF_NIV_SUIV,,,120.0,
556,21-10676,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,,
557,21-1068,,2021-01-26 14:00:00,,CF_NIV_SUIV,,,,
558,21-10683,,2021-02-23 11:00:00,,CF_NIV_SUIV,,,,
559,21-10684,,2021-02-19 15:00:00,,CF_NIV_SUIV,,,120.0,
560,21-10685,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,120.0,
561,21-10690,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,120.0,
562,21-10691,,2021-02-26 11:00:00,,CF_NIV_SUIV,,6.0,,
563,21-10694,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,,
564,21-10698,,2021-02-24 11:00:00,,CF_NIV_SUIV,,,120.0,
565,21-10699,,2021-02-25 15:30:00,,CF_NIV_SUIV,,,,
566,21-10705,,2021-02-25 11:00:00,,CF_NIV_SUIV,,,90.0,
567,21-1071,,2021-01-28 11:00:00,,CF_NIV_SUIV,,,180.0,
568,21-10710,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,180.0,
569,21-1072,,2021-02-03 11:00:00,,CF_NIV_SUIV,,3.0,,
570,21-10722,,2021-02-22 16:00:00,,CF_NIV_SUIV,,,180.0,
571,21-10723,,2021-03-04 11:00:00,,CF_NIV_SUIV,,6.0,,
572,21-10726,,2021-02-25 11:00:00,,CF_NIV_SUIV,,,120.0,
573,21-1074,,2021-02-04 16:30:00,,CF_NIV_SUIV,,,120.0,
574,21-10742,,2021-02-24 11:00:00,,CF_NIV_SUIV,,4.0,,
575,21-10743,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,120.0,
576,21-10744,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,,
577,21-10745,,2021-03-26 16:00:00,,CF_NIV_SUIV,,,120.0,
578,21-10746,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,120.0,
579,21-1075,,2021-02-12 11:00:00,,CF_NIV_SUIV,,6.0,,
580,21-10750,,2021-02-17 11:00:00,,CF_NIV_SUIV,,,90.0,
581,21-10754,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,150.0,
582,21-10756,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,,
583,21-1076,,2021-02-08 11:00:00,,CF_NIV_SUIV,,4.0,,
584,21-10761,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,180.0,
585,21-10762,,2021-02-25 11:00:00,,CF_NIV_SUIV,,,180.0,
586,21-10767,,2021-02-15 13:00:00,,CF_NIV_SUIV,,,120.0,
587,21-10771,,2021-02-05 11:00:00,,CF_NIV_SUIV,,,90.0,
588,21-10772,,2021-03-02 10:00:00,,CF_NIV_SUIV,,,,
589,21-10774,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,120.0,
590,21-10778,,2021-02-12 13:00:00,,CF_NIV_SUIV,,,4.0,
591,21-10782,,2021-02-26 13:00:00,,CF_NIV_SUIV,,6.0,,
592,21-10787,,2021-03-04 15:00:00,,CF_NIV_SUIV,,6.0,,
593,21-10789,,2021-02-18 11:00:00,,CF_NIV_SUIV,,,120.0,
594,21-1079,,2021-02-01 15:00:00,,CF_NIV_SUIV,,,,
595,21-10790,,2021-03-01 11:00:00,,CF_NIV_SUIV,,4.0,,
596,21-10796,,2021-03-25 11:00:00,,CF_NIV_SUIV,,4.0,,
597,21-1080,,2021-01-29 16:00:00,,CF_NIV_SUIV,,4.0,,
598,21-10800,,2021-02-24 11:00:00,,CF_NIV_SUIV,,8.0,,
599,21-10802,,2021-02-23 11:00:00,,CF_NIV_SUIV,,,120.0,
600,21-10803,,2021-03-01 11:00:00,,CF_NIV_SUIV,,4.0,,
601,21-10805,,2021-02-16 16:00:00,,CF_NIV_SUIV,,,,
602,21-10814,,2021-03-01 09:00:00,,CF_NIV_SUIV,,,,
603,21-10821,,2021-03-05 11:00:00,,CF_NIV_SUIV,,,120.0,
604,21-10822,,2021-02-19 11:00:00,,CF_NIV_SUIV,,5.0,,
605,21-10824,,2021-02-17 11:00:00,,CF_NIV_SUIV,,,120.0,
606,21-10826,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,120.0,
607,21-10828,,2021-02-25 11:00:00,,CF_NIV_SUIV,,,150.0,
608,21-10829,,2021-02-16 11:00:00,,CF_NIV_SUIV,,,180.0,
609,21-1083,,2021-02-15 12:00:00,,CF_NIV_SUIV,,,120.0,
610,21-10831,,2021-02-22 11:00:00,,CF_NIV_SUIV,,6.0,,
611,21-10837,,2021-03-05 15:00:00,,CF_NIV_SUIV,,6.0,,
612,21-10839,,2021-03-03 16:00:00,,CF_NIV_SUIV,,6.0,,
613,21-10841,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,,
614,21-10843,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,,
615,21-10844,,2021-02-25 11:00:00,,CF_NIV_SUIV,,90.0,,
616,21-10845,,2021-02-09 11:00:00,,CF_NIV_SUIV,,,45.0,
617,21-10848,,2021-02-25 11:00:00,,CF_NIV_SUIV,,6.0,,
618,21-10849,,2021-02-25 15:00:00,,CF_NIV_SUIV,,4.0,,
619,21-10850,,2021-02-18 15:00:00,,CF_NIV_SUIV,,3.0,,
620,21-10852,,2021-03-01 11:00:00,,CF_NIV_SUIV,,4.0,,
621,21-10855,,2021-03-01 11:00:00,,CF_NIV_SUIV,,3.0,,
622,21-10856,,2021-02-25 15:00:00,,CF_NIV_SUIV,,4.0,,
623,21-10858,,2021-02-19 16:00:00,,CF_NIV_SUIV,,,,
624,21-10859,,2021-03-01 11:00:00,,CF_NIV_SUIV,,,120.0,
625,21-10860,,2021-02-12 11:00:00,,CF_NIV_SUIV,,,90.0,
626,21-10861,,2021-02-16 11:00:00,,CF_NIV_SUIV,,,,
627,21-10862,,2021-02-12 11:00:00,,CF_NIV_SUIV,,,120.0,
628,21-10863,,2021-03-08 15:00:00,,CF_NIV_SUIV,,,,
629,21-10864,,2021-02-28 11:00:00,,CF_NIV_SUIV,,,,
630,21-10865,,2021-02-25 11:00:00,,CF_NIV_SUIV,,4.0,,
631,21-10870,,2021-02-17 11:00:00,,CF_NIV_SUIV,,,120.0,
632,21-10872,,2021-03-04 15:00:00,,CF_NIV_SUIV,,,,
633,21-10874,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,120.0,
634,21-10880,,2021-02-19 15:00:00,,CF_NIV_SUIV,,4.0,,
635,21-10881,,2021-02-19 15:00:00,,CF_NIV_SUIV,,3.0,,
636,21-10882,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,150.0,
637,21-10883,,2021-02-18 15:00:00,,CF_NIV_SUIV,,6.0,,
638,21-10886,,2021-02-22 08:00:00,,CF_NIV_SUIV,,,,
639,21-10890,,2021-02-25 10:30:00,,CF_NIV_SUIV,,,,
640,21-10894,,2021-02-15 11:00:00,,CF_NIV_SUIV,,4.0,,
641,21-10895,,2021-02-08 15:00:00,,CF_NIV_SUIV,,,120.0,
642,21-10899,,2021-02-17 11:00:00,,CF_NIV_SUIV,,,,
643,21-10901,,2021-02-15 11:00:00,,CF_NIV_SUIV,,3.0,,
644,21-10903,,2021-02-17 11:00:00,,CF_NIV_SUIV,,,120.0,
645,21-10907,,2021-02-26 11:00:00,,CF_NIV_SUIV,,4.0,,
646,21-10910,,2021-02-16 11:00:00,,CF_NIV_SUIV,,,120.0,
647,21-10915,,2021-02-26 11:00:00,,CF_NIV_SUIV,,,120.0,
648,21-10917,,2021-03-04 15:00:00,,CF_NIV_SUIV,,,120.0,
649,21-10918,,2021-02-25 11:00:00,,CF_NIV_SUIV,,4.0,,
650,21-10920,,2021-02-22 11:00:00,,CF_NIV_SUIV,,,120.0,
651,21-10921,,2021-02-19 16:00:00,,CF_NIV_SUIV,,,120.0,
652,21-10922,,2021-02-26 15:00:00,,CF_NIV_SUIV,,4.0,,
653,21-10927,,2021-02-19 15:00:00,,CF_NIV_SUIV,,,180.0,
654,21-10929,,2021-02-23 11:00:00,,CF_NIV_SUIV,,,90.0,
655,21-10930,,2021-02-19 11:00:00,,CF_NIV_SUIV,,,120.0,
656,21-10932,,2021-03-05 11:00:00,,CF_NIV_SUIV,,4.0,,
657,21-10934,,2021-02-24 11:00:00,,CF_NIV_SUIV,,4.0,,
658,21-10935,,2021-02-26 16:00:00,,CF_NIV_SUIV,,,,
659,21-10936,,2021-02-15 11:00:00,,CF_NIV_SUIV,,,90.0,
660,21-10940,,2021-02-19 11:00:00,,CF_NIV_SUIV,,5.0,,
661,21-10941,,2021-02-16 11:00:00,,CF_NIV_SUIV,,,210.0,
662,21-10951,,2021-03-08 15:00:00,,CF_NIV_SUIV,,6.0,,
663,21-10952,,2021-03-02 11:00:00,,CF_NIV_SUIV,,5.0,,
664,21-10954,,2021-02-18 13:00:00,,CF_NIV_SUIV,,,120.0,
665,21-10956,,2021-02-24 11:00:00,,CF_NIV_SUIV,,,120.0,
666,21-10959,,2021-02-25 11:30:00,,CF_NIV_SUIV,,,,
667,21-10962,,2021-02-15 16:00:00,,CF_NIV_SUIV,,,,
668,21-10963,,2021-02-18 15:00:00,,CF_NIV_SUIV,,7.0,,
669,21-10964,,2021-02-25 11:00:00,,CF_NIV_SUIV,,,,
670,21-10965,,2021-02-11 11:00:00,,CF_NIV_SUIV,,3.0,,
671,21-10966,,2021-02-23 11:00:00,2021-03-30 22:00:00,CF_NIV_SUIV,,4.0,,
672,21-10967,,2021-03-04 15:00:00,,CF_NIV_SUIV,,6.0,,
673,21-10971,,2021-03-04 14:00:00,,CF_NIV_SUIV,,4.0,,
674,21-10972,,2021-02-22 11:00:00,2021-03-18 23:00:00,CF_NIV_SUIV,,4.0,,
