BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
21-80923,,2021-07-16 11:00:00,,CF_NIV_SUIV,,4.0,,
21-80925,,2021-07-05 15:00:00,,CF_NIV_SUIV,,,90.0,
21-80927,,2021-07-13 15:00:00,,CF_NIV_SUIV,,4.0,,
21-80933,,2021-06-30 11:00:00,,CF_NIV_SUIV,,,90.0,
21-80936,,2021-07-19 11:00:00,,CF_NIV_SUIV,,,120.0,
21-80937,,2021-07-23 15:00:00,,CF_NIV_SUIV,,6.0,,
21-80938,,2021-08-27 11:00:00,,CF_NIV_SUIV,,,120.0,
21-80939,,2021-07-15 15:00:00,,CF_NIV_SUIV,,,,
21-80940,,2021-07-12 15:00:00,,CF_NIV_SUIV,,,120.0,
21-80941,,2021-07-22 09:00:00,,CF_NIV_SUIV,,4.0,,
21-80945,,2021-07-23 11:00:00,,CF_NIV_SUIV,,4.0,,
21-80946,2021-07-12 10:00:00,,,CF_NIV_SUIV,,,,
21-80947,,2021-07-22 11:00:00,,CF_NIV_SUIV,,,120.0,
21-80951,,2021-07-19 14:00:00,,CF_NIV_SUIV,,6.0,,
21-80952,,2021-07-29 11:00:00,,CF_NIV_SUIV,,,120.0,
21-80954,,2021-07-02 11:00:00,,CF_NIV_SUIV,,,120.0,
21-80960,,2021-07-13 15:00:00,,CF_NIV_SUIV,,,,
21-80961,,2021-07-05 08:00:00,,CF_NIV_SUIV,,,120.0,
21-80962,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
21-80963,,2021-08-31 11:00:00,,CF_NIV_SUIV,,6.0,,
21-80964,,2021-07-16 11:00:00,,CF_NIV_SUIV,,6.0,,
21-80965,,2021-07-26 15:00:00,,CF_NIV_SUIV,,6.0,,
21-80967,,2021-07-15 11:00:00,,CF_NIV_SUIV,,,,
21-80968,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,120.0,
21-80969,,2021-07-06 22:00:00,,CF_NIV_SUIV,,,120.0,
21-80970,,2021-07-15 11:00:00,,CF_NIV_SUIV,,90.0,,
21-80971,,2021-07-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-80974,,2021-07-08 11:00:00,,CF_NIV_SUIV,,,120.0,
21-80975,,2021-07-29 11:00:00,,CF_NIV_SUIV,,,180.0,
21-80976,,2021-07-19 11:00:00,,CF_NIV_SUIV,,5.0,,
21-80980,,2021-07-16 11:00:00,,CF_NIV_SUIV,,6.0,,
21-80981,,2021-07-27 09:00:00,,CF_NIV_SUIV,,4.0,,
21-80982,,2021-07-08 16:00:00,,CF_NIV_SUIV,,,,
21-80984,,2021-07-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-80986,,2021-07-16 15:00:00,,CF_NIV_SUIV,,4.0,,
21-80987,,2021-07-19 17:00:00,,CF_NIV_SUIV,,,120.0,
21-80988,,2021-07-06 16:00:00,,CF_NIV_SUIV,,4.0,,
21-80992,,2021-07-19 11:00:00,,CF_NIV_SUIV,,5.0,,
21-80993,,2021-07-19 14:00:00,,CF_NIV_SUIV,,6.0,,
21-80997,,2021-07-19 11:00:00,,CF_NIV_SUIV,,,,
21-80998,,2021-07-07 11:00:00,,CF_NIV_SUIV,,4.0,,
21-80999,,2021-07-21 16:00:00,,CF_NIV_SUIV,,4.0,,
21-81008,,2021-07-15 11:00:00,,CF_NIV_SUIV,,,,
21-81013,,2021-07-29 15:00:00,,CF_NIV_SUIV,,3.0,,
21-81017,,2021-07-16 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81018,,2021-07-18 23:00:00,,CF_NIV_SUIV,,,,
21-81019,,2021-07-05 10:30:00,,CF_NIV_SUIV,,,,
21-81020,,2021-07-19 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81021,,2021-07-12 11:00:00,,CF_NIV_SUIV,,,180.0,
21-81024,,2021-07-15 16:00:00,,CF_NIV_SUIV,,4.0,,
21-81026,,2021-07-16 14:00:00,,CF_NIV_SUIV,,,,
21-81027,2021-07-05 11:00:00,,,CF_NIV_SUIV,,,,
21-81028,,2021-07-20 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81031,,2021-07-16 16:30:00,,CF_NIV_SUIV,,,,
21-81032,,2021-07-15 16:00:00,,CF_NIV_SUIV,,,,
21-81033,,2021-07-02 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81034,,2021-06-29 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81035,,2021-07-15 11:00:00,,CF_NIV_SUIV,,,,
21-81036,,2021-07-16 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81039,,2021-07-07 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81040,2021-06-30 16:00:00,,,CF_NIV_SUIV,,,20.0,
21-81043,,2021-07-02 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81045,,2021-07-22 11:00:00,,CF_NIV_SUIV,,5.0,,
21-81046,,2021-07-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81047,2021-07-09 15:00:00,,2021-07-22 22:00:00,CF_NIV_SUIV,,,,
21-81048,,2021-07-02 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81049,,2021-07-12 16:00:00,,CF_NIV_SUIV,,4.0,,
21-81050,,2021-07-23 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81051,,2021-07-20 11:00:00,,CF_NIV_SUIV,,,,
21-81052,,2021-07-09 11:00:00,,CF_NIV_SUIV,,5.0,,
21-81053,,2021-07-29 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81054,,2021-07-15 15:00:00,,CF_NIV_SUIV,,4.0,,
21-81055,,2021-07-12 14:00:00,,CF_NIV_SUIV,,3.0,,
21-81056,,2021-07-19 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81057,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,180.0,
21-81058,,2021-07-19 07:00:00,,CF_NIV_SUIV,,4.0,,
21-81059,,2021-07-16 15:00:00,,CF_NIV_SUIV,,4.0,,
21-81071,,2021-07-09 16:00:00,,CF_NIV_SUIV,,,,
21-81073,,2021-07-08 11:00:00,,CF_NIV_SUIV,,,4.0,
21-81076,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,180.0,
21-81077,,2021-07-22 11:00:00,,CF_NIV_SUIV,,,,
21-81078,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
21-81079,,2021-07-16 15:00:00,,CF_NIV_SUIV,,,120.0,
21-81080,,2021-08-11 11:00:00,,CF_NIV_SUIV,,,,
21-81082,,2021-07-16 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81083,,2021-07-19 13:00:00,,CF_NIV_SUIV,,,,
21-81085,,2021-07-08 11:00:00,,CF_NIV_SUIV,,,,
21-81086,,2021-07-16 22:30:00,,CF_NIV_SUIV,,4.0,,
21-81088,,2021-07-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81089,,2021-07-13 14:00:00,,CF_NIV_SUIV,,,180.0,
21-81091,,2021-07-15 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81093,,2021-07-12 13:00:00,,CF_NIV_SUIV,,4.0,,
21-81094,,2021-07-15 11:00:00,,CF_NIV_SUIV,,5.0,,
21-81095,,2021-07-19 11:00:00,,CF_NIV_SUIV,,,,
21-81096,,2021-07-05 10:00:00,,CF_NIV_SUIV,,,,
21-81097,,2021-07-01 23:00:00,,CF_NIV_SUIV,,,,
21-81098,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,,
21-81099,,2021-07-22 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81100,,2021-07-09 22:00:00,,CF_NIV_SUIV,,,120.0,
21-81101,,2021-07-06 08:00:00,,CF_NIV_SUIV,,,120.0,
21-81102,,2021-07-05 15:30:00,,CF_NIV_SUIV,,,120.0,
21-81103,,2021-07-19 15:00:00,,CF_NIV_SUIV,,,180.0,
21-81104,,2021-07-30 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81105,,2021-07-06 10:00:00,,CF_NIV_SUIV,,,90.0,
21-81106,,2021-07-06 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81107,,2021-07-20 11:00:00,,CF_NIV_SUIV,,,180.0,
21-81108,,2021-07-07 16:00:00,,CF_NIV_SUIV,,,6.0,
21-81109,,2021-07-26 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81110,,2021-07-05 09:00:00,,CF_NIV_SUIV,,4.0,,
21-81111,,2021-07-30 16:00:00,,CF_NIV_SUIV,,,180.0,
21-81112,,2021-07-02 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81113,,2021-07-16 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81114,,2021-07-15 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81128,,2021-07-26 10:00:00,,CF_NIV_SUIV,,4.0,,
21-81129,,2021-09-13 22:00:00,,CF_NIV_SUIV,,,90.0,
21-81130,,2021-07-16 11:00:00,,CF_NIV_SUIV,,,,
21-81131,,2021-06-30 13:00:00,,CF_NIV_SUIV,,,,
21-81132,,2021-07-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81134,,2021-07-20 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81135,,2021-07-06 11:00:00,,CF_NIV_SUIV,,,,
21-81136,,2021-07-02 16:00:00,,CF_NIV_SUIV,,,,
21-81137,,2021-07-02 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81138,,2021-07-15 16:00:00,,CF_NIV_SUIV,,,120.0,
21-81139,,2021-07-20 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81140,,2021-06-24 17:00:00,,CF_NIV_SUIV,,6.0,,
21-81141,,2021-07-19 10:00:00,,CF_NIV_SUIV,,,120.0,
21-81142,,2021-07-06 16:00:00,,CF_NIV_SUIV,,4.0,,
21-81143,,2021-07-15 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81144,,2021-07-08 11:00:00,,CF_NIV_SUIV,,5.0,,
21-81145,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81146,,2021-09-06 11:00:00,,CF_NIV_SUIV,,,,
21-81147,,2021-07-06 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81155,,2021-08-13 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81156,,2021-07-30 16:00:00,,CF_NIV_SUIV,,,,
21-81162,,2021-07-20 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81163,,2021-06-25 15:00:00,,CF_NIV_SUIV,,2.0,,
21-81164,,2021-07-08 11:00:00,,CF_NIV_SUIV,,,,
21-81178,,2021-06-25 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81181,,2021-07-16 16:00:00,,CF_NIV_SUIV,,3.0,,
21-81184,,2021-07-06 11:00:00,,CF_NIV_SUIV,,,,
21-81185,,2021-07-08 11:00:00,,CF_NIV_SUIV,,,180.0,
21-81186,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,,
21-81189,,2021-07-19 13:00:00,,CF_NIV_SUIV,,,,
21-81190,,2021-07-29 11:00:00,,CF_NIV_SUIV,,,180.0,
21-81191,,2021-07-12 13:00:00,,CF_NIV_SUIV,,,180.0,
21-81195,,2021-07-19 11:00:00,,CF_NIV_SUIV,,,,
21-81197,,2021-07-01 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81205,,2021-07-30 16:00:00,,CF_NIV_SUIV,,,,
21-81207,,2021-08-05 10:00:00,,CF_NIV_SUIV,,,180.0,
21-81208,,2021-07-13 11:00:00,,CF_NIV_SUIV,,,,
21-81212,,2021-07-13 11:00:00,,CF_NIV_SUIV,,,,
21-81219,,2021-07-20 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81221,,2021-07-01 11:00:00,,CF_NIV_SUIV,,,,
21-81224,,2021-07-09 15:00:00,,CF_NIV_SUIV,,,90.0,
21-81226,,2021-07-20 15:00:00,,CF_NIV_SUIV,,,,
21-81244,,2021-09-13 13:00:00,,CF_NIV_SUIV,,,120.0,
21-81247,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81249,,2021-07-26 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81252,,2021-09-17 11:00:00,,CF_NIV_SUIV,,,,
21-81253,,2021-07-19 15:00:00,,CF_NIV_SUIV,,4.0,,
21-81254,,2021-07-05 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81257,,2021-07-23 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81259,,2021-07-22 14:00:00,,CF_NIV_SUIV,,,,
21-81261,,2021-07-16 16:00:00,,CF_NIV_SUIV,,6.0,,
21-81262,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81265,,2021-07-12 11:00:00,,CF_NIV_SUIV,,5.0,,
21-81266,,2021-07-12 15:00:00,,CF_NIV_SUIV,,,,
21-81275,,2021-09-06 11:00:00,,CF_NIV_SUIV,,,,
21-81277,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81279,,2021-07-30 11:00:00,,CF_NIV_SUIV,,,,
21-81283,,2021-07-19 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81284,,2021-07-26 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81287,,2021-07-13 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81288,,2021-07-05 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81291,,2021-07-02 09:00:00,,CF_NIV_SUIV,,,120.0,
21-81293,,2021-07-08 16:00:00,,CF_NIV_SUIV,,,120.0,
21-81294,,2021-07-06 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81295,,2021-07-19 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81296,,2021-07-23 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81298,,2021-08-31 11:00:00,,CF_NIV_SUIV,,,,
21-81305,,2021-06-30 16:00:00,,CF_NIV_SUIV,,,,
21-81310,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81316,,2021-07-06 11:00:00,,CF_NIV_SUIV,,,,
21-81319,,2021-07-13 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81320,,2021-07-16 11:00:00,,CF_NIV_SUIV,,,,
21-81321,,2021-07-07 10:00:00,,CF_NIV_SUIV,,,180.0,
21-81324,,2021-07-05 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81325,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81326,,2021-07-22 15:00:00,,CF_NIV_SUIV,,4.0,,
21-81327,,2021-07-09 10:00:00,,CF_NIV_SUIV,,,90.0,
21-81332,,2021-07-12 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81333,,2021-07-02 15:00:00,,CF_NIV_SUIV,,,,
21-81335,,2021-07-22 09:00:00,,CF_NIV_SUIV,,6.0,,
21-81336,,2021-07-16 15:00:00,,CF_NIV_SUIV,,7.0,,
21-81337,,2021-07-19 11:00:00,,CF_NIV_SUIV,,5.0,,
21-81339,,2021-07-15 16:00:00,,CF_NIV_SUIV,,,150.0,
21-81340,,2021-06-25 07:00:00,,CF_NIV_SUIV,,,,
21-81341,,2021-07-26 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81344,,2021-07-16 11:00:00,,CF_NIV_SUIV,,,,
21-81345,,2021-07-16 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81346,,2021-07-30 16:30:00,,CF_NIV_SUIV,,,120.0,
21-81349,,2021-07-20 16:00:00,,CF_NIV_SUIV,,4.0,,
21-81350,,2021-07-19 15:00:00,,CF_NIV_SUIV,,,,
21-81353,,2021-07-13 11:00:00,,CF_NIV_SUIV,,,180.0,
21-81357,2021-07-15 15:00:00,,,CF_NIV_SUIV,,,,
21-81361,,2021-07-27 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81364,,2021-07-16 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81366,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,180.0,
21-81367,,2021-07-19 11:00:00,,CF_NIV_SUIV,,,,
21-81368,,2021-07-30 16:00:00,,CF_NIV_SUIV,,,,
21-81371,,2021-07-06 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81376,,2021-07-21 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81377,,2021-07-02 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81378,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81379,,2021-07-16 14:00:00,,CF_NIV_SUIV,,8.0,,
21-81380,,2021-07-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81381,,2021-07-07 16:00:00,,CF_NIV_SUIV,,,90.0,
21-81382,,2021-07-20 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81383,,2021-07-12 11:00:00,,CF_NIV_SUIV,,5.0,,
21-81384,,2021-06-29 16:00:00,,CF_NIV_SUIV,,4.0,,
21-81385,,2021-07-20 16:00:00,,CF_NIV_SUIV,,,90.0,
21-81386,,2021-07-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81387,,2021-07-07 15:00:00,,CF_NIV_SUIV,,,90.0,
21-81388,,2021-07-09 16:00:00,,CF_NIV_SUIV,,6.0,,
21-81389,,2021-07-16 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81390,2021-06-25 11:00:00,,,CF_NIV_SUIV,,4.0,,
21-81392,,2021-07-16 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81395,,2021-07-22 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81396,,2021-06-30 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81398,,2021-07-21 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81401,,2021-07-22 11:00:00,,CF_NIV_SUIV,,,,
21-81404,,2021-07-21 11:00:00,,CF_NIV_SUIV,,,150.0,
21-81412,,2021-07-16 11:00:00,,CF_NIV_SUIV,,,180.0,
21-81421,,2021-07-16 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81424,,2021-07-19 11:00:00,,CF_NIV_SUIV,,,,
21-81426,,2021-07-26 15:00:00,,CF_NIV_SUIV,,,,
21-81428,,2021-07-02 13:00:00,,CF_NIV_SUIV,,6.0,,
21-81430,,2021-07-08 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81433,,2021-07-15 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81434,,2021-07-29 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81435,,2021-07-16 15:00:00,,CF_NIV_SUIV,,4.0,,
21-81436,,2021-07-12 21:00:00,,CF_NIV_SUIV,,,,
21-81437,,2021-07-30 11:00:00,,CF_NIV_SUIV,,,,
21-81439,,2021-07-22 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81440,,2021-07-21 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81441,,2021-07-09 15:00:00,,CF_NIV_SUIV,,4.0,,
21-81442,,2021-07-05 11:00:00,,CF_NIV_SUIV,,3.0,,
21-81443,,2021-07-16 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81444,,2021-07-09 13:00:00,,CF_NIV_SUIV,,,180.0,
21-81445,,2021-07-16 11:00:00,,CF_NIV_SUIV,,8.0,,
21-81446,,2021-07-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81447,,2021-07-16 15:00:00,,CF_NIV_SUIV,,4.0,,
21-81449,,2021-07-15 12:00:00,,CF_NIV_SUIV,,,120.0,
21-81450,,2021-07-09 11:30:00,,CF_NIV_SUIV,,6.0,,
21-81453,,2021-07-16 11:00:00,,CF_NIV_SUIV,,,,
21-81454,,2021-07-15 11:00:00,,CF_NIV_SUIV,,,,
21-81458,,2021-07-08 10:00:00,,CF_NIV_SUIV,,,120.0,
21-81471,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81472,,2021-07-12 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81473,,2021-07-26 15:00:00,,CF_NIV_SUIV,,4.0,,
21-81474,,2021-07-16 16:00:00,,CF_NIV_SUIV,,4.0,,
21-81475,,2021-07-07 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81476,,2021-07-12 15:00:00,,CF_NIV_SUIV,,,120.0,
21-81477,,2021-07-09 15:00:00,,CF_NIV_SUIV,,,90.0,
21-81478,,2021-07-29 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81482,,2021-07-05 15:00:00,,CF_NIV_SUIV,,,120.0,
21-81486,2021-07-06 15:00:00,,,CF_NIV_SUIV,,,,
21-81487,,2021-07-19 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81489,,2021-07-16 11:00:00,,CF_NIV_SUIV,,,,
21-81492,,2021-07-01 15:45:00,,CF_NIV_SUIV,,,,
21-81493,,2021-07-20 19:00:00,,CF_NIV_SUIV,,4.0,,
21-81494,,2021-07-19 15:00:00,2021-10-03 22:00:00,CF_NIV_SUIV,,,,
21-81495,,2021-07-26 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81496,,2021-07-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81497,,2021-07-15 16:00:00,,CF_NIV_SUIV,,4.0,,
21-81498,,2021-08-16 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81499,,2021-09-15 11:00:00,,CF_NIV_SUIV,,,,
21-81500,,2021-07-12 15:00:00,,CF_NIV_SUIV,,,120.0,
21-81502,,2021-07-06 15:30:00,,CF_NIV_SUIV,,2.0,,
21-81515,,2021-07-22 13:00:00,,CF_NIV_SUIV,,8.0,,
21-81517,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
21-81521,,2021-08-02 08:00:00,,CF_NIV_SUIV,,6.0,,
21-81523,,2021-07-23 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81525,,2021-07-16 15:00:00,,CF_NIV_SUIV,,,,
21-81526,,2021-07-21 16:00:00,,CF_NIV_SUIV,,6.0,,
21-81528,,2021-07-08 22:59:00,,CF_NIV_SUIV,,,,
21-81529,,2021-07-19 15:00:00,,CF_NIV_SUIV,,,120.0,
21-81531,,2021-07-13 11:30:00,,CF_NIV_SUIV,,,120.0,
21-81532,,2021-07-19 11:00:00,,CF_NIV_SUIV,,,,
21-81536,,2021-07-15 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81537,,2021-07-20 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81538,,2021-07-02 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81539,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81542,,2021-07-20 11:00:00,,CF_NIV_SUIV,,,,
21-81543,,2021-07-16 11:00:00,,CF_NIV_SUIV,,3.0,,
21-81544,,2021-08-27 22:55:00,,CF_NIV_SUIV,,,120.0,
21-81545,,2021-10-04 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81546,,2021-07-06 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81547,,2021-07-16 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81548,,2021-07-05 16:00:00,,CF_NIV_SUIV,,4.0,,
21-81552,,2021-07-28 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81553,,2021-09-13 16:00:00,,CF_NIV_SUIV,,6.0,,
21-81554,,2021-07-19 11:00:00,,CF_NIV_SUIV,,8.0,,
21-81556,,2021-07-20 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81558,,2021-07-16 11:00:00,,CF_NIV_SUIV,,9.0,,
21-81559,,2021-07-20 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81560,,2021-07-06 16:00:00,,CF_NIV_SUIV,,,,
21-81561,,2021-07-16 17:00:00,,CF_NIV_SUIV,,,,
21-81562,,2021-07-19 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81563,,2021-07-13 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81564,,2021-07-06 11:00:00,,CF_NIV_SUIV,,,90.0,
21-81566,,2021-07-08 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81569,,2021-09-09 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81578,,2021-07-19 08:00:00,,CF_NIV_SUIV,,,90.0,
21-81580,,2021-07-16 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81585,,2021-09-09 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81586,,2021-07-29 16:00:00,,CF_NIV_SUIV,,4.0,,
21-81587,,2021-07-26 14:30:00,,CF_NIV_SUIV,,4.0,,
21-81588,,2021-07-19 15:00:00,,CF_NIV_SUIV,,3.0,,
21-81593,,2021-07-30 13:00:00,,CF_NIV_SUIV,,6.0,,
21-81594,,2021-07-08 11:00:00,,CF_NIV_SUIV,,4.0,,
21-81598,,2021-08-10 11:00:00,,CF_NIV_SUIV,,,,
21-81599,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81603,,2021-08-24 11:00:00,,CF_NIV_SUIV,,,,
21-81604,,2021-07-15 11:00:00,,CF_NIV_SUIV,,,,
21-81606,,2021-07-16 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81609,,2021-07-23 11:00:00,,CF_NIV_SUIV,,,120.0,
21-81610,,2021-07-19 15:00:00,,CF_NIV_SUIV,,6.0,,
21-81611,,2021-07-12 15:00:00,,CF_NIV_SUIV,,,120.0,
21-81614,,2021-06-29 11:00:00,,CF_NIV_SUIV,,6.0,,
21-81615,,2021-07-09 11:00:00,,CF_NIV_SUIV,,6.0,,
