,BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
27,21-14303,,2021-05-10 16:00:00,,CF_NIV_SUIV,,6.0,,
28,21-14661,,2021-05-26 11:00:00,,CF_NIV_SUIV,,,,
29,21-17253,,2021-04-30 11:00:00,,CF_NIV_SUIV,,,180.0,
30,21-17285,,2021-05-10 11:00:00,2021-06-30 22:00:00,CF_NIV_SUIV,,9.0,,
31,21-19104,,2021-05-03 22:30:00,,CF_NIV_SUIV,,4.0,,
32,21-19635,,2021-05-27 15:00:00,,CF_NIV_SUIV,,5.0,,
33,21-20925,,2021-06-03 14:00:00,,CF_NIV_SUIV,,,,
34,21-20980,,2021-05-17 15:00:00,,CF_NIV_SUIV,,7.0,,
35,21-21206,,2021-05-20 14:30:00,,CF_NIV_SUIV,,5.0,,
36,21-22239,,2021-05-17 11:00:00,,CF_NIV_SUIV,,,180.0,
37,21-22748,,2021-05-18 16:00:00,,CF_NIV_SUIV,,,150.0,
38,21-22928,,2021-05-27 10:30:00,,CF_NIV_SUIV,,,180.0,
39,21-22933,,2021-05-12 11:00:00,,CF_NIV_SUIV,,6.0,,
40,21-23057,,2021-05-06 15:00:00,,CF_NIV_SUIV,,4.0,,
41,21-23430,,2021-05-31 11:00:00,,CF_NIV_SUIV,,4.0,,
42,21-23843,,2021-04-30 11:00:00,,CF_NIV_SUIV,,4.0,,
43,21-24271,,2021-05-20 14:30:00,,CF_NIV_SUIV,,4.0,,
44,21-24413,,2021-05-04 11:00:00,,CF_NIV_SUIV,,4.0,,
45,21-24487,,2021-05-10 11:00:00,,CF_NIV_SUIV,,4.0,,
46,21-2518,,2021-05-26 11:00:00,,CF_NIV_SUIV,,,,
47,21-25501,,2021-05-31 11:00:00,,CF_NIV_SUIV,,,180.0,
48,21-25994,,2021-04-30 09:00:00,,CF_NIV_SUIV,,,,
49,21-26665,,2021-05-17 15:00:00,,CF_NIV_SUIV,,,,
50,21-26875,,2021-04-30 16:00:00,,CF_NIV_SUIV,,,120.0,
51,21-27722,,2021-05-16 23:00:00,,CF_NIV_SUIV,,3.0,,
52,21-28168,,2021-05-19 11:00:00,,CF_NIV_SUIV,,3.0,,
53,21-28717,,2021-05-17 16:00:00,,CF_NIV_SUIV,,4.0,,
54,21-29156,,2021-05-04 11:00:00,,CF_NIV_SUIV,,,120.0,
55,21-29430,,2021-05-04 11:00:00,,CF_NIV_SUIV,,6.0,,
56,21-29466,,2021-05-05 11:00:00,,CF_NIV_SUIV,,,120.0,
57,21-3130,,2021-05-04 11:00:00,,CF_NIV_SUIV,,6.0,,
58,21-31350,,2021-06-02 14:30:00,,CF_NIV_SUIV,,6.0,,
59,21-31492,,2021-05-17 16:00:00,,CF_NIV_SUIV,,,180.0,
60,21-31528,,2021-05-10 15:00:00,,CF_NIV_SUIV,,6.0,,
61,21-31763,,2021-05-14 22:30:00,,CF_NIV_SUIV,,,120.0,
62,21-31823,,2021-05-12 11:00:00,,CF_NIV_SUIV,,6.0,,
63,21-31959,,2021-06-01 14:30:00,,CF_NIV_SUIV,,4.0,,
64,21-32074,,2021-05-19 15:00:00,2021-05-25 22:00:00,CF_NIV_SUIV,,9.0,,
65,21-32221,,2021-06-18 11:00:00,,CF_NIV_SUIV,,,,
66,21-32268,,2021-05-17 11:00:00,,CF_NIV_SUIV,,4.0,,
67,21-32341,,2021-05-04 15:00:00,,CF_NIV_SUIV,,8.0,,
68,21-32553,,2021-05-17 15:00:00,,CF_NIV_SUIV,,,,
69,21-32653,,2021-05-06 11:00:00,,CF_NIV_SUIV,,,,
70,21-33028,,2021-05-03 11:00:00,,CF_NIV_SUIV,,6.0,,
71,21-33565,,2021-05-25 11:00:00,,CF_NIV_SUIV,,4.0,,
72,21-33748,,2021-05-03 14:30:00,,CF_NIV_SUIV,,5.0,,
73,21-33851,,2021-05-07 11:00:00,,CF_NIV_SUIV,,4.0,,
74,21-33963,,2021-05-07 14:30:00,,CF_NIV_SUIV,,,180.0,
75,21-34219,,2021-05-10 14:30:00,,CF_NIV_SUIV,,4.0,,
76,21-34639,,2021-05-03 11:00:00,,CF_NIV_SUIV,,,,
77,21-35045,,2021-05-05 12:30:00,,CF_NIV_SUIV,,,180.0,
78,21-35101,,2021-05-18 11:00:00,,CF_NIV_SUIV,,4.0,,
79,21-35418,,2021-04-30 15:00:00,,CF_NIV_SUIV,,7.0,,
80,21-35420,,2021-05-21 14:00:00,,CF_NIV_SUIV,,6.0,,
81,21-35601,,2021-05-04 11:00:00,,CF_NIV_SUIV,,,150.0,
82,16-19975,,2016-03-11 11:00:00,,CF_NIV_SUIV,,,,
83,21-35808,,2021-05-10 15:00:00,,CF_NIV_SUIV,,,,
84,21-35893,,2021-05-21 11:00:00,,CF_NIV_SUIV,,,180.0,
85,21-36013,,2021-05-03 12:00:00,,CF_NIV_SUIV,,6.0,,
86,21-36136,,2021-05-05 11:00:00,,CF_NIV_SUIV,,,90.0,
87,21-36201,,2021-04-29 11:00:00,,CF_NIV_SUIV,,6.0,,
88,21-36368,,2021-05-07 11:00:00,,CF_NIV_SUIV,,,,
89,21-36535,,2021-04-28 11:00:00,,CF_NIV_SUIV,,,120.0,
90,21-36895,,2021-05-04 11:00:00,,CF_NIV_SUIV,,,,
91,21-36898,,2021-05-18 15:00:00,,CF_NIV_SUIV,,4.0,,
92,21-37187,,2021-05-05 11:00:00,,CF_NIV_SUIV,,,120.0,
93,21-37212,,2021-04-28 15:00:00,,CF_NIV_SUIV,,,180.0,
94,21-37243,,2021-05-03 11:00:00,,CF_NIV_SUIV,,4.0,,
95,21-37245,,2021-05-04 14:30:00,,CF_NIV_SUIV,,6.0,,
96,21-37249,,2021-04-22 16:00:00,,CF_NIV_SUIV,,,,
97,21-37266,,2021-05-17 15:00:00,,CF_NIV_SUIV,,,,
98,21-37327,,2021-05-03 11:00:00,,CF_NIV_SUIV,,,90.0,
99,21-37573,,2021-06-01 11:00:00,,CF_NIV_SUIV,,6.0,,
100,21-37790,,2021-04-30 11:00:00,,CF_NIV_SUIV,,4.0,,
101,21-37935,,2021-05-04 15:00:00,,CF_NIV_SUIV,,9.0,,
102,21-37938,,2021-05-17 15:00:00,,CF_NIV_SUIV,,7.0,,
103,21-37940,,2021-05-17 11:00:00,2021-06-09 22:00:00,CF_NIV_SUIV,,4.0,,
104,21-37954,,2021-05-12 11:00:00,,CF_NIV_SUIV,,4.0,,
105,21-38056,,2021-05-17 16:00:00,,CF_NIV_SUIV,,4.0,,
106,21-38063,,2021-04-30 11:00:00,,CF_NIV_SUIV,,,120.0,
107,21-38070,,2021-04-27 09:00:00,,CF_NIV_SUIV,,4.0,,
108,21-38224,,2021-05-03 11:00:00,,CF_NIV_SUIV,,4.0,,
109,21-38575,,2021-04-30 11:00:00,,CF_NIV_SUIV,,3.0,,
110,21-38693,,2021-05-06 15:00:00,,CF_NIV_SUIV,,,180.0,
111,21-38737,,2021-05-07 16:00:00,,CF_NIV_SUIV,,6.0,,
112,21-38740,,2021-05-05 15:00:00,,CF_NIV_SUIV,,9.0,,
113,21-38746,,2021-05-21 16:30:00,,CF_NIV_SUIV,,6.0,,
114,21-39107,,2021-05-06 11:00:00,,CF_NIV_SUIV,,,120.0,
115,21-39114,,2021-05-26 11:00:00,,CF_NIV_SUIV,,,,
116,21-39116,,2021-05-06 11:00:00,,CF_NIV_SUIV,,4.0,,
117,21-39143,2021-05-06 11:00:00,2021-06-17 11:00:00,,CF_NIV_SUIV,,,,
118,21-39161,,2021-05-12 09:00:00,,CF_NIV_SUIV,,,120.0,
119,21-39169,,2021-05-03 11:00:00,,CF_NIV_SUIV,,,120.0,
120,21-39184,,2021-05-05 16:00:00,,CF_NIV_SUIV,,5.0,,
121,21-39189,,2021-05-31 16:00:00,,CF_NIV_SUIV,,6.0,,
122,21-39227,,2021-05-03 15:00:00,,CF_NIV_SUIV,,9.0,,
123,21-39402,,2021-05-17 15:00:00,,CF_NIV_SUIV,,,150.0,
124,21-39452,,2021-05-25 15:00:00,,CF_NIV_SUIV,,9.0,,
125,21-39497,,2021-04-30 11:00:00,,CF_NIV_SUIV,,4.0,,
126,21-39816,,2021-05-04 16:00:00,,CF_NIV_SUIV,,,120.0,
127,21-39876,,2021-04-30 11:00:00,2021-05-10 22:00:00,CF_NIV_SUIV,,8.0,,
128,21-39904,,2021-07-05 11:00:00,,CF_NIV_SUIV,,4.0,,
129,21-39909,,2021-05-17 11:00:00,,CF_NIV_SUIV,,,,
130,21-39929,,2021-05-04 10:30:00,,CF_NIV_SUIV,,4.0,,
131,21-40159,,2021-05-17 16:00:00,,CF_NIV_SUIV,,4.0,,
132,21-40288,,2021-05-17 11:00:00,,CF_NIV_SUIV,,4.0,,
133,21-40326,,2021-06-30 15:00:00,,CF_NIV_SUIV,,,180.0,
134,19-119267,,2019-08-22 08:00:00,,CF_NIV_SUIV,,,120.0,
135,21-40660,,2021-04-30 15:00:00,,CF_NIV_SUIV,,,,
136,21-40724,,2021-05-11 11:00:00,,CF_NIV_SUIV,,6.0,,
137,21-40818,,2021-05-03 11:00:00,,CF_NIV_SUIV,,,,
138,21-40899,,2021-04-29 23:00:00,,CF_NIV_SUIV,,,,
139,21-41027,,2021-05-17 11:00:00,,CF_NIV_SUIV,,6.0,,
140,21-41029,,2021-05-18 11:00:00,,CF_NIV_SUIV,,,120.0,
141,21-41065,,2021-04-30 11:00:00,,CF_NIV_SUIV,,4.0,,
142,21-41070,,2021-05-19 11:00:00,,CF_NIV_SUIV,,3.0,,
143,21-41281,,2021-05-07 11:00:00,,CF_NIV_SUIV,,,,
144,21-41401,,2021-05-17 11:00:00,,CF_NIV_SUIV,,6.0,,
145,21-41469,,2021-05-10 11:00:00,,CF_NIV_SUIV,,,,
146,21-41535,,2021-05-10 11:00:00,,CF_NIV_SUIV,,,,
147,21-41536,,2021-05-07 11:00:00,,CF_NIV_SUIV,,,180.0,
148,21-41566,,2021-04-30 15:00:00,,CF_NIV_SUIV,,6.0,,
149,21-41596,,2021-05-03 11:00:00,,CF_NIV_SUIV,,,,
150,21-41609,,2021-05-07 11:00:00,,CF_NIV_SUIV,,,,
151,21-41629,,2021-05-03 11:00:00,,CF_NIV_SUIV,,12.0,,
152,21-41642,,2021-05-19 11:00:00,,CF_NIV_SUIV,,,120.0,
153,21-41824,,2021-06-30 15:00:00,,CF_NIV_SUIV,,,,
154,21-41830,,2021-05-03 11:00:00,,CF_NIV_SUIV,,4.0,,
155,21-41833,,2021-05-18 11:00:00,,CF_NIV_SUIV,,,,
156,21-41841,,2021-04-30 11:00:00,,CF_NIV_SUIV,,4.0,,
157,21-41868,,2021-05-10 14:30:00,,CF_NIV_SUIV,,6.0,,
158,21-41876,,2021-06-08 11:00:00,,CF_NIV_SUIV,,4.0,,
159,21-41893,,2021-05-07 11:00:00,,CF_NIV_SUIV,,4.0,,
160,21-41914,,2021-05-10 16:00:00,,CF_NIV_SUIV,,,,
161,21-41920,,2021-05-11 14:00:00,,CF_NIV_SUIV,,6.0,,
162,21-41943,,2021-04-30 11:00:00,,CF_NIV_SUIV,,6.0,,
163,21-41955,,2021-05-24 15:00:00,,CF_NIV_SUIV,,,,
164,21-42013,,2021-05-31 11:00:00,,CF_NIV_SUIV,,6.0,,
165,21-42014,,2021-05-14 11:00:00,,CF_NIV_SUIV,,6.0,,
166,21-42051,,2021-04-30 11:00:00,,CF_NIV_SUIV,,,,
167,21-42073,,2021-05-26 11:00:00,,CF_NIV_SUIV,,5.0,,
168,21-42080,,2021-05-09 23:00:00,,CF_NIV_SUIV,,,,
169,21-42157,,2021-05-20 11:00:00,,CF_NIV_SUIV,,4.0,,
170,21-42261,,2021-04-29 11:00:00,,CF_NIV_SUIV,,4.0,,
171,21-42280,,2021-04-30 16:00:00,,CF_NIV_SUIV,,,,
172,21-42281,,2021-05-03 11:00:00,,CF_NIV_SUIV,,4.0,,
173,21-42283,,2021-04-29 23:00:00,,CF_NIV_SUIV,,,,
174,21-42286,,2021-05-10 11:00:00,,CF_NIV_SUIV,,3.0,,
175,21-42290,,2021-05-10 11:00:00,,CF_NIV_SUIV,,,180.0,
176,21-42296,,2021-05-17 11:00:00,,CF_NIV_SUIV,,4.0,,
177,21-42297,,2021-05-04 11:00:00,,CF_NIV_SUIV,,6.0,,
178,21-42303,,2021-05-06 11:00:00,,CF_NIV_SUIV,,6.0,,
179,21-42309,,2021-04-27 14:30:00,,CF_NIV_SUIV,,5.0,,
180,21-42311,,2021-04-29 11:00:00,,CF_NIV_SUIV,,,120.0,
181,21-42313,,2021-05-06 11:00:00,,CF_NIV_SUIV,,4.0,,
182,21-42314,,2021-05-07 11:00:00,,CF_NIV_SUIV,,4.0,,
183,21-42315,,2021-05-05 11:15:00,,CF_NIV_SUIV,,4.0,,
184,21-42316,,2021-05-04 10:00:00,,CF_NIV_SUIV,,6.0,,
185,21-42341,,2021-05-10 11:00:00,,CF_NIV_SUIV,,5.0,,
186,21-42343,,2021-05-04 11:00:00,,CF_NIV_SUIV,,4.0,,
187,21-42346,,2021-05-03 15:00:00,2021-06-03 22:00:00,CF_NIV_SUIV,,6.0,,
188,21-42350,,2021-04-30 11:00:00,,CF_NIV_SUIV,,,,
189,21-42355,,2021-04-30 11:00:00,,CF_NIV_SUIV,,4.0,,
190,21-42362,,2021-05-04 15:00:00,,CF_NIV_SUIV,,6.0,,
191,21-42363,,2021-05-03 11:00:00,,CF_NIV_SUIV,,,,
192,21-42365,,2021-04-30 11:00:00,,CF_NIV_SUIV,,6.0,,
193,21-42366,,2021-05-10 16:00:00,,CF_NIV_SUIV,,4.0,,
194,21-42367,,2021-05-06 11:00:00,,CF_NIV_SUIV,,4.0,,
195,21-42371,,2021-05-03 16:00:00,,CF_NIV_SUIV,,6.0,,
196,21-42374,,2021-05-05 15:00:00,,CF_NIV_SUIV,,,180.0,
197,21-42377,,2021-05-05 16:30:00,,CF_NIV_SUIV,,6.0,,
198,21-42381,,2021-05-12 15:00:00,,CF_NIV_SUIV,,6.0,,
199,21-42385,,2021-05-05 16:00:00,,CF_NIV_SUIV,,6.0,,
200,21-42387,,2021-05-05 16:30:00,,CF_NIV_SUIV,,6.0,,
201,21-42389,,2021-05-05 16:30:00,,CF_NIV_SUIV,,6.0,,
202,21-42391,,2021-05-03 11:00:00,,CF_NIV_SUIV,,3.0,,
203,21-42399,,2021-05-06 11:00:00,,CF_NIV_SUIV,,,,
204,21-42401,,2021-04-23 11:00:00,,CF_NIV_SUIV,,3.0,,
205,21-42442,,2021-04-29 15:00:00,,CF_NIV_SUIV,,,,
206,21-42444,,2021-04-23 11:00:00,,CF_NIV_SUIV,,4.0,,
207,21-42454,,2021-04-30 11:00:00,,CF_NIV_SUIV,,4.0,,
208,21-42455,,2021-05-03 11:00:00,,CF_NIV_SUIV,,,,
209,21-42459,,2021-04-30 16:00:00,,CF_NIV_SUIV,,6.0,,
210,21-42462,,2021-05-10 11:00:00,,CF_NIV_SUIV,,,,
211,21-42463,,2021-09-01 11:00:00,,CF_NIV_SUIV,,,,
212,21-42466,,2021-05-03 10:00:00,,CF_NIV_SUIV,,,,
213,21-42470,,2021-05-06 13:00:00,,CF_NIV_SUIV,,4.0,,
214,21-42480,,2021-05-03 11:00:00,,CF_NIV_SUIV,,4.0,,
215,21-42483,,2021-04-15 11:00:00,,CF_NIV_SUIV,,5.0,,
216,21-42485,,2021-05-10 15:00:00,,CF_NIV_SUIV,,6.0,,
217,21-42486,,2021-05-02 23:00:00,,CF_NIV_SUIV,,,,
218,21-42487,,2021-04-30 11:00:00,,CF_NIV_SUIV,,4.0,,
219,21-42488,,2021-05-06 15:00:00,,CF_NIV_SUIV,,6.0,,
220,21-42489,,2021-05-03 11:00:00,,CF_NIV_SUIV,,4.0,,
221,21-42490,,2021-05-17 11:00:00,,CF_NIV_SUIV,,6.0,,
222,21-42492,,2021-05-04 11:00:00,,CF_NIV_SUIV,,6.0,,
223,21-42494,,2021-05-07 11:00:00,,CF_NIV_SUIV,,6.0,,
224,21-42498,,2021-05-05 11:00:00,,CF_NIV_SUIV,,3.0,,
225,21-42501,,2021-05-04 11:00:00,,CF_NIV_SUIV,,4.0,,
226,21-42513,,2021-05-21 11:00:00,,CF_NIV_SUIV,,3.0,,
227,21-42524,,2021-05-10 14:00:00,,CF_NIV_SUIV,,4.0,,
228,21-42525,,2021-04-30 16:00:00,,CF_NIV_SUIV,,3.0,,
229,21-42532,,2021-05-07 15:00:00,,CF_NIV_SUIV,,,,
230,21-42534,,2021-04-30 11:00:00,,CF_NIV_SUIV,,,,
231,21-42537,,2021-05-03 15:00:00,,CF_NIV_SUIV,,,,
232,21-42541,,2021-05-07 11:00:00,,CF_NIV_SUIV,,,,
233,21-42544,,2021-05-06 11:00:00,,CF_NIV_SUIV,,,,
234,21-42547,,2021-04-30 15:00:00,,CF_NIV_SUIV,,120.0,,
235,21-42552,,2021-05-03 11:00:00,,CF_NIV_SUIV,,7.0,,
236,21-42553,,2021-04-30 11:00:00,,CF_NIV_SUIV,,6.0,,
237,21-42555,,2021-05-25 13:00:00,,CF_NIV_SUIV,,4.0,,
238,21-42558,,2021-04-30 11:00:00,,CF_NIV_SUIV,,,,
239,21-42572,,2021-05-07 11:00:00,,CF_NIV_SUIV,,4.0,,
240,21-42575,2021-05-21 14:00:00,,2021-06-06 22:00:00,CF_NIV_SUIV,,,180.0,
241,21-42577,,2021-04-30 13:00:00,,CF_NIV_SUIV,,4.0,,
242,21-42580,,2021-05-03 11:00:00,,CF_NIV_SUIV,,4.0,,
243,21-42590,,2021-05-03 10:00:00,2021-06-10 22:00:00,CF_NIV_SUIV,,,,
244,21-42592,,2021-04-30 09:00:00,,CF_NIV_SUIV,,,,
245,21-42594,,2021-05-06 11:00:00,,CF_NIV_SUIV,,,,
246,21-42601,,2021-05-03 11:00:00,,CF_NIV_SUIV,,6.0,,
247,21-42605,,2021-05-04 16:00:00,,CF_NIV_SUIV,,9.0,,
248,21-42606,,2021-04-30 11:00:00,,CF_NIV_SUIV,,,,
249,21-42610,,2021-05-04 11:00:00,,CF_NIV_SUIV,,4.0,,
250,21-42617,,2021-05-06 15:00:00,,CF_NIV_SUIV,,10.0,,
251,21-42620,,2021-05-11 11:00:00,,CF_NIV_SUIV,,6.0,,
252,21-42635,,2021-05-11 15:00:00,,CF_NIV_SUIV,,6.0,,
253,21-42637,,2021-05-04 11:00:00,,CF_NIV_SUIV,,,120.0,
254,21-42638,,2021-05-17 14:00:00,,CF_NIV_SUIV,,,120.0,
255,21-42639,,2021-04-23 11:00:00,,CF_NIV_SUIV,,5.0,,
256,21-42640,,2021-05-05 11:00:00,,CF_NIV_SUIV,,4.0,,
257,21-42643,,2021-04-30 11:00:00,,CF_NIV_SUIV,,5.0,,
258,21-42644,,2021-05-17 11:00:00,,CF_NIV_SUIV,,,,
259,21-42645,,2021-05-07 11:00:00,,CF_NIV_SUIV,,4.0,,
260,21-42649,,2021-05-03 11:00:00,,CF_NIV_SUIV,,6.0,,
261,21-42651,,2021-04-30 15:00:00,,CF_NIV_SUIV,,4.0,,
262,21-42658,,2021-04-30 11:00:00,,CF_NIV_SUIV,,8.0,,
263,21-42660,,2021-04-21 16:00:00,,CF_NIV_SUIV,,8.0,,
264,21-42663,,2021-05-06 11:00:00,,CF_NIV_SUIV,,6.0,,
265,21-42667,,2021-05-04 15:00:00,,CF_NIV_SUIV,,,,
266,21-42668,,2021-04-30 15:00:00,,CF_NIV_SUIV,,4.0,,
267,21-42675,,2021-05-04 11:00:00,,CF_NIV_SUIV,,,,
268,21-42677,,2021-05-03 11:00:00,,CF_NIV_SUIV,,6.0,,
269,21-42681,,2021-04-30 11:00:00,,CF_NIV_SUIV,,,,
270,21-42692,,2021-05-03 11:00:00,,CF_NIV_SUIV,,4.0,,
271,21-42694,,2021-05-07 11:00:00,,CF_NIV_SUIV,,6.0,,
272,21-42699,,2021-04-30 11:00:00,,CF_NIV_SUIV,,4.0,,
273,21-42705,,2021-05-27 11:00:00,,CF_NIV_SUIV,,5.0,,
274,21-42720,,2021-04-21 16:00:00,,CF_NIV_SUIV,,,,
275,21-42723,,2021-04-29 11:00:00,,CF_NIV_SUIV,,,,
276,21-42724,,2021-05-25 11:00:00,,CF_NIV_SUIV,,,,
277,21-42726,,2021-04-30 11:00:00,,CF_NIV_SUIV,,,,
278,21-42728,,2021-04-26 09:00:00,,CF_NIV_SUIV,,6.0,,
279,21-42732,,2021-05-06 11:00:00,,CF_NIV_SUIV,,,180.0,
280,21-42734,,2021-05-03 15:00:00,,CF_NIV_SUIV,,6.0,,
281,21-42737,,2021-05-03 11:00:00,2021-05-31 22:00:00,CF_NIV_SUIV,,,,
282,21-42741,,2021-05-03 11:00:00,,CF_NIV_SUIV,,6.0,,
283,21-42742,,2021-05-18 11:00:00,,CF_NIV_SUIV,,5.0,,
284,21-42745,,2021-05-18 14:00:00,,CF_NIV_SUIV,,,120.0,
285,21-42762,,2021-04-30 11:00:00,,CF_NIV_SUIV,,6.0,,
286,21-42766,,2021-05-04 11:00:00,,CF_NIV_SUIV,,,,
287,21-42769,,2021-05-03 15:00:00,,CF_NIV_SUIV,,,,
288,21-42771,,2021-05-11 17:00:00,,CF_NIV_SUIV,,120.0,,
289,21-42772,,2021-05-17 15:00:00,,CF_NIV_SUIV,,4.0,,
290,21-42773,,2021-04-29 15:00:00,,CF_NIV_SUIV,,,,
291,21-42776,,2021-04-30 11:00:00,,CF_NIV_SUIV,,,,
292,21-42777,,2021-05-17 11:00:00,,CF_NIV_SUIV,,,,
293,21-42781,,2021-05-03 15:00:00,,CF_NIV_SUIV,,,,
294,21-42783,,2021-05-10 11:00:00,,CF_NIV_SUIV,,4.0,,
295,21-42798,,2021-05-04 11:00:00,,CF_NIV_SUIV,,7.0,,
296,21-42800,,2021-05-03 14:00:00,,CF_NIV_SUIV,,6.0,,
297,21-42802,,2021-06-04 11:00:00,,CF_NIV_SUIV,,3.0,,
298,21-42805,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,,
299,21-42814,,2021-05-05 11:00:00,,CF_NIV_SUIV,,3.0,,
300,21-42815,,2021-05-14 11:00:00,,CF_NIV_SUIV,,6.0,,
301,21-42818,,2021-05-03 11:00:00,,CF_NIV_SUIV,,6.0,,
302,21-42820,,2021-04-22 09:00:00,,CF_NIV_SUIV,,6.0,,
303,21-42821,,2021-05-03 15:00:00,,CF_NIV_SUIV,,6.0,,
304,21-42822,,2021-05-03 11:00:00,,CF_NIV_SUIV,,6.0,,
305,21-42824,,2021-05-03 15:00:00,,CF_NIV_SUIV,,,90.0,
306,21-42830,,2021-05-12 14:00:00,,CF_NIV_SUIV,,6.0,,
307,21-42834,,2021-04-15 11:00:00,,CF_NIV_SUIV,,4.0,,
308,21-42841,,2021-05-17 11:00:00,,CF_NIV_SUIV,,6.0,,
309,21-42843,,2021-05-04 14:30:00,2021-05-09 22:00:00,CF_NIV_SUIV,,,,
310,21-42859,,2021-04-30 16:00:00,,CF_NIV_SUIV,,6.0,,
311,21-42861,,2021-04-30 10:00:00,,CF_NIV_SUIV,,4.0,,
312,21-42862,,2021-04-30 11:00:00,,CF_NIV_SUIV,,2.0,,
313,21-42866,,2021-04-30 11:00:00,,CF_NIV_SUIV,,6.0,,
314,21-42868,,2021-05-04 11:00:00,,CF_NIV_SUIV,,5.0,,
315,21-42869,,2021-04-30 15:00:00,,CF_NIV_SUIV,,4.0,,
316,21-42874,,2021-05-05 15:00:00,,CF_NIV_SUIV,,3.0,,
317,21-42878,,2021-05-03 09:00:00,,CF_NIV_SUIV,,3.0,,
318,21-42879,,2021-05-10 11:00:00,,CF_NIV_SUIV,,4.0,,
319,21-42886,,2021-05-20 11:00:00,,CF_NIV_SUIV,,6.0,,
320,21-42889,,2021-05-03 11:00:00,,CF_NIV_SUIV,,6.0,,
321,21-42890,,2021-04-30 11:00:00,,CF_NIV_SUIV,,5.0,,
322,21-42893,,2021-05-10 15:00:00,,CF_NIV_SUIV,,6.0,,
323,21-42897,,2021-05-03 11:00:00,,CF_NIV_SUIV,,,,
324,21-42901,,2021-05-10 16:00:00,,CF_NIV_SUIV,,4.0,,
325,21-42902,,2021-04-30 11:00:00,,CF_NIV_SUIV,,4.0,,
326,21-42904,,2021-05-03 11:00:00,,CF_NIV_SUIV,,,,
327,21-42906,,2021-04-30 15:00:00,,CF_NIV_SUIV,,6.0,,
328,21-42907,,2021-05-03 11:00:00,,CF_NIV_SUIV,,6.0,,
329,21-42908,,2021-05-05 11:00:00,,CF_NIV_SUIV,,3.0,,
330,21-42909,,2021-05-03 11:00:00,,CF_NIV_SUIV,,,180.0,
331,21-42912,,2021-04-30 10:00:00,,CF_NIV_SUIV,,,,
332,21-42917,,2021-05-14 15:00:00,,CF_NIV_SUIV,,,,
333,21-42921,,2021-04-28 11:00:00,,CF_NIV_SUIV,,,,
