BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
21-51261,False,False,False,False,True,False,False,
21-51262,False,False,False,True,False,False,False,
21-51263,False,False,False,False,True,False,False,
21-51271,False,False,False,False,True,False,False,
21-51272,False,False,False,False,True,False,False,
21-51273,False,False,False,False,False,False,False,
21-51277,False,False,False,False,True,False,False,
21-51283,False,False,False,True,False,False,False,
21-51285,False,False,False,False,False,True,False,
21-51286,False,False,False,False,False,True,False,
21-51289,False,False,False,False,True,False,False,
21-51290,False,False,False,False,False,False,False,
21-51296,False,False,False,False,True,False,False,
21-51297,False,False,False,False,False,False,False,
21-51299,False,False,False,False,True,False,False,
21-51306,False,False,False,False,False,False,True,
21-51308,False,False,False,True,False,False,False,
21-51311,False,False,False,False,True,False,False,
21-51312,False,False,True,False,False,False,False,
21-51313,False,False,False,False,True,False,False,
16-160611,False,False,False,False,True,False,False,
21-51317,False,False,False,False,False,False,True,
21-51320,False,False,False,False,False,True,False,
21-51321,False,False,False,False,True,False,False,
21-51325,False,True,False,False,False,False,False,
21-51326,False,True,False,False,False,False,False,
21-51327,False,False,False,False,False,True,False,
21-51336,False,False,False,False,False,False,False,
21-51338,False,False,False,False,True,False,False,
21-51340,False,False,False,False,False,True,False,
21-51342,False,False,False,False,True,False,False,
21-51344,False,False,False,False,False,False,True,
21-51346,False,False,False,False,True,False,False,
21-51350,False,False,False,True,False,False,False,
21-51351,False,False,False,False,True,False,False,
21-51352,False,False,False,False,False,False,True,
21-51354,False,False,False,False,True,False,False,
21-51356,False,True,False,False,False,False,False,
21-51357,False,False,False,False,False,False,False,
21-51362,False,False,False,False,False,False,False,
21-51363,False,False,False,False,True,False,False,
21-51365,False,False,False,False,True,False,False,
21-51366,False,False,False,False,False,False,True,
21-51369,False,False,False,True,False,False,False,
21-51370,False,False,False,False,True,False,False,
21-51372,False,False,True,False,False,False,False,
15-90379,False,False,False,False,True,False,False,
21-51381,False,False,False,False,False,False,True,
21-51382,False,False,False,False,False,False,False,
21-51383,False,False,False,True,False,False,False,
21-51384,False,True,False,False,False,False,False,
21-51385,False,False,False,False,True,False,False,
21-51386,False,True,False,False,False,False,False,
21-51387,False,False,False,False,False,False,False,
21-51389,False,False,False,False,False,False,True,
21-51391,False,False,False,False,False,False,False,
21-51392,False,False,False,True,False,False,False,
21-51393,False,False,False,False,True,False,False,
21-51395,False,False,False,False,False,False,False,
21-51397,False,False,False,False,True,False,False,
21-51405,False,False,False,False,False,False,True,
21-51406,False,False,False,False,True,False,False,
21-51407,False,False,False,False,True,False,False,
21-51408,False,False,False,False,False,False,False,
21-51409,False,False,False,False,False,False,False,
21-51411,False,True,False,False,False,False,False,
21-51412,False,False,False,False,False,False,False,
21-51413,False,True,False,False,False,False,False,
21-51416,False,False,False,False,True,False,False,
17-150419,False,False,False,False,False,False,True,
21-51421,False,False,False,False,False,False,False,
21-51424,False,False,False,False,True,False,False,
21-51425,False,False,False,False,False,False,True,
21-51427,False,False,True,False,False,False,False,
21-51428,False,False,False,False,False,False,True,
21-51431,False,False,False,False,True,False,False,
21-51434,False,False,False,False,False,True,False,
21-51440,False,False,False,False,False,False,False,
21-51442,False,True,False,False,False,False,False,
21-51444,False,False,False,False,False,False,True,
21-51448,False,False,False,False,True,False,False,
21-51449,False,False,False,False,True,False,False,
21-51450,False,False,False,False,True,False,False,
21-51451,False,False,False,False,False,False,True,
21-51452,False,False,False,False,False,False,True,
21-51453,False,False,False,False,False,False,True,
21-51456,False,False,False,False,True,False,False,
21-51457,False,False,False,True,False,False,False,
21-51458,False,False,False,True,False,False,False,
21-51460,False,False,False,False,False,False,True,
15-121271,False,False,False,False,False,False,True,
21-51465,False,False,False,True,False,False,False,
21-51466,False,False,False,False,False,False,True,
21-51467,False,False,False,False,True,False,False,
21-51468,False,False,False,False,False,False,False,
21-51469,False,False,False,True,False,False,False,
21-51472,False,False,False,False,False,False,True,
21-51473,False,False,False,False,False,False,True,
21-51474,False,False,False,False,False,False,True,
21-51477,False,False,False,True,False,False,False,
21-51480,False,True,False,False,False,False,False,
21-51484,False,False,False,False,True,False,False,
21-51486,False,True,False,False,False,False,False,
21-51489,False,True,False,False,False,False,False,
21-51490,False,False,False,True,False,False,False,
21-51492,False,False,False,False,True,False,False,
21-51496,False,False,False,False,False,False,True,
21-51501,False,False,False,False,True,False,False,
21-51506,False,True,False,False,False,False,False,
21-51507,False,False,False,False,False,True,False,
21-51509,False,False,False,False,False,False,False,
21-51510,False,False,False,False,False,True,False,
20-121529,False,False,False,False,True,False,False,
21-51517,False,False,False,False,False,False,False,
21-51519,False,False,False,False,True,False,False,
21-51525,False,False,False,False,False,False,False,
21-51526,False,False,False,False,False,False,True,
21-51527,False,False,False,False,False,True,False,
21-51533,False,False,False,False,False,False,True,
21-51538,False,False,False,False,False,False,False,
21-51540,False,False,False,False,True,False,False,
21-51541,False,False,False,False,True,False,False,
21-51543,False,False,False,False,True,False,False,
21-51549,False,False,False,False,True,False,False,
21-51550,False,False,False,False,False,False,False,
21-51551,False,True,False,False,False,False,False,
21-51553,False,False,False,False,False,False,True,
21-51554,False,False,False,False,False,False,False,
21-51555,False,False,False,False,False,False,False,
21-51557,False,False,False,False,False,True,False,
21-51561,False,False,False,False,False,False,False,
21-51562,False,False,False,False,True,False,False,
21-51563,False,False,False,False,False,False,True,
21-51567,False,False,False,False,False,False,False,
21-51569,False,False,False,True,False,False,False,
21-51571,False,False,False,False,True,False,False,
21-51577,False,False,False,False,True,False,False,
21-51579,False,False,False,False,True,False,False,
21-51581,False,False,False,False,False,False,True,
21-51582,False,False,False,False,False,False,True,
21-51583,False,False,False,False,False,False,True,
21-51584,False,False,False,True,False,False,False,
20-42016,False,False,False,True,False,False,False,
21-51586,False,False,False,False,True,False,False,
21-51590,False,False,False,False,False,False,True,
21-51596,False,False,False,True,False,False,False,
21-51597,False,False,False,False,False,False,True,
21-51598,False,False,False,False,False,False,True,
21-51599,False,False,False,False,False,False,True,
21-51600,False,False,False,False,False,False,True,
21-51601,False,False,False,False,False,False,True,
21-51602,False,False,False,False,True,False,False,
21-51603,False,False,False,False,True,False,False,
21-51605,False,False,False,False,True,False,False,
21-51608,False,True,False,False,False,False,False,
21-51612,False,False,False,False,False,False,True,
21-51613,False,True,False,False,False,False,False,
21-51614,False,False,False,False,True,False,False,
21-51615,False,False,False,False,False,False,False,
21-51616,False,False,False,False,False,False,True,
21-51617,False,False,False,False,True,False,False,
21-51618,False,True,False,False,False,False,False,
21-51621,False,False,False,False,False,False,False,
21-51622,False,False,False,False,True,False,False,
21-51623,False,False,False,False,True,False,False,
21-51624,False,False,False,False,False,True,False,
21-51631,False,False,False,False,False,False,False,
21-51637,False,False,False,False,False,False,False,
21-51638,False,True,False,False,False,False,False,
21-51641,False,False,False,False,True,False,False,
21-51643,False,False,False,True,False,False,False,
21-51648,False,False,False,False,False,True,False,
21-51649,False,False,False,False,True,False,False,
21-51656,False,False,False,True,False,False,False,
21-51657,False,False,False,False,False,False,False,
21-51658,False,False,False,True,False,False,False,
21-51660,False,False,False,False,False,False,False,
21-51661,False,False,False,True,False,False,False,
21-51662,False,False,False,False,False,False,True,
21-51663,False,False,False,False,True,False,False,
21-51666,False,False,False,False,False,True,False,
21-51669,False,False,False,False,True,False,False,
21-51670,False,False,False,False,True,False,False,
21-51681,False,False,False,True,False,False,False,
21-51682,False,False,False,False,False,False,True,
21-51683,False,False,False,True,False,False,False,
21-51684,False,False,False,False,False,False,True,
21-51685,False,False,False,False,True,False,False,
21-51688,False,False,False,True,False,False,False,
21-51691,False,False,False,True,False,False,False,
21-51693,False,False,False,False,False,True,False,
21-51695,False,False,False,True,False,False,False,
21-51697,False,False,False,False,False,False,True,
21-51699,False,False,False,False,True,False,False,
21-51701,False,False,False,True,False,False,False,
21-51702,False,False,False,False,False,False,True,
21-51703,False,False,False,False,True,False,False,
21-51704,False,False,False,False,True,False,False,
17-143195,False,False,False,False,False,False,True,
21-51708,False,False,False,True,False,False,False,
21-51710,False,False,False,False,True,False,False,
21-51713,False,False,False,False,False,False,False,
21-51715,False,False,False,False,False,True,False,
21-51716,False,False,False,False,False,False,True,
21-51717,False,False,False,False,False,False,True,
21-51718,False,False,False,False,False,False,True,
21-51734,False,False,False,False,True,False,False,
21-51736,False,False,False,False,True,False,False,
21-51737,False,False,False,False,False,False,True,
21-51739,False,False,False,True,False,False,False,
21-51741,False,False,False,False,False,False,True,
21-51742,False,False,False,False,False,False,True,
21-51745,False,False,False,False,False,False,True,
21-51746,False,True,False,False,False,False,False,
21-51747,False,False,False,False,True,False,False,
21-51749,False,False,False,False,False,False,False,
21-51750,False,False,False,False,True,False,False,
21-51752,False,False,False,False,False,False,False,
21-51754,False,False,False,False,True,False,False,
21-51758,False,False,False,False,True,False,False,
21-51759,False,False,False,False,True,False,False,
18-51579,False,False,False,False,False,False,True,
21-51761,False,False,False,False,False,False,False,
21-51762,False,False,False,False,False,False,False,
21-51768,False,False,False,False,False,False,True,
21-51769,False,False,False,False,False,False,True,
21-51770,False,False,False,False,False,False,False,
21-51771,False,False,False,True,False,False,False,
21-51772,False,False,False,False,False,False,False,
21-51773,False,False,False,True,False,False,False,
21-51774,False,False,False,False,True,False,False,
21-51775,False,False,False,False,False,False,True,
21-51776,False,False,False,True,False,False,False,
21-51777,False,False,False,False,True,False,False,
21-51779,False,False,False,False,False,False,True,
21-51780,False,False,False,False,False,False,True,
21-51803,False,False,False,False,False,False,False,
21-51806,False,False,False,False,False,False,False,
21-51808,False,False,False,False,True,False,False,
21-51813,False,False,False,False,True,False,False,
21-51815,False,False,False,False,True,False,False,
21-51824,False,False,False,False,True,False,False,
21-51831,False,False,False,True,False,False,False,
21-51834,False,False,False,False,False,True,False,
16-56276,False,False,False,False,False,False,True,
21-51846,False,False,False,False,False,False,False,
21-51848,False,False,False,False,True,False,False,
21-51849,False,False,False,False,True,False,False,
21-51855,False,False,False,False,True,False,False,
21-51856,False,False,False,True,False,False,False,
21-51857,False,False,False,False,False,False,True,
21-51858,False,False,False,False,True,False,False,
21-51859,False,False,False,True,False,False,False,
21-51860,False,False,False,False,False,False,True,
21-51861,False,False,False,False,False,False,True,
21-51862,False,False,False,False,True,False,False,
21-51863,False,False,False,False,True,False,False,
21-51866,False,False,False,False,False,False,False,
21-51874,False,False,False,False,True,False,False,
21-51900,False,False,False,False,True,False,False,
21-51902,False,False,False,False,False,False,True,
21-51906,False,False,False,False,True,False,False,
21-51907,False,False,False,False,False,False,False,
21-51909,False,False,False,False,False,True,False,
21-51915,False,False,False,False,False,False,True,
21-51916,False,False,False,False,True,False,False,
21-51918,False,False,False,True,False,False,False,
21-51919,False,False,False,False,True,False,False,
21-51927,False,False,False,False,False,False,True,
21-51930,False,True,False,False,False,False,False,
21-51931,False,False,True,False,False,False,False,
21-51932,False,True,False,False,False,False,False,
21-51933,False,False,False,False,False,True,False,
21-51935,False,False,False,False,False,False,True,
21-51939,False,False,False,False,False,False,True,
21-51940,False,False,False,False,True,False,False,
21-51941,False,False,False,False,False,True,False,
21-51942,False,False,False,False,True,False,False,
21-51945,False,False,False,False,True,False,False,
21-51948,False,False,False,False,False,False,False,
21-51949,False,False,False,False,True,False,False,
21-51951,False,False,False,False,False,True,False,
21-51952,False,False,False,False,False,True,False,
21-51958,False,False,False,False,False,False,True,
21-51961,False,False,False,True,False,False,False,
21-51968,False,False,False,False,False,False,True,
21-51972,False,False,False,False,False,True,False,
21-51973,False,True,False,False,False,False,False,
21-51980,False,False,False,False,True,False,False,
21-51983,False,False,False,True,False,False,False,
21-51984,False,False,False,False,False,False,True,
21-51988,False,False,False,True,False,False,False,
21-51989,False,False,False,True,False,False,False,
21-51994,False,False,False,False,True,False,False,
21-51999,False,False,False,False,True,False,False,
21-52000,False,False,False,False,False,False,True,
21-52002,False,False,False,False,True,False,False,
21-52003,False,True,False,False,False,False,False,
21-52004,False,False,False,False,True,False,False,
21-52019,False,False,False,False,False,False,False,
21-52021,False,False,False,False,True,False,False,
21-52023,False,False,False,False,False,False,False,
21-52030,False,False,False,False,True,False,False,
21-52033,False,False,True,False,False,False,False,
21-52034,False,False,False,False,False,False,True,
21-52039,False,False,False,False,True,False,False,
21-52040,False,False,False,False,True,False,False,
21-52043,False,False,False,False,False,False,True,
21-52044,False,False,False,False,True,False,False,
21-52045,False,False,False,False,False,False,True,
21-52051,False,False,False,False,True,False,False,
21-52054,False,False,False,False,False,True,False,
21-52056,False,False,False,False,True,False,False,
21-52059,False,False,False,False,False,False,False,
21-52061,False,False,False,False,True,False,False,
21-52069,False,False,False,False,True,False,False,
21-52075,False,False,False,False,False,False,True,
21-52076,False,False,False,False,True,False,False,
21-52077,False,False,False,False,False,False,True,
21-52082,False,False,False,False,True,False,False,
21-52085,False,True,False,False,False,False,False,
21-52086,False,True,False,False,False,False,False,
21-52087,False,False,False,False,False,False,False,
21-52089,False,False,False,False,False,True,False,
21-52090,False,False,False,True,False,False,False,
21-52101,False,False,False,False,True,False,False,
21-52102,False,False,False,False,True,False,False,
21-52105,False,False,False,False,True,False,False,
21-52106,False,False,False,False,True,False,False,
21-52107,False,False,False,False,True,False,False,
21-52108,False,False,False,False,False,False,True,
21-52110,False,False,False,False,True,False,False,
21-52112,False,False,False,False,False,False,True,
21-52115,False,False,False,False,True,False,False,
21-52116,False,False,False,False,False,False,False,
21-52117,False,False,False,False,True,False,False,
21-52118,False,False,False,False,True,False,False,
20-122419,False,False,False,False,True,False,False,
21-52131,False,False,False,False,True,False,False,
21-52144,False,False,False,True,False,False,False,
21-52157,False,False,False,False,False,False,True,
21-52158,False,False,False,False,False,False,False,
21-52162,False,False,False,False,True,False,False,
21-52163,False,False,False,False,True,False,False,
21-52164,False,False,False,False,True,False,False,
21-52166,False,False,False,False,True,False,False,
21-52168,False,False,False,False,False,False,True,
21-52169,False,False,False,False,True,False,False,
21-52171,False,False,False,False,False,False,False,
21-52172,False,False,False,False,True,False,False,
21-52173,False,False,False,False,False,False,True,
21-52179,False,False,False,False,False,False,False,
21-52180,False,False,False,False,False,False,True,
21-52181,False,False,False,False,False,False,False,
21-52182,False,False,False,False,True,False,False,
21-52184,False,False,False,False,False,False,False,
21-52188,False,False,False,False,False,True,False,
21-52192,False,False,False,False,False,False,True,
21-52195,False,True,False,False,False,False,False,
21-52206,False,True,False,False,False,False,False,
21-52207,False,False,False,False,False,True,False,
21-52208,False,False,False,False,False,False,True,
21-52210,False,True,False,False,False,False,False,
21-52217,False,True,False,False,False,False,False,
21-52218,False,False,True,False,False,False,False,
21-52220,False,False,False,False,False,False,True,
21-52222,False,False,False,False,False,False,False,
21-52225,False,False,False,False,True,False,False,
21-52235,False,True,False,False,False,False,False,
21-52236,False,False,False,False,True,False,False,
21-52241,False,False,False,False,False,True,False,
21-52242,False,False,False,False,False,False,True,
21-52247,False,False,False,True,False,False,False,
21-52248,False,False,False,False,False,False,True,
21-52251,False,False,False,False,False,False,True,
21-52253,False,False,False,True,False,False,False,
21-52256,False,False,False,True,False,False,False,
21-52257,False,False,False,False,True,False,False,
21-52258,False,False,False,False,False,False,True,
21-52261,False,False,False,False,False,False,True,
21-52266,False,False,False,False,False,False,False,
21-52270,False,False,False,False,False,False,False,
21-52272,False,False,False,False,False,False,True,
21-52273,False,False,False,False,False,False,True,
21-52277,False,False,False,False,True,False,False,
21-52278,False,True,False,False,False,False,False,
21-52279,False,False,False,False,False,False,True,
21-52288,False,False,False,False,True,False,False,
21-52291,False,True,False,False,False,False,False,
21-52292,False,True,False,False,False,False,False,
21-52293,False,False,False,False,False,True,False,
21-52300,False,False,False,False,True,False,False,
21-52302,False,False,False,False,True,False,False,
20-117263,False,False,False,False,False,False,True,
21-52305,False,False,False,False,False,True,False,
21-52307,False,True,False,False,False,False,False,
21-52309,False,False,False,False,False,False,False,
21-52310,False,False,False,False,False,False,True,
21-52317,False,False,False,False,False,False,False,
21-52319,False,False,False,False,True,False,False,
21-52320,False,False,False,False,True,False,False,
21-52323,False,False,False,False,False,False,False,
21-52327,False,False,False,True,False,False,False,
21-52328,False,False,False,False,False,False,True,
21-52329,False,False,False,False,False,True,False,
21-52330,False,False,False,False,True,False,False,
21-52331,False,False,False,False,False,False,False,
21-52333,False,False,False,False,True,False,False,
21-52335,False,False,False,False,True,False,False,
21-52336,False,False,False,False,False,False,True,
21-52338,False,False,False,False,True,False,False,
21-52340,False,False,False,False,False,False,True,
21-52346,False,False,False,False,False,False,True,
21-52347,False,False,False,False,False,False,True,
21-52348,False,True,False,False,False,False,False,
21-52349,False,False,False,False,True,False,False,
21-52358,False,True,False,False,False,False,False,
21-52359,False,False,False,False,False,False,False,
21-52360,False,True,False,False,False,False,False,
21-52361,False,False,False,False,False,False,False,
21-52363,False,False,False,False,False,False,False,
21-52366,False,True,False,False,False,False,False,
21-52370,False,False,False,False,False,True,False,
21-52371,False,True,False,False,False,False,False,
21-52379,False,False,False,False,False,False,False,
21-52380,False,False,False,False,False,False,True,
21-52384,False,False,False,False,True,False,False,
21-52385,False,False,False,False,False,False,True,
21-52386,False,False,False,False,False,False,True,
21-52392,False,False,False,False,True,False,False,
21-52393,False,False,False,False,True,False,False,
21-52395,False,False,False,False,False,False,True,
21-52397,False,False,False,False,True,False,False,
21-52399,False,False,False,False,False,False,True,
21-52401,False,False,False,False,True,False,False,
21-52402,False,False,False,False,False,False,True,
21-52404,False,False,False,False,False,False,True,
21-52406,False,False,False,False,False,False,True,
21-52408,False,False,False,False,True,False,False,
21-52410,False,False,False,False,True,False,False,
21-52411,False,False,False,False,True,False,False,
21-52414,False,False,False,False,False,False,True,
21-52415,False,True,False,False,False,False,False,
21-52416,False,False,False,False,False,False,True,
21-52419,False,False,False,False,False,False,False,
21-52421,False,False,False,False,False,False,True,
21-52422,False,False,False,False,False,True,False,
21-52425,False,False,False,False,False,False,True,
21-52429,False,False,False,False,True,False,False,
21-52431,False,False,False,False,True,False,False,
21-52433,False,False,False,False,True,False,False,
21-52434,False,False,False,False,False,False,False,
21-52435,False,False,False,False,False,False,True,
21-52439,False,False,False,False,False,False,False,
21-52441,False,False,False,False,False,True,False,
21-52442,False,False,False,False,False,False,False,
21-52443,False,False,False,True,False,False,False,
21-52446,False,False,False,False,True,False,False,
21-52448,False,False,False,False,True,False,False,
21-52449,False,False,False,False,False,False,True,
21-52450,False,False,False,False,True,False,False,
21-52451,False,False,False,False,False,True,False,
21-52454,False,False,False,False,False,False,True,
21-52456,False,False,False,False,False,False,True,
21-52465,False,False,False,False,False,False,False,
21-52466,False,False,True,False,False,False,False,
21-39862,False,False,False,False,True,False,False,
21-52473,False,False,False,False,True,False,False,
21-52474,False,True,False,False,False,False,False,
21-52479,False,False,False,False,False,False,False,
21-52480,False,False,False,False,False,False,True,
21-52481,False,False,False,False,False,False,False,
21-52486,False,False,False,False,False,False,True,
21-52490,False,False,False,False,True,False,False,
21-52500,False,False,False,False,False,False,False,
21-52502,False,False,False,False,False,False,False,
21-52504,False,False,False,False,True,False,False,
21-52505,False,False,False,False,False,False,True,
21-52508,False,False,False,False,False,False,False,
21-52514,False,False,False,False,False,False,True,
21-52520,False,False,False,False,False,True,False,
21-52525,False,True,False,False,False,False,False,
21-52528,False,False,False,False,True,False,False,
21-52529,False,False,False,False,False,False,True,
21-52533,False,False,False,True,False,False,False,
21-52537,False,False,False,False,False,False,True,
21-43513,False,False,False,False,False,False,True,
21-52540,False,False,False,False,False,False,True,
21-52542,False,False,False,True,False,False,False,
21-52543,False,False,False,False,False,True,False,
21-52545,False,True,False,False,False,False,False,
21-52550,False,False,False,False,False,False,True,
21-52551,False,False,False,False,False,False,True,
21-52557,False,True,False,False,False,False,False,
21-52559,False,False,False,False,False,False,True,
21-52560,False,True,False,False,False,False,False,
21-52562,False,False,False,False,False,False,True,
21-52566,False,False,False,False,False,True,False,
21-52569,False,False,False,False,False,False,False,
21-52571,False,False,False,True,False,False,False,
21-52572,False,False,False,False,False,False,False,
21-52575,False,False,False,False,False,False,True,
21-52577,False,False,False,False,False,False,True,
21-52578,False,False,False,False,False,False,True,
21-52582,False,False,False,False,True,False,False,
21-48715,False,False,False,False,True,False,False,
21-52585,False,False,False,True,False,False,False,
21-52588,False,False,False,False,True,False,False,
21-52590,False,False,False,False,True,False,False,
21-52591,False,True,False,False,False,False,False,
21-52592,False,False,False,False,True,False,False,
21-52594,False,False,False,True,False,False,False,
21-52599,False,True,False,False,False,False,False,
21-52602,False,False,False,False,True,False,False,
21-52603,False,False,False,False,False,False,True,
21-52604,False,True,False,False,False,False,False,
21-52608,False,False,False,False,False,False,True,
21-52613,False,False,False,False,False,False,True,
21-52620,False,False,False,False,True,False,False,
21-52621,False,False,False,True,False,False,False,
21-52626,False,False,False,False,True,False,False,
21-52627,False,False,True,False,False,False,False,
21-52628,False,False,False,False,True,False,False,
21-52629,False,False,False,False,False,False,True,
21-52630,False,False,False,False,True,False,False,
21-52632,False,False,False,False,True,False,False,
21-52633,False,False,False,False,False,True,False,
21-52635,False,False,False,False,False,False,True,
21-52636,False,False,False,False,True,False,False,
21-52643,False,False,False,False,False,False,True,
21-52644,False,False,False,False,True,False,False,
21-52646,False,False,False,False,True,False,False,
21-52647,False,False,False,False,True,False,False,
21-52648,False,False,False,False,True,False,False,
21-52650,False,False,False,False,False,False,True,
21-52655,False,False,False,False,False,False,False,
21-52658,False,True,False,False,False,False,False,
21-52662,False,False,False,False,False,True,False,
21-52663,False,False,False,False,False,True,False,
21-52666,False,False,False,False,True,False,False,
21-49133,False,False,False,False,False,True,False,
21-52671,False,False,False,False,False,False,False,
21-52673,False,False,False,False,False,False,True,
21-52676,False,True,False,False,False,False,False,
21-52678,False,False,False,True,False,False,False,
21-52680,False,False,False,False,False,False,True,
21-52681,False,False,False,False,False,False,False,
21-52682,False,True,False,False,False,False,False,
21-52684,False,False,False,False,False,False,True,
21-52687,False,False,False,False,False,False,True,
21-52688,False,True,False,False,False,False,False,
21-52690,False,False,False,False,True,False,False,
21-52692,False,False,False,False,True,False,False,
21-52698,False,False,False,False,True,False,False,
21-52699,False,False,False,False,False,False,False,
21-52701,False,False,False,False,False,False,True,
21-52702,False,False,False,False,False,False,True,
21-52703,False,False,False,False,True,False,False,
21-52705,False,False,False,False,True,False,False,
21-52706,False,False,False,False,True,False,False,
21-52708,False,False,False,False,False,False,False,
21-52713,False,False,True,False,False,False,False,
21-52716,False,False,False,False,True,False,False,
18-59147,False,False,False,False,True,False,False,
21-52718,False,False,False,False,True,False,False,
21-52719,False,False,False,False,False,False,True,
21-52724,False,False,False,False,False,False,False,
21-52725,False,False,False,False,False,False,False,
21-52727,False,False,False,True,False,False,False,
21-52728,False,False,False,False,False,False,True,
21-52732,False,False,False,False,False,True,False,
21-52734,False,False,False,False,False,False,True,
21-52736,False,False,False,False,True,False,False,
21-52739,False,False,False,False,True,False,False,
21-52743,False,False,False,False,False,False,False,
21-52746,False,False,False,True,False,False,False,
21-52748,False,False,False,True,False,False,False,
21-52751,False,False,False,False,False,False,True,
21-52752,False,False,False,False,False,False,False,
21-52753,False,False,False,False,True,False,False,
21-52755,False,False,False,False,True,False,False,
21-52756,False,False,False,False,True,False,False,
21-52757,False,False,False,False,True,False,False,
21-52759,False,False,False,False,True,False,False,
21-52763,False,False,False,False,False,False,True,
21-52764,False,False,False,False,False,False,False,
21-52765,False,False,False,False,False,True,False,
21-52768,False,False,False,False,True,False,False,
21-52771,False,False,False,False,False,False,True,
21-52774,False,False,False,False,True,False,False,
21-52775,False,False,False,False,True,False,False,
21-52780,False,False,False,True,False,False,False,
21-52795,False,False,False,False,True,False,False,
21-52797,False,False,False,False,False,False,False,
21-52798,False,False,False,False,False,False,True,
21-52799,False,False,False,False,False,False,True,
21-52801,False,False,False,False,False,True,False,
21-52802,False,False,False,False,True,False,False,
21-52803,False,False,False,False,False,True,False,
21-52806,False,False,False,False,False,False,False,
21-52811,False,False,False,False,True,False,False,
21-52816,False,False,False,False,True,False,False,
21-52818,False,False,False,False,True,False,False,
21-52819,False,False,False,False,False,False,True,
