BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
21-138384,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138385,,2021-11-08 16:00:00,,CF_NIV_SUIV,,,,
21-138386,,2021-11-18 14:00:00,,CF_NIV_SUIV,,4.0,,
21-138387,,2021-11-16 16:00:00,,CF_NIV_SUIV,,4.0,,
21-138389,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138391,,2021-11-02 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138392,,2021-11-18 11:00:00,,CF_NIV_SUIV,,3.0,,
21-138393,,2021-11-08 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138394,,2021-11-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138395,,2021-11-22 15:30:00,2022-01-02 23:00:00,CF_NIV_SUIV,,,,
21-138399,,2021-11-15 15:45:00,,CF_NIV_SUIV,,,90.0,
21-138402,,2021-11-17 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138403,,2021-11-19 11:00:00,,CF_NIV_SUIV,,5.0,,
21-138407,,2021-11-19 12:00:00,,CF_NIV_SUIV,,4.0,,
21-138409,,2021-11-17 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138412,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138413,,2021-11-16 10:00:00,,CF_NIV_SUIV,,,,
21-138417,,2021-11-18 16:00:00,,CF_NIV_SUIV,,6.0,,
21-138418,,2021-11-08 11:00:00,,CF_NIV_SUIV,,,90.0,
21-138420,,2021-11-12 11:00:00,,CF_NIV_SUIV,,,,
21-138421,,2021-11-23 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138422,,2021-11-15 15:00:00,,CF_NIV_SUIV,,4.0,,
21-138423,,2021-11-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138424,,2021-11-29 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138425,,2021-12-03 11:00:00,,CF_NIV_SUIV,,8.0,,
21-138427,,2021-11-04 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138429,,2021-11-22 10:00:00,,CF_NIV_SUIV,,4.0,,
21-138431,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138432,,2021-11-10 14:00:00,,CF_NIV_SUIV,,,120.0,
21-138434,,2021-11-17 15:00:00,,CF_NIV_SUIV,,4.0,,
21-138435,,2021-11-22 11:00:00,,CF_NIV_SUIV,,,,
21-138436,,2021-10-29 11:00:00,,CF_NIV_SUIV,,,,
21-138438,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138439,,2021-11-17 11:00:00,,CF_NIV_SUIV,,,,
21-138440,,2021-11-08 11:00:00,,CF_NIV_SUIV,,,180.0,
21-138441,,2021-11-22 11:00:00,,CF_NIV_SUIV,,3.0,,
21-138442,,2021-12-01 15:00:00,,CF_NIV_SUIV,,,,
21-138444,,2021-11-18 15:00:00,,CF_NIV_SUIV,,,180.0,
21-138446,,2021-11-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138447,,2021-12-17 11:00:00,,CF_NIV_SUIV,,3.0,,
21-138448,,2021-11-16 11:00:00,,CF_NIV_SUIV,,,,
21-138449,,2021-11-19 10:00:00,,CF_NIV_SUIV,,4.0,,
21-138450,,2021-12-17 11:00:00,,CF_NIV_SUIV,,,,
21-138451,,2021-11-17 19:00:00,,CF_NIV_SUIV,,3.0,,
21-138452,,2021-11-16 11:00:00,,CF_NIV_SUIV,,,,
21-138453,,2021-11-17 16:00:00,,CF_NIV_SUIV,,4.0,,
21-138454,,2021-11-18 10:30:00,,CF_NIV_SUIV,,,,
21-138455,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138456,,2021-12-17 11:00:00,,CF_NIV_SUIV,,,,
21-138457,,2021-11-12 16:00:00,,CF_NIV_SUIV,,,180.0,
21-138458,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138460,,2021-11-17 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138462,,2021-11-18 15:00:00,,CF_NIV_SUIV,,6.0,,
21-138463,,2021-12-17 11:00:00,,CF_NIV_SUIV,,,,
21-138464,,2021-11-22 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138465,,2021-11-19 11:00:00,,CF_NIV_SUIV,,,,
21-138467,,2021-11-15 15:00:00,,CF_NIV_SUIV,,5.0,,
21-138469,,2021-11-19 15:00:00,,CF_NIV_SUIV,,,,
21-138472,,2021-11-16 11:00:00,,CF_NIV_SUIV,,,,
21-138473,,2021-11-16 17:00:00,,CF_NIV_SUIV,,4.0,,
21-138474,,2022-01-05 15:00:00,,CF_NIV_SUIV,,6.0,,
21-138475,,2021-11-05 15:00:00,,CF_NIV_SUIV,,,120.0,
21-138476,,2021-11-18 10:30:00,,CF_NIV_SUIV,,,,
21-138477,,2021-11-17 13:00:00,,CF_NIV_SUIV,,4.0,,
21-138478,,2021-11-17 16:00:00,,CF_NIV_SUIV,,6.0,,
21-138479,,2021-11-25 11:00:00,,CF_NIV_SUIV,,5.0,,
21-138481,,2021-11-05 11:00:00,,CF_NIV_SUIV,,3.0,,
21-138482,,2021-11-17 16:30:00,,CF_NIV_SUIV,,6.0,,
21-138490,,2021-11-12 11:00:00,,CF_NIV_SUIV,,,,
21-138494,,2021-11-18 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138497,,2021-12-17 11:00:00,,CF_NIV_SUIV,,,,
21-138499,,2021-11-15 17:00:00,,CF_NIV_SUIV,,,120.0,
21-138501,,2021-11-26 16:00:00,,CF_NIV_SUIV,,,,
21-138504,,2021-11-17 14:30:00,,CF_NIV_SUIV,,4.0,,
21-138505,,2021-11-12 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138507,,2021-11-24 11:00:00,,CF_NIV_SUIV,,,,
21-138512,,2021-11-19 09:00:00,,CF_NIV_SUIV,,4.0,,
21-138514,,2021-11-08 22:55:00,,CF_NIV_SUIV,,1.0,,
21-138515,,2021-11-15 11:00:00,,CF_NIV_SUIV,,3.0,,
21-138516,,2021-12-17 11:00:00,,CF_NIV_SUIV,,,,
21-138519,,2021-11-19 11:00:00,,CF_NIV_SUIV,,3.0,,
21-138520,,2021-11-18 11:00:00,,CF_NIV_SUIV,,,,
21-138522,,2021-11-22 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138523,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138525,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138526,,2021-11-19 16:30:00,,CF_NIV_SUIV,,,3.0,
21-138527,,2021-11-17 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138528,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138530,,2021-11-12 11:00:00,,CF_NIV_SUIV,,,180.0,
21-138531,,2021-11-09 10:00:00,,CF_NIV_SUIV,,,120.0,
21-138533,,2021-11-09 23:00:00,,CF_NIV_SUIV,,,180.0,
21-138534,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138535,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,90.0,
21-138537,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,180.0,
21-138540,,2021-11-17 11:00:00,,CF_NIV_SUIV,,8.0,,
21-138542,,2021-11-08 10:00:00,,CF_NIV_SUIV,,,60.0,
21-138543,,2021-11-15 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138546,,2021-11-22 15:00:00,,CF_NIV_SUIV,,4.0,,
21-138548,,2021-11-30 11:00:00,,CF_NIV_SUIV,,,,
21-138549,,2021-11-16 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138550,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138551,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138552,,2021-11-08 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138555,,2021-11-16 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138556,2021-11-08 11:00:00,2021-12-13 11:00:00,2021-11-15 23:00:00,CF_NIV_SUIV,,,120.0,
21-138558,,2021-11-16 15:00:00,,CF_NIV_SUIV,,3.0,,
21-138559,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138560,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138561,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138562,,2021-12-02 15:00:00,,CF_NIV_SUIV,,4.0,,
21-138563,,2021-11-15 16:00:00,,CF_NIV_SUIV,,,,
21-138564,,2021-11-15 15:00:00,2021-12-14 23:00:00,CF_NIV_SUIV,,6.0,,
21-138565,,2021-11-15 10:00:00,,CF_NIV_SUIV,,,90.0,
21-138566,,2021-11-17 11:00:00,,CF_NIV_SUIV,,,,
21-138567,,2021-11-08 11:00:00,,CF_NIV_SUIV,,3.0,,
21-138568,,2021-11-19 15:00:00,,CF_NIV_SUIV,,5.0,,
21-138569,,2021-11-26 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138570,,2021-11-23 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138571,,2021-11-16 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138572,,2021-11-18 11:00:00,,CF_NIV_SUIV,,3.0,,
21-138573,,2021-11-25 11:00:00,,CF_NIV_SUIV,,,,
21-138574,,2021-11-15 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138575,,2021-11-12 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138576,,2021-11-08 09:00:00,,CF_NIV_SUIV,,5.0,,
21-138577,,2021-11-08 16:00:00,,CF_NIV_SUIV,,4.0,,
21-138578,,2021-11-05 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138579,,2021-11-22 16:00:00,,CF_NIV_SUIV,,4.0,,
21-138580,,2021-11-19 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138591,,2021-11-15 16:00:00,,CF_NIV_SUIV,,6.0,,
21-138592,,2021-11-12 11:00:00,,CF_NIV_SUIV,,,,
21-138593,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138596,,2021-11-30 16:00:00,,CF_NIV_SUIV,,,,
21-138598,,2021-11-22 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138599,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138600,,2021-11-19 10:00:00,,CF_NIV_SUIV,,4.0,,
21-138602,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138604,,2021-11-12 11:00:00,,CF_NIV_SUIV,,,,
21-138605,,2021-11-05 11:00:00,,CF_NIV_SUIV,,,,
21-138606,,2021-11-23 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138607,,2021-11-04 16:00:00,,CF_NIV_SUIV,,,120.0,
21-138608,,2021-11-22 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138609,,2021-11-16 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138610,,2021-11-04 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138611,,2021-11-12 15:00:00,,CF_NIV_SUIV,,,150.0,
21-138612,,2021-11-26 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138615,,2021-11-09 15:00:00,,CF_NIV_SUIV,,,120.0,
21-138616,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138617,,2021-11-24 16:00:00,,CF_NIV_SUIV,,,120.0,
21-138618,,2021-11-19 10:00:00,,CF_NIV_SUIV,,,,
21-138619,,2021-11-16 11:00:00,,CF_NIV_SUIV,,,,
21-138620,,2021-11-19 11:00:00,,CF_NIV_SUIV,,,,
21-138621,,2021-11-15 15:00:00,,CF_NIV_SUIV,,,,
21-138623,,2021-11-29 15:00:00,,CF_NIV_SUIV,,,120.0,
21-138624,,2021-11-05 11:00:00,,CF_NIV_SUIV,,,90.0,
21-138625,,2021-11-18 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138627,,2021-11-18 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138628,,2021-11-15 09:00:00,,CF_NIV_SUIV,,4.0,,
21-138629,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138630,,2021-11-15 11:00:00,2021-12-01 23:00:00,CF_NIV_SUIV,,,,
21-138631,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138632,,2021-11-18 16:00:00,,CF_NIV_SUIV,,4.0,,
21-138633,,2021-11-15 16:00:00,,CF_NIV_SUIV,,,,
21-138636,,2021-11-16 11:00:00,,CF_NIV_SUIV,,,,
21-138639,,2021-11-19 11:00:00,,CF_NIV_SUIV,,,,
21-138641,,2021-11-19 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138643,,2021-11-15 15:00:00,,CF_NIV_SUIV,,,,
21-138644,,2021-11-13 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138645,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138646,,2021-11-16 10:00:00,,CF_NIV_SUIV,,,,
21-138647,,2021-12-01 16:00:00,,CF_NIV_SUIV,,4.0,,
21-138648,,2021-11-19 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138649,,2021-11-22 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138650,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,180.0,
21-138651,,2021-11-19 11:00:00,,CF_NIV_SUIV,,,,
21-138653,,2021-11-08 11:00:00,,CF_NIV_SUIV,,,90.0,
21-138654,,2021-11-08 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138655,,2021-11-22 22:55:00,,CF_NIV_SUIV,,,120.0,
21-138656,,2021-11-19 10:00:00,,CF_NIV_SUIV,,,,
21-138657,,2021-11-16 11:00:00,,CF_NIV_SUIV,,8.0,,
21-138658,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138659,,2021-11-16 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138660,,2021-12-01 11:00:00,,CF_NIV_SUIV,,,,
21-138661,,2021-11-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138662,,2021-11-08 15:00:00,,CF_NIV_SUIV,,4.0,,
21-138663,,2021-11-08 10:00:00,,CF_NIV_SUIV,,,210.0,
21-138666,,2021-11-22 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138667,,2021-11-09 15:00:00,,CF_NIV_SUIV,,,120.0,
21-138669,2021-11-02 16:00:00,,,CF_NIV_SUIV,,,,
21-138671,2021-11-15 11:00:00,,,CF_NIV_SUIV,,4.0,,
21-138677,,2021-11-22 10:30:00,,CF_NIV_SUIV,,6.0,,
21-138678,,2021-11-05 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138681,,2021-10-29 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138683,,2021-11-16 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138684,,2021-11-22 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138685,,2021-11-08 11:00:00,,CF_NIV_SUIV,,,,
21-138687,,2021-11-19 15:00:00,,CF_NIV_SUIV,,6.0,,
21-138688,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138689,,2021-11-09 11:00:00,,CF_NIV_SUIV,,,,
21-138692,,2021-11-20 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138693,,2021-11-30 11:00:00,,CF_NIV_SUIV,,,,
21-138694,,2021-11-26 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138699,,2021-11-05 16:00:00,,CF_NIV_SUIV,,,120.0,
21-138700,,2021-11-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138701,,2021-11-18 15:00:00,,CF_NIV_SUIV,,120.0,,
21-138702,,2021-11-22 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138703,,2021-11-19 19:00:00,,CF_NIV_SUIV,,120.0,,
21-138704,,2021-11-16 11:00:00,,CF_NIV_SUIV,,,,
21-138705,,2021-11-15 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138706,,2021-11-10 16:30:00,,CF_NIV_SUIV,,,180.0,
21-138707,,2021-11-19 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138708,,2021-11-17 11:00:00,,CF_NIV_SUIV,,5.0,,
21-138709,,2021-11-19 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138710,,2021-11-19 11:00:00,,CF_NIV_SUIV,,,,
21-138711,,2021-11-17 16:30:00,,CF_NIV_SUIV,,6.0,,
21-138713,,2021-11-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138714,,2021-11-01 23:00:00,,CF_NIV_SUIV,,6.0,,
21-138716,2021-10-29 22:00:00,2021-11-02 10:00:00,,CF_NIV_SUIV,,,,
21-138718,,2021-11-10 15:00:00,,CF_NIV_SUIV,,,120.0,
21-138720,,2021-11-16 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138721,,2021-11-22 19:00:00,,CF_NIV_SUIV,,6.0,,
21-138723,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,180.0,
21-138724,,2021-11-18 15:00:00,,CF_NIV_SUIV,,4.0,,
21-138725,,2021-11-26 15:00:00,,CF_NIV_SUIV,,4.0,,
21-138726,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138727,,2021-11-16 15:30:00,,CF_NIV_SUIV,,,,
21-138728,,2021-11-08 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138730,,2021-11-16 08:00:00,,CF_NIV_SUIV,,4.0,,
21-138734,,2021-11-09 18:00:00,,CF_NIV_SUIV,,6.0,,
21-138735,,2021-11-29 11:00:00,,CF_NIV_SUIV,,5.0,,
21-138736,,2021-11-05 15:00:00,,CF_NIV_SUIV,,,180.0,
21-138737,,2021-11-12 11:00:00,,CF_NIV_SUIV,,5.0,,
21-138738,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,180.0,
21-138739,,2021-11-10 11:00:00,,CF_NIV_SUIV,,,180.0,
21-138740,,2021-11-17 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138743,,2021-11-12 12:00:00,,CF_NIV_SUIV,,,60.0,
21-138744,,2021-11-16 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138745,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138746,,2021-11-16 11:00:00,,CF_NIV_SUIV,,3.0,,
21-138747,,2021-11-15 15:00:00,,CF_NIV_SUIV,,,,
21-138748,,2021-11-15 11:00:00,,CF_NIV_SUIV,,3.0,,
21-138749,,2021-11-17 11:00:00,,CF_NIV_SUIV,,8.0,,
21-138750,2021-11-15 11:00:00,,,CF_NIV_SUIV,,6.0,,
21-138751,,2021-11-19 11:00:00,,CF_NIV_SUIV,,,,
21-138752,,2021-11-23 11:30:00,,CF_NIV_SUIV,,6.0,,
21-138753,,2021-11-16 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138761,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,,
21-138763,,2021-11-16 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138767,,2021-10-29 11:00:00,,CF_NIV_SUIV,,,,
21-138769,,2021-11-04 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138771,,2021-11-23 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138773,,2021-11-15 09:30:00,,CF_NIV_SUIV,,,,
21-138774,,2021-11-15 13:00:00,,CF_NIV_SUIV,,,,
21-138775,,2021-11-19 15:00:00,,CF_NIV_SUIV,,,,
21-138776,,2021-11-05 10:00:00,,CF_NIV_SUIV,,,,
21-138777,,2021-11-19 09:00:00,,CF_NIV_SUIV,,3.0,,
21-138779,,2021-11-04 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138780,,2021-11-19 11:00:00,,CF_NIV_SUIV,,,,
21-138781,,2021-11-17 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138784,,2021-11-29 13:00:00,,CF_NIV_SUIV,,4.0,,
21-138785,,2021-12-03 11:00:00,,CF_NIV_SUIV,,,,
21-138788,,2021-11-05 21:00:00,,CF_NIV_SUIV,,,180.0,
21-138790,,2021-11-05 11:00:00,,CF_NIV_SUIV,,,90.0,
21-138791,,2021-11-15 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138792,,2021-11-19 16:30:00,,CF_NIV_SUIV,,4.0,,
21-138793,,2021-11-16 11:00:00,,CF_NIV_SUIV,,,,
21-138794,,2021-11-17 16:00:00,,CF_NIV_SUIV,,,90.0,
21-138795,,2021-11-16 15:00:00,,CF_NIV_SUIV,,10.0,,
21-138797,,2021-11-22 11:00:00,,CF_NIV_SUIV,,,,
21-138800,,2021-11-16 16:00:00,,CF_NIV_SUIV,,,,
21-138801,,2021-11-12 11:00:00,,CF_NIV_SUIV,,,120.0,
21-138803,,2021-11-17 13:00:00,,CF_NIV_SUIV,,6.0,,
21-138804,,2021-11-08 22:55:00,,CF_NIV_SUIV,,4.0,,
21-138805,,2021-11-10 11:00:00,,CF_NIV_SUIV,,,,
21-138806,,2021-11-15 15:00:00,,CF_NIV_SUIV,,,90.0,
21-138808,,2021-11-09 16:00:00,,CF_NIV_SUIV,,,,
21-138809,,2021-11-17 15:00:00,,CF_NIV_SUIV,,,120.0,
21-138810,,2021-11-15 11:00:00,2021-12-05 23:00:00,CF_NIV_SUIV,,,,
21-138811,,2021-11-19 15:00:00,,CF_NIV_SUIV,,,,
21-138812,,2021-11-09 11:00:00,,CF_NIV_SUIV,,,,
21-138813,,2021-11-19 11:00:00,,CF_NIV_SUIV,,4.0,,
21-138814,,2021-11-09 10:00:00,,CF_NIV_SUIV,,,120.0,
21-138815,,2021-11-25 11:00:00,,CF_NIV_SUIV,,,,
21-138816,,2021-11-02 09:00:00,,CF_NIV_SUIV,,,90.0,
21-138817,,2021-11-17 11:00:00,,CF_NIV_SUIV,,6.0,,
21-138819,,2021-11-26 19:00:00,,CF_NIV_SUIV,,3.0,,
21-138820,,2021-11-19 15:00:00,,CF_NIV_SUIV,,4.0,,
21-138821,,2021-11-16 14:00:00,,CF_NIV_SUIV,,6.0,,
21-138822,,2021-11-15 14:00:00,,CF_NIV_SUIV,,,180.0,
21-138824,,2021-11-09 10:00:00,,CF_NIV_SUIV,,,120.0,
21-138825,,2021-11-24 15:00:00,,CF_NIV_SUIV,,,,
21-138826,,2021-11-12 13:00:00,,CF_NIV_SUIV,,,120.0,
